tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
661.13,169.71,57.0,885.0,5.0,17.1744,25.0,1.0,103.007,9.36859e-07,143.657,-36.3434,120.883,9.36935e-07,144.987,-36.7509,124.487,9.37803e-07,143.981,-36.3569,125.118,1.01518e-06,127.702,-53.0869,125.395,9.37341e-07,143.147,-29.5957,143.209,9.47553e-07,143.534,-36.2163,143.387,9.475e-07,143.689,-36.3769,144.996,9.38549e-07,143.037,-36.2569,145.055,9.61278e-07,143.147,152.859,146.053,9.38719e-07,142.868,-36.2172,146.701,9.95717e-07,124.015,-40.8245,149.056,9.38071e-07,143.179,-36.3125,149.473,9.38873e-07,141.597,-35.9701,150.078,9.51558e-07,139.406,-31.3098,150.219,1.00815e-06,132.084,-61.1111,150.247,9.38824e-07,142.969,-36.2195,150.536,1.02649e-06,134.163,-79.3048,150.578,9.51542e-07,139.242,-31.2065,150.647,9.96164e-07,129.264,-46.4615,150.891,1.03565e-06,132.304,-79.3048,151.126,9.3876e-07,140.323,-35.9003,152.132,1.00909e-06,135.566,-56.6839,154.317,1.01599e-06,113.125,-37.68,154.378,9.37896e-07,143.192,-36.3272,154.465,1.10733e-06,122.64,-79.3048
661.13,169.71,57.0,890.0,5.0,17.2372,25.0,1.0,103.13,9.50186e-07,144.259,-35.7413,124.76,9.50585e-07,143.801,-29.5957,127.261,9.5063e-07,147.357,-36.7509,131.447,1.0254e-06,128.818,-53.0869,133.631,9.51368e-07,144.862,-35.7868,138.515,9.51483e-07,143.884,-35.709,140.73,9.51987e-07,142.762,-35.5173,141.081,9.51291e-07,143.97,-35.7257,142.758,9.52287e-07,144.922,-35.8729,143.384,9.61023e-07,144.126,-35.599,143.465,9.6162e-07,144.883,-36.4423,143.495,9.61623e-07,144.883,-36.444,143.568,9.60996e-07,144.279,-35.7626,143.849,9.53955e-07,146.841,-36.5991,144.447,9.7453e-07,143.801,152.859,145.919,1.00512e-06,125.561,-40.8245,146.292,9.51657e-07,141.475,-35.4549,148.207,9.64383e-07,140.697,-31.3679,148.622,9.64377e-07,140.591,-31.2835,148.949,9.64366e-07,140.468,-31.19,150.148,9.64288e-07,140.051,-30.9193,150.264,1.00677e-06,130.005,-45.8677,150.607,1.03807e-06,134.954,-79.3048,150.643,9.64242e-07,139.889,-30.8327,151.058,1.01931e-06,132.997,-61.1111
661.13,169.71,57.0,895.0,5.0,17.3751,25.0,1.0,103.252,9.63583e-07,144.844,-35.1563,116.437,9.65126e-07,143.953,-35.1246,116.563,9.64856e-07,144.696,-35.1457,118.582,9.65085e-07,146.422,-35.3093,121.417,9.65093e-07,146.414,-35.3238,124.08,9.6391e-07,144.436,-29.5957,129.716,9.64643e-07,149.457,-36.7509,129.969,9.64867e-07,144.765,-35.1511,132.871,9.68127e-07,143.065,-34.8943,134.971,1.03583e-06,129.899,-53.0869,140.405,9.6519e-07,140.057,-34.7585,140.713,9.68202e-07,144.636,-35.066,140.833,9.65334e-07,143.417,-34.9675,143.049,9.65987e-07,146.094,-35.4224,143.611,9.74587e-07,144.525,-34.8053,143.637,9.74589e-07,144.522,-34.8037,143.666,9.75318e-07,145.447,-35.8617,143.685,9.74573e-07,144.379,-34.6457,143.699,9.75321e-07,145.446,-35.8634,143.702,9.74586e-07,144.511,-34.7897,143.713,9.74575e-07,144.375,-34.6434,143.736,9.74588e-07,144.508,-34.7881,143.759,9.74593e-07,144.851,-35.1646,143.801,9.87862e-07,144.436,152.859,145.09,1.01486e-06,127.05,-40.8245
661.13,169.71,57.0,920.0,5.0,18.2495,25.0,1.0,103.848,1.03193e-06,147.533,-32.4672,112.143,1.03356e-06,146.915,-32.4368,115.324,1.03385e-06,147.488,-32.4626,115.968,1.03364e-06,146.81,-32.4135,116.77,1.03356e-06,146.897,-32.4365,116.836,1.15888e-06,124.75,-56.2379,116.836,1.03361e-06,146.872,-32.4273,118.256,1.03364e-06,146.811,-32.4132,118.646,1.03385e-06,147.489,-32.4627,119.656,1.03202e-06,147.337,-29.5957,121.281,1.0335e-06,146.893,-32.4417,122.021,1.05586e-06,147.632,156.015,123.904,1.03386e-06,147.524,-32.4662,124.018,1.03357e-06,146.985,-32.437,125.763,1.03828e-06,157.063,-36.7509,127.854,1.03365e-06,146.722,-29.5957,127.961,1.03404e-06,146.807,-32.3741,131.436,1.03358e-06,147.021,-32.4519,131.951,1.15891e-06,125.138,-56.6839,134.176,1.05752e-06,146.932,155.964,134.196,1.0575e-06,146.977,155.976,136.916,1.03427e-06,145.474,-32.4481,136.972,1.03994e-06,155.717,-38.7507,137.0,1.05752e-06,146.933,155.964,138.953,1.03434e-06,147.302,-32.431
661.13,169.71,57.0,925.0,5.0,18.409,25.0,1.0,103.964,1.04587e-06,148.027,-31.9728,111.988,1.04751e-06,147.707,-31.9561,113.886,1.04748e-06,147.571,-31.9572,115.192,1.04797e-06,148.013,-31.971,115.31,1.04763e-06,147.305,-31.9133,116.771,1.04763e-06,147.306,-31.9132,116.915,1.04797e-06,148.011,-31.9708,118.447,1.04593e-06,147.868,-29.5957,118.671,1.04752e-06,147.666,-31.9565,119.096,1.04761e-06,147.437,-31.9282,120.693,1.05353e-06,158.173,-36.7509,122.18,1.06982e-06,148.114,155.533,126.409,1.04757e-06,147.549,-29.5957,128.088,1.04753e-06,147.935,-31.9668,128.148,1.04798e-06,148.058,-31.9768,128.309,1.04754e-06,147.412,-29.5957,128.562,1.05521e-06,157.868,-36.7509,129.61,1.04805e-06,147.312,-31.8732,129.937,1.07142e-06,147.801,155.516,130.59,1.05518e-06,157.809,-36.7509,132.204,1.04759e-06,147.6,-31.9416,133.757,1.07153e-06,147.414,155.476,135.669,1.07153e-06,147.415,155.476,137.026,1.05502e-06,156.565,-38.7507,137.044,1.07152e-06,147.529,155.49
661.13,169.71,57.0,930.0,5.0,18.5328,25.0,1.0,104.08,1.0599e-06,148.508,-31.4917,114.419,1.0689e-06,159.184,-36.7509,114.709,1.06144e-06,148.013,-31.4767,114.923,1.06216e-06,148.512,-31.4922,117.085,1.05994e-06,148.383,-29.5957,118.423,1.06216e-06,148.514,-31.4925,122.332,1.08387e-06,148.583,155.064,125.529,1.0616e-06,148.214,-31.474,130.906,1.06217e-06,148.44,-31.4812,135.835,1.07021e-06,157.358,-38.7507,136.11,1.06187e-06,145.974,-31.4616,136.357,1.0617e-06,148.598,-31.4997,137.098,1.07154e-06,156.295,-40.7962,137.272,1.08394e-06,148.383,152.859,137.853,1.06147e-06,148.114,-31.4762,138.226,1.09196e-06,135.521,-40.2759,138.959,1.09152e-06,136.128,-40.7962,139.048,1.06259e-06,148.28,-31.4486,139.107,1.09224e-06,135.163,-40.0055,140.895,1.06269e-06,148.435,-31.4779,141.339,1.06364e-06,148.362,-31.4426,141.48,1.06314e-06,148.362,-31.4518,141.52,1.06418e-06,148.318,-31.4141,141.728,1.06329e-06,148.557,-31.506,142.182,1.06485e-06,148.249,-31.3656
661.13,169.71,57.0,935.0,5.0,18.6931,25.0,1.0,104.195,1.074e-06,148.977,-31.0234,115.476,1.07402e-06,148.883,-29.5957,119.136,1.07548e-06,148.535,-31.0085,120.191,1.07643e-06,148.99,-31.0256,121.32,1.07643e-06,148.992,-31.0261,122.478,1.09798e-06,149.04,154.607,126.026,1.08437e-06,160.11,-36.7509,131.858,1.08547e-06,158.102,-38.7507,131.884,1.07644e-06,148.906,-31.0115,132.949,1.07552e-06,148.325,-31.0049,133.005,1.08607e-06,157.369,-39.862,133.687,1.1035e-06,137.241,-40.8245,134.668,1.08668e-06,156.942,-40.7962,135.605,1.10033e-06,149.041,154.607,135.77,1.0758e-06,148.716,-31.0038,135.825,1.09803e-06,148.883,152.859,135.853,1.10352e-06,137.213,-40.7962,136.029,1.07601e-06,149.062,-31.0244,136.288,1.10383e-06,136.657,-40.2759,137.364,1.10405e-06,136.33,-40.0055,138.684,1.08616e-06,157.295,-40.0055,139.214,1.07683e-06,148.749,-30.9769,139.603,1.08633e-06,157.164,-40.2759,140.43,1.07595e-06,148.818,-31.0066,141.255,1.0867e-06,156.931,-40.8245
661.13,169.71,57.0,940.0,5.0,18.8323,25.0,1.0,104.309,1.08817e-06,149.432,-30.5675,105.224,1.09981e-06,159.78,-37.3815,113.668,1.08818e-06,149.37,-29.5957,122.618,1.11217e-06,149.485,154.162,123.032,1.08967e-06,149.087,-30.552,125.119,1.08968e-06,149.098,-30.5513,127.924,1.10083e-06,158.801,-38.7507,131.948,1.1136e-06,148.954,154.145,132.327,1.10135e-06,158.016,-39.862,132.387,1.09994e-06,160.96,-36.7509,134.107,1.1122e-06,149.37,152.859,134.285,1.1019e-06,157.556,-40.7962,137.19,1.10143e-06,157.936,-40.0055,138.2,1.10158e-06,157.795,-40.2759,139.338,1.09113e-06,149.205,-30.5175,139.779,1.08988e-06,149.161,-30.5488,139.79,1.11364e-06,149.136,154.146,139.989,1.10192e-06,157.544,-40.8245,140.158,1.08973e-06,149.022,-30.5581,140.268,1.0902e-06,148.61,-30.475,140.467,1.20708e-06,159.021,-37.68,141.931,1.09221e-06,149.281,-30.5113,142.041,1.09273e-06,149.237,-30.4808,142.095,1.09171e-06,149.281,-30.5213,142.321,1.1136e-06,148.945,154.145
661.13,169.71,57.0,945.0,5.0,18.959,25.0,1.0,104.422,1.10242e-06,149.876,-30.1236,111.659,1.10243e-06,149.843,-29.5957,113.696,1.10388e-06,149.428,-30.109,117.587,1.10388e-06,149.425,-30.1079,120.857,1.10388e-06,149.396,-29.5957,122.753,1.12643e-06,149.918,153.728,125.677,1.11627e-06,159.459,-38.7507,131.495,1.1167e-06,158.629,-39.862,132.112,1.12645e-06,149.843,152.859,133.27,1.11655e-06,158.845,-39.5251,133.318,1.22256e-06,159.611,-37.68,133.666,1.10399e-06,149.593,-30.1057,133.823,1.11721e-06,158.14,-40.7962,135.661,1.12783e-06,149.466,153.708,135.678,1.11677e-06,158.544,-40.0055,135.923,1.1156e-06,161.743,-36.7509,136.806,1.11691e-06,158.394,-40.2759,138.451,1.11775e-06,159.084,-38.7507,138.763,1.11722e-06,158.128,-40.8245,139.448,1.1055e-06,149.65,-30.0702,139.537,1.10422e-06,149.631,-30.103,139.713,1.10448e-06,149.075,-30.0336,139.946,1.11795e-06,158.921,-38.7738,141.072,1.12787e-06,149.404,152.859,141.165,1.10399e-06,149.641,-30.1091
661.13,169.71,57.0,880.0,10.0,1.6,18.0,1.0,102.876,9.22774e-07,143.882,-36.1183,111.72,9.22776e-07,143.674,-36.0621,145.772,9.27804e-07,145.179,-36.6601,146.308,9.27813e-07,145.369,-36.7446,150.316,9.27764e-07,143.724,-36.12,153.591,9.45007e-07,142.69,-33.2669,154.18,9.52892e-07,143.66,-35.3211,154.789,9.44944e-07,142.598,-33.1661,155.122,9.27785e-07,143.949,-36.198,155.414,9.44946e-07,142.664,-33.263,156.092,9.30131e-07,141.868,-35.8563,164.623,9.2799e-07,143.247,-35.9778,170.672,2.58644e-06,151.309,164.171,171.308,9.2976e-07,140.363,-35.3533,186.655,4.04193e-06,151.543,-150.199,194.172,2.94867e-06,151.243,-162.921,202.275,9.2322e-07,143.375,-29.5957,210.81,1.11958e-06,143.947,152.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
