tx_x,tx_y,rx_x,rx_y,tx_z,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
661.13,169.71,885.0,5.0,57.0,17.1744,25.0,1.0,106.544,9.3686e-07,143.657,-36.3434,126.096,9.36935e-07,144.987,-36.7509,129.198,9.37803e-07,143.981,-36.3569,130.692,9.37341e-07,143.147,-29.5957,134.017,1.01518e-06,127.702,-53.0869,148.178,9.61278e-07,143.147,152.859,151.002,9.38549e-07,143.037,-36.2569,151.85,9.38719e-07,142.868,-36.2172,154.769,9.38873e-07,141.597,-35.9701,155.29,9.38071e-07,143.179,-36.3125,155.7,9.38825e-07,142.969,-36.2195,156.794,9.95717e-07,124.015,-40.8245,156.918,9.3876e-07,140.323,-35.9003,157.268,1.02649e-06,134.163,-79.3048,157.709,1.00815e-06,132.084,-61.1111,158.299,1.03565e-06,132.304,-79.3048,159.0,1.04172e-06,96.8223,-34.6157,159.239,1.00909e-06,135.566,-56.6839,159.333,9.96164e-07,129.264,-46.4615,160.14,9.37896e-07,143.192,-36.3272,161.214,9.38473e-07,143.705,-36.3496,162.206,1.01599e-06,113.125,-37.68,162.467,1.02552e-06,132.084,-66.8974,164.608,1.10733e-06,122.64,-79.3048,166.585,1.11913e-06,124.015,-67.6443
661.13,169.71,890.0,5.0,57.0,17.2372,25.0,1.0,106.667,9.50186e-07,144.259,-35.7413,130.056,9.50586e-07,143.801,-29.5957,132.477,9.5063e-07,147.357,-36.7509,138.935,9.51368e-07,144.862,-35.7868,140.219,1.0254e-06,128.818,-53.0869,143.957,9.51483e-07,143.884,-35.709,145.799,9.51291e-07,143.97,-35.7257,146.03,9.51987e-07,142.762,-35.5173,147.571,9.7453e-07,143.801,152.859,148.053,9.52287e-07,144.922,-35.8729,149.149,9.53955e-07,146.841,-36.5991,151.578,9.51657e-07,141.475,-35.4549,155.764,1.00512e-06,125.561,-40.8245,157.082,1.03807e-06,134.954,-79.3048,157.752,9.52299e-07,144.897,-35.8652,158.028,1.04419e-06,100.446,-34.617,158.203,1.01931e-06,132.997,-61.1111,158.651,1.00677e-06,130.005,-45.8677,160.363,1.02101e-06,136.969,-56.6839,160.489,1.00719e-06,129.934,-45.9202,162.445,1.02277e-06,115.451,-37.68,162.795,1.03668e-06,132.997,-66.8974,163.701,1.6962e-06,142.171,167.624,163.82,9.51898e-07,143.205,-35.59,164.341,9.52299e-07,144.851,-35.8574
661.13,169.71,895.0,5.0,57.0,17.3751,25.0,1.0,106.789,9.63583e-07,144.844,-35.1563,121.269,9.64856e-07,144.696,-35.1457,122.502,9.65085e-07,146.422,-35.3093,125.992,9.65093e-07,146.414,-35.3238,129.375,9.6391e-07,144.436,-29.5957,134.46,9.64867e-07,144.765,-35.1511,134.888,9.64643e-07,149.457,-36.7509,138.135,9.68127e-07,143.065,-34.8943,143.336,1.03583e-06,129.899,-53.0869,145.701,9.6519e-07,140.057,-34.7585,146.132,9.65334e-07,143.417,-34.9675,146.924,9.87862e-07,144.436,152.859,148.358,9.65987e-07,146.094,-35.4224,151.015,9.68333e-07,143.69,-34.9312,152.009,9.68375e-07,144.035,-34.9922,152.693,9.85447e-07,143.011,-31.9858,152.857,9.6841e-07,144.419,-35.067,154.525,1.01486e-06,127.05,-40.8245,156.022,9.68551e-07,149.266,-36.8276,156.912,1.04978e-06,135.724,-79.3048,156.945,9.65338e-07,142.295,-34.8455,157.879,1.05819e-06,133.899,-79.3048,158.155,1.04765e-06,103.984,-34.6188,158.683,1.03062e-06,133.884,-61.1111,161.455,1.03318e-06,138.301,-56.6839
661.13,169.71,920.0,5.0,57.0,18.2495,25.0,1.0,107.386,1.03193e-06,147.533,-32.4672,114.526,1.03356e-06,146.915,-32.4368,123.387,1.05586e-06,147.632,156.015,124.915,1.03202e-06,147.337,-29.5957,129.934,1.15888e-06,124.75,-56.2379,130.746,1.03828e-06,157.063,-36.7509,131.958,1.03365e-06,146.722,-29.5957,142.771,1.05601e-06,147.337,152.859,146.639,1.15891e-06,125.138,-56.6839,148.607,1.09131e-06,134.828,-53.0869,148.842,1.03876e-06,155.949,-37.68,154.634,1.04095e-06,159.982,-34.4771,154.882,1.09272e-06,134.569,-53.0869,158.329,1.0432e-06,154.27,-40.8245,161.069,1.08977e-06,137.949,-61.1111,161.13,1.07467e-06,127.698,-37.68,163.337,1.87985e-06,131.441,174.098,165.026,1.10716e-06,137.949,-66.8974,167.203,1.09739e-06,144.044,-56.6839,168.243,1.27204e-06,147.629,-110.406,168.395,1.27249e-06,147.284,-110.406,171.203,1.76747e-06,154.743,167.624,171.633,1.04303e-06,157.022,-36.7866,172.04,1.0819e-06,122.807,-36.7509,173.166,1.09451e-06,137.621,-49.6965
661.13,169.71,925.0,5.0,57.0,18.409,25.0,1.0,107.503,1.04587e-06,148.027,-31.9728,114.418,1.04751e-06,147.707,-31.9561,115.952,1.04748e-06,147.571,-31.9572,123.545,1.06982e-06,148.114,155.533,123.664,1.04593e-06,147.868,-29.5957,125.452,1.05353e-06,158.173,-36.7509,130.231,1.07142e-06,147.801,155.516,130.517,1.04757e-06,147.549,-29.5957,132.055,1.04754e-06,147.412,-29.5957,132.157,1.05521e-06,157.868,-36.7509,133.819,1.05518e-06,157.809,-36.7509,141.642,1.06992e-06,147.868,152.859,144.641,1.07972e-06,135.033,-40.8245,149.811,1.07151e-06,147.421,152.859,150.955,1.08124e-06,134.777,-40.8245,151.125,1.89082e-06,131.678,173.356,155.806,1.05648e-06,155.604,-40.8245,156.086,1.05551e-06,156.52,-37.68,156.189,1.12307e-06,139.932,-79.3048,156.317,1.05814e-06,155.284,-40.8245,157.215,1.05463e-06,160.481,-34.9109,159.325,1.10578e-06,155.404,-79.3048,159.955,1.10737e-06,155.088,-79.3048,160.168,1.08494e-06,129.412,-37.68,160.811,1.05477e-06,160.517,-34.894
661.13,169.71,930.0,5.0,57.0,18.5328,25.0,1.0,107.619,1.0599e-06,148.508,-31.4917,117.957,1.0689e-06,159.184,-36.7509,122.212,1.05994e-06,148.383,-29.5957,123.697,1.08387e-06,148.583,155.064,140.34,1.08394e-06,148.383,152.859,149.264,1.11498e-06,136.792,-53.0869,150.259,1.07156e-06,156.285,-40.8245,153.016,1.0691e-06,157.78,-37.68,153.441,1.12083e-06,155.822,-79.3048,157.311,1.11639e-06,136.251,-53.0869,158.346,1.07037e-06,160.835,-35.0698,159.741,1.07311e-06,155.866,-40.8245,161.86,1.12233e-06,155.406,-79.3048,162.025,1.07061e-06,160.696,-35.0568,162.084,1.11455e-06,139.415,-61.1111,162.601,1.07066e-06,157.382,-37.68,163.417,1.80371e-06,145.025,167.624,164.337,1.07015e-06,164.711,-34.3848,165.212,1.07335e-06,165.252,-35.3833,165.915,1.13195e-06,139.415,-66.8974,168.888,1.30359e-06,140.006,-61.1111,169.023,1.0736e-06,165.157,-35.3621,169.992,1.12444e-06,145.974,-56.6839,170.439,1.79535e-06,153.519,167.624,172.681,1.09805e-06,156.268,-61.1111
661.13,169.71,935.0,5.0,57.0,18.6931,25.0,1.0,107.734,1.074e-06,148.977,-31.0234,120.494,1.07402e-06,148.883,-29.5957,123.843,1.09798e-06,149.04,154.607,131.195,1.08437e-06,160.11,-36.7509,138.814,1.09803e-06,148.883,152.859,139.567,1.1035e-06,137.241,-40.8245,146.556,1.0867e-06,156.931,-40.8245,149.541,1.12708e-06,137.629,-53.0869,149.649,1.19167e-06,158.397,-37.68,151.005,1.08441e-06,158.6,-37.68,153.583,1.13591e-06,156.228,-79.3048,155.86,1.10894e-06,159.956,152.859,159.298,1.08616e-06,161.154,-35.2257,162.509,1.12717e-06,140.328,-61.1111,165.008,1.08626e-06,165.06,-34.5473,166.052,1.81023e-06,153.817,167.624,166.294,1.14458e-06,140.328,-66.8974,166.832,1.0895e-06,165.511,-35.5457,167.386,1.11318e-06,156.71,-61.1111,168.887,1.31633e-06,140.802,-61.1111,169.748,1.08972e-06,165.429,-35.5274,170.857,1.13059e-06,156.71,-66.8974,171.298,1.12546e-06,140.762,-47.2505,171.604,1.13819e-06,146.872,-56.6839,172.639,1.22715e-06,137.241,-67.6443
661.13,169.71,940.0,5.0,57.0,18.8323,25.0,1.0,107.848,1.08817e-06,149.432,-30.5675,108.864,1.09981e-06,159.78,-37.3815,118.464,1.08818e-06,149.37,-29.5957,123.982,1.11217e-06,149.485,154.162,131.953,1.1136e-06,148.954,154.145,137.003,1.1122e-06,149.37,152.859,137.818,1.09994e-06,160.96,-36.7509,145.29,1.10192e-06,157.544,-40.8245,145.911,1.20708e-06,159.021,-37.68,149.578,1.09983e-06,159.364,-37.68,153.722,1.15106e-06,156.621,-79.3048,155.959,1.16153e-06,142.01,-79.3048,161.071,1.82515e-06,154.109,167.624,161.709,1.15248e-06,156.148,-79.3048,163.05,1.13994e-06,141.006,-61.1111,163.197,1.83104e-06,145.78,167.624,163.376,1.16287e-06,141.473,-79.3048,165.654,1.1024e-06,165.358,-34.7063,166.773,1.83211e-06,145.738,167.624,166.787,1.15735e-06,141.006,-66.8974,166.822,1.12838e-06,157.136,-61.1111,168.926,1.32921e-06,141.356,-61.1111,170.305,1.14579e-06,157.136,-66.8974,170.588,1.14129e-06,140.459,-61.1111,170.984,1.10567e-06,165.753,-35.7034
661.13,169.71,945.0,5.0,57.0,18.959,25.0,1.0,107.962,1.10242e-06,149.876,-30.1236,115.894,1.10388e-06,149.428,-30.109,116.118,1.10243e-06,149.843,-29.5957,123.938,1.10388e-06,149.396,-29.5957,124.117,1.12643e-06,149.918,153.728,134.775,1.12645e-06,149.843,152.859,138.198,1.22256e-06,159.611,-37.68,141.332,1.1156e-06,161.743,-36.7509,142.423,1.12787e-06,149.404,152.859,144.064,1.11722e-06,158.128,-40.8245,148.396,1.11709e-06,161.313,-36.7509,148.515,1.11708e-06,161.391,-36.7509,149.424,1.11533e-06,160.078,-37.68,150.81,1.11869e-06,157.682,-40.8245,152.069,1.1187e-06,157.741,-40.8245,153.859,1.16625e-06,157.002,-79.3048,155.906,1.17461e-06,142.595,-79.3048,160.464,1.13252e-06,132.582,-36.7509,161.248,1.84011e-06,154.395,167.624,161.58,1.16767e-06,156.614,-79.3048,162.149,1.11681e-06,159.64,-37.68,163.941,1.11681e-06,159.709,-37.68,164.885,1.1218e-06,159.584,-37.5892,166.259,1.11855e-06,165.624,-34.8616,166.325,1.14363e-06,157.547,-61.1111
661.13,169.71,880.0,10.0,57.0,1.6,18.0,1.0,106.413,9.22774e-07,143.882,-36.1183,115.893,9.22776e-07,143.674,-36.0621,151.038,9.27804e-07,145.179,-36.6601,151.582,9.27813e-07,145.369,-36.7446,154.939,9.27764e-07,143.724,-36.12,158.202,9.45007e-07,142.69,-33.2669,158.773,9.52892e-07,143.66,-35.3211,159.302,9.44944e-07,142.598,-33.1661,159.872,9.44946e-07,142.664,-33.263,159.967,9.27785e-07,143.949,-36.198,161.397,9.30131e-07,141.868,-35.8563,169.917,9.2799e-07,143.247,-35.9778,170.108,1.15428e-06,150.415,-150.322,171.949,1.11408e-06,150.291,-136.334,176.642,9.2976e-07,140.363,-35.3533,183.757,2.58644e-06,151.309,164.171,201.027,3.45817e-06,151.314,-162.927,214.78,1.11958e-06,143.947,152.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,
