tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
661.13,169.71,57.0,885.0,5.0,17.1744,25.0,1.0,109.086,9.36859e-07,143.657,-36.3434,129.829,9.36935e-07,144.987,-36.7509,132.683,9.37803e-07,143.981,-36.3569,133.997,1.01518e-06,127.702,-53.0869,134.482,9.37341e-07,143.147,-29.5957,150.689,9.61278e-07,143.147,152.859,152.982,9.47553e-07,143.534,-36.2163,153.12,9.475e-07,143.689,-36.3769,155.347,9.38549e-07,143.037,-36.2569,156.025,9.38719e-07,142.868,-36.2172,156.91,9.95717e-07,124.015,-40.8245,158.56,9.38873e-07,141.597,-35.9701,158.98,1.00815e-06,132.084,-61.1111,159.134,1.02649e-06,134.163,-79.3048,159.615,9.38824e-07,142.969,-36.2195,159.634,1.03565e-06,132.304,-79.3048,159.719,9.38071e-07,143.179,-36.3125,159.769,9.96164e-07,129.264,-46.4615,159.833,9.51558e-07,139.406,-31.3098,160.34,9.51542e-07,139.242,-31.2065,160.642,1.00909e-06,135.566,-56.6839,161.095,9.3876e-07,140.323,-35.9003,163.737,1.02552e-06,132.084,-66.8974,163.755,1.04172e-06,96.8223,-34.6157,164.25,9.37896e-07,143.192,-36.3272
661.13,169.71,57.0,890.0,5.0,17.2372,25.0,1.0,109.21,9.50186e-07,144.259,-35.7413,133.847,9.50585e-07,143.801,-29.5957,136.205,9.5063e-07,147.357,-36.7509,140.579,1.0254e-06,128.818,-53.0869,142.761,9.51368e-07,144.862,-35.7868,147.857,9.51483e-07,143.884,-35.709,149.406,9.51291e-07,143.97,-35.7257,149.822,9.51987e-07,142.762,-35.5173,150.082,9.7453e-07,143.801,152.859,151.844,9.52287e-07,144.922,-35.8729,152.941,9.53955e-07,146.841,-36.5991,153.16,9.61023e-07,144.126,-35.599,153.242,9.6162e-07,144.883,-36.4423,153.257,9.61623e-07,144.883,-36.444,153.303,9.60996e-07,144.279,-35.7626,155.365,9.51657e-07,141.475,-35.4549,155.724,1.00512e-06,125.561,-40.8245,157.969,9.64383e-07,140.697,-31.3679,158.364,9.64377e-07,140.591,-31.2835,158.704,9.64366e-07,140.468,-31.19,159.161,1.03807e-06,134.954,-79.3048,159.28,1.00677e-06,130.005,-45.8677,159.74,1.01931e-06,132.997,-61.1111,159.915,9.64288e-07,140.051,-30.9193,160.416,9.64242e-07,139.889,-30.8327
661.13,169.71,57.0,895.0,5.0,17.3751,25.0,1.0,109.332,9.63583e-07,144.844,-35.1563,121.852,9.65126e-07,143.953,-35.1246,124.69,9.64856e-07,144.696,-35.1457,125.447,9.65085e-07,146.422,-35.3093,129.359,9.65093e-07,146.414,-35.3238,133.167,9.6391e-07,144.436,-29.5957,137.84,9.64867e-07,144.765,-35.1511,138.586,9.64643e-07,149.457,-36.7509,141.915,9.68127e-07,143.065,-34.8943,143.977,1.03583e-06,129.899,-53.0869,149.435,9.87862e-07,144.436,152.859,149.492,9.6519e-07,140.057,-34.7585,149.926,9.65334e-07,143.417,-34.9675,150.648,9.68202e-07,144.636,-35.066,152.156,9.65987e-07,146.094,-35.4224,153.356,9.74587e-07,144.525,-34.8053,153.364,9.74589e-07,144.522,-34.8037,153.425,9.74573e-07,144.379,-34.6457,153.437,9.74575e-07,144.375,-34.6434,153.442,9.74586e-07,144.511,-34.7897,153.442,9.75318e-07,145.447,-35.8617,153.459,9.75321e-07,145.446,-35.8634,153.463,9.74588e-07,144.508,-34.7881,153.494,9.74593e-07,144.851,-35.1646,154.57,1.01486e-06,127.05,-40.8245
661.13,169.71,57.0,920.0,5.0,18.2495,25.0,1.0,109.932,1.03193e-06,147.533,-32.4672,116.552,1.03356e-06,146.915,-32.4368,122.049,1.03385e-06,147.488,-32.4626,122.094,1.03356e-06,146.897,-32.4365,122.67,1.03361e-06,146.872,-32.4273,122.707,1.03364e-06,146.81,-32.4135,124.654,1.05586e-06,147.632,156.015,124.681,1.03364e-06,146.811,-32.4132,125.123,1.15888e-06,124.75,-56.2379,126.232,1.03385e-06,147.489,-32.4627,127.999,1.0335e-06,146.893,-32.4417,128.694,1.03202e-06,147.337,-29.5957,129.718,1.03357e-06,146.985,-32.437,130.624,1.03386e-06,147.524,-32.4662,134.335,1.03828e-06,157.063,-36.7509,135.037,1.03358e-06,147.021,-32.4519,135.218,1.03365e-06,146.722,-29.5957,135.287,1.03404e-06,146.807,-32.3741,136.213,1.0575e-06,146.977,155.976,137.701,1.05752e-06,146.932,155.964,140.283,1.05752e-06,146.933,155.964,142.657,1.15891e-06,125.138,-56.6839,145.277,1.05601e-06,147.337,152.859,146.089,1.03427e-06,145.474,-32.4481,147.049,1.03994e-06,155.717,-38.7507
661.13,169.71,57.0,925.0,5.0,18.409,25.0,1.0,110.05,1.04587e-06,148.027,-31.9728,116.465,1.04751e-06,147.707,-31.9561,117.852,1.04748e-06,147.571,-31.9572,121.437,1.04763e-06,147.305,-31.9133,121.86,1.04797e-06,148.013,-31.971,122.57,1.04763e-06,147.306,-31.9132,123.708,1.04797e-06,148.011,-31.9708,124.812,1.06982e-06,148.114,155.533,125.514,1.04752e-06,147.666,-31.9565,126.416,1.04761e-06,147.437,-31.9282,127.43,1.04593e-06,147.868,-29.5957,128.924,1.05353e-06,158.173,-36.7509,131.015,1.07142e-06,147.801,155.516,133.782,1.04757e-06,147.549,-29.5957,135.045,1.04753e-06,147.935,-31.9668,135.078,1.05521e-06,157.868,-36.7509,135.174,1.04754e-06,147.412,-29.5957,135.641,1.04798e-06,148.058,-31.9768,136.597,1.05518e-06,157.809,-36.7509,136.879,1.07153e-06,147.414,155.476,137.122,1.04805e-06,147.312,-31.8732,138.459,1.07153e-06,147.415,155.476,139.661,1.04759e-06,147.6,-31.9416,140.913,1.07152e-06,147.529,155.49,144.115,1.04758e-06,147.665,-31.9476
661.13,169.71,57.0,930.0,5.0,18.5328,25.0,1.0,110.166,1.0599e-06,148.508,-31.4917,119.103,1.06144e-06,148.013,-31.4767,120.48,1.0689e-06,159.184,-36.7509,120.494,1.06216e-06,148.512,-31.4922,122.711,1.06216e-06,148.514,-31.4925,124.962,1.08387e-06,148.583,155.064,125.937,1.05994e-06,148.383,-29.5957,130.61,1.0616e-06,148.214,-31.474,138.667,1.06217e-06,148.44,-31.4812,141.721,1.06147e-06,148.114,-31.4762,142.83,1.08394e-06,148.383,152.859,144.118,1.0617e-06,148.598,-31.4997,145.533,1.06187e-06,145.974,-31.4616,146.024,1.07021e-06,157.358,-38.7507,146.659,1.07154e-06,156.295,-40.7962,146.762,1.09196e-06,135.521,-40.2759,147.468,1.09152e-06,136.128,-40.7962,147.661,1.09224e-06,135.163,-40.0055,149.427,1.06259e-06,148.28,-31.4486,150.865,1.06269e-06,148.435,-31.4779,151.424,1.06314e-06,148.362,-31.4518,151.508,1.06364e-06,148.362,-31.4426,151.537,1.06418e-06,148.318,-31.4141,151.694,1.06329e-06,148.557,-31.506,151.756,1.11498e-06,136.792,-53.0869
661.13,169.71,57.0,935.0,5.0,18.6931,25.0,1.0,110.282,1.074e-06,148.977,-31.0234,124.176,1.07402e-06,148.883,-29.5957,125.107,1.09798e-06,149.04,154.607,125.258,1.07548e-06,148.535,-31.0085,125.384,1.07643e-06,148.99,-31.0256,126.704,1.07643e-06,148.992,-31.0261,134.963,1.08437e-06,160.11,-36.7509,136.537,1.07552e-06,148.325,-31.0049,136.743,1.10033e-06,149.041,154.607,139.721,1.07644e-06,148.906,-31.0115,141.273,1.09803e-06,148.883,152.859,141.343,1.0758e-06,148.716,-31.0038,141.451,1.08547e-06,158.102,-38.7507,142.104,1.08607e-06,157.369,-39.862,142.158,1.1035e-06,137.241,-40.8245,143.767,1.08668e-06,156.942,-40.7962,144.324,1.10352e-06,137.213,-40.7962,144.779,1.10383e-06,136.657,-40.2759,145.444,1.07601e-06,149.062,-31.0244,145.867,1.10405e-06,136.33,-40.0055,147.783,1.08616e-06,157.295,-40.0055,148.702,1.08633e-06,157.164,-40.2759,149.558,1.07683e-06,148.749,-30.9769,149.767,1.10418e-06,136.146,-39.862,150.354,1.0867e-06,156.931,-40.8245
661.13,169.71,57.0,940.0,5.0,18.8323,25.0,1.0,110.397,1.08817e-06,149.432,-30.5675,111.492,1.09981e-06,159.78,-37.3815,121.941,1.08818e-06,149.37,-29.5957,125.247,1.11217e-06,149.485,154.162,126.996,1.08967e-06,149.087,-30.552,130.558,1.08968e-06,149.098,-30.5513,132.617,1.1136e-06,148.954,154.145,137.012,1.10083e-06,158.801,-38.7507,139.384,1.1122e-06,149.37,152.859,140.032,1.11364e-06,149.136,154.146,141.426,1.10135e-06,158.016,-39.862,141.732,1.09994e-06,160.96,-36.7509,142.774,1.1136e-06,148.945,154.145,143.386,1.1019e-06,157.556,-40.7962,146.289,1.10143e-06,157.936,-40.0055,147.3,1.10158e-06,157.795,-40.2759,148.193,1.0902e-06,148.61,-30.475,149.089,1.10192e-06,157.544,-40.8245,149.646,1.09113e-06,149.205,-30.5175,149.68,1.09008e-06,149.193,-30.5459,149.933,1.20708e-06,159.021,-37.68,150.046,1.08988e-06,149.161,-30.5488,150.64,1.08973e-06,149.022,-30.5581,152.042,1.09171e-06,149.281,-30.5213,152.061,1.09273e-06,149.237,-30.4808
661.13,169.71,57.0,945.0,5.0,18.959,25.0,1.0,110.511,1.10242e-06,149.876,-30.1236,117.848,1.10388e-06,149.428,-30.109,119.347,1.10243e-06,149.843,-29.5957,123.534,1.10388e-06,149.425,-30.1079,125.381,1.12643e-06,149.918,153.728,126.596,1.10388e-06,149.396,-29.5957,134.737,1.11627e-06,159.459,-38.7507,137.018,1.12645e-06,149.843,152.859,138.142,1.12783e-06,149.466,153.708,140.594,1.1167e-06,158.629,-39.862,140.97,1.10399e-06,149.593,-30.1057,141.755,1.22256e-06,159.611,-37.68,142.366,1.11655e-06,158.845,-39.5251,142.924,1.11721e-06,158.14,-40.7962,144.075,1.12787e-06,149.404,152.859,144.778,1.11677e-06,158.544,-40.0055,145.224,1.1156e-06,161.743,-36.7509,145.906,1.11691e-06,158.394,-40.2759,146.013,1.10399e-06,149.641,-30.1091,146.253,1.11775e-06,159.084,-38.7507,147.066,1.11795e-06,158.921,-38.7738,147.64,1.10448e-06,149.075,-30.0336,147.864,1.11722e-06,158.128,-40.8245,149.22,1.11867e-06,157.695,-40.7962,149.664,1.10422e-06,149.631,-30.103
661.13,169.71,57.0,880.0,10.0,1.6,17.0,1.0,108.954,9.22774e-07,143.882,-36.1183,119.027,9.22776e-07,143.674,-36.0621,154.816,9.27804e-07,145.179,-36.6601,155.363,9.27813e-07,145.369,-36.7446,158.454,9.27764e-07,143.724,-36.12,161.676,9.45007e-07,142.69,-33.2669,162.239,9.52892e-07,143.66,-35.3211,162.731,9.44944e-07,142.598,-33.1661,163.278,9.44946e-07,142.664,-33.263,163.579,9.27785e-07,143.949,-36.198,165.192,9.30131e-07,141.868,-35.8563,173.708,9.2799e-07,143.247,-35.9778,180.454,9.2976e-07,140.363,-35.3533,182.628,2.58644e-06,151.309,164.171,195.412,4.04193e-06,151.543,-150.199,203.395,2.94867e-06,151.243,-162.921,218.365,1.11958e-06,143.947,152.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
