tx_x,tx_y,rx_x,rx_y,tx_z,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
280.863,473.291,45.0,5.0,107.0,11.7339,25.0,1.0,112.13,1.7782e-06,63.2671,-116.733,112.322,1.77863e-06,63.7224,-120.299,115.22,1.79893e-06,70.6205,-109.303,122.269,1.78011e-06,63.4216,-116.736,122.452,1.78054e-06,63.8763,-120.296,126.036,1.77864e-06,63.7942,-119.872,128.233,1.77864e-06,63.6522,-121.092,133.448,1.78738e-06,54.7465,-112.648,134.749,1.79898e-06,69.5042,-109.123,135.703,1.77861e-06,65.0592,-117.6,136.127,1.78054e-06,63.9476,-119.872,138.391,1.78055e-06,63.806,-121.092,145.795,1.78052e-06,65.2061,-117.6,151.726,1.79112e-06,55.774,-110.198,153.308,1.7877e-06,53.5816,-113.016,154.339,1.79282e-06,57.4716,-107.187,154.408,1.79118e-06,55.8808,-110.075,156.223,1.78984e-06,54.3257,-119.872,156.461,1.78928e-06,54.9037,-112.648,157.436,1.7882e-06,52.2757,-113.287,158.264,1.80043e-06,71.9544,-110.075,159.096,1.80131e-06,77.3653,-113.016,160.2,1.86953e-06,59.3525,-42.5881,160.885,1.80054e-06,72.1385,-110.198,164.827,1.8079e-06,63.2276,-116.286
280.863,473.291,50.0,5.0,107.0,11.7078,25.0,1.0,112.094,1.7709e-06,63.7571,-116.243,112.335,1.77144e-06,64.2156,-120.778,112.336,1.77144e-06,64.2141,-120.793,122.47,1.77144e-06,64.1875,-121.092,129.634,1.77808e-06,56.0452,-112.692,132.362,1.77148e-06,64.3694,-119.872,137.903,1.77808e-06,56.1367,-112.648,138.874,1.79375e-06,73.2283,-109.123,139.243,1.77191e-06,66.5971,-117.6,151.093,1.79511e-06,76.7193,-112.648,151.647,1.77815e-06,55.1857,-113.016,151.876,1.80132e-06,81.9425,-113.287,156.476,1.79895e-06,76.5809,-111.545,156.486,1.77838e-06,54.1121,-113.287,160.999,1.79698e-06,76.8472,-112.648,161.141,1.79089e-06,46.0973,-117.6,161.439,1.79799e-06,79.232,-113.016,161.71,1.80318e-06,82.0582,-113.287,162.226,1.7841e-06,58.2126,-107.187,164.785,1.80051e-06,63.7051,-115.657,165.147,1.82303e-06,43.2336,-110.075,165.3,1.7986e-06,76.2575,-111.452,165.997,1.78488e-06,47.9742,-114.031,166.267,2.02303e-06,69.1573,-131.293,166.352,1.80082e-06,76.7094,-111.545
280.863,473.291,55.0,5.0,107.0,11.6817,25.0,1.0,112.058,1.76372e-06,64.2514,-115.749,119.991,1.76438e-06,64.7276,-121.092,129.358,1.76529e-06,64.58,-115.755,135.185,1.76595e-06,65.0512,-121.092,136.996,1.76447e-06,64.9502,-119.872,140.466,1.78859e-06,71.0016,-107.187,141.825,1.76561e-06,68.1717,-117.6,146.497,1.76899e-06,56.8548,-113.016,146.756,1.78955e-06,77.104,-109.123,150.458,1.76717e-06,68.4527,-117.6,151.235,1.76604e-06,65.2713,-119.872,152.954,1.79934e-06,84.1284,-113.287,153.973,1.77965e-06,47.3028,-117.6,154.055,1.77059e-06,56.4043,-113.287,154.507,1.79159e-06,78.3618,-112.648,157.24,1.76912e-06,57.5736,-112.648,158.287,1.77335e-06,48.035,-114.284,159.346,1.77404e-06,48.7403,-113.915,160.726,1.79536e-06,78.0592,-111.545,161.03,1.77397e-06,43.2317,-114.38,161.874,1.79313e-06,77.7556,-112.648,163.829,2.02082e-06,71.0725,-131.293,166.253,1.79492e-06,77.7029,-111.452,166.321,1.79519e-06,81.0719,-113.016,167.041,1.77327e-06,52.572,-114.153
280.863,473.291,40.0,10.0,107.0,1.6,9.0,1.0,112.126,1.77745e-06,62.5303,-117.47,122.889,1.77746e-06,62.8024,-117.6,160.292,1.86998e-06,58.5886,-42.5881,167.215,1.80102e-06,62.4915,-117.429,169.09,1.79869e-06,48.3709,-113.569,169.828,1.82678e-06,56.7055,-109.242,169.904,1.82665e-06,56.6822,-109.246,194.693,1.8126e-06,43.9518,-114.524,202.627,1.81316e-06,53.0358,-111.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280.863,473.291,45.0,10.0,107.0,11.7647,25.0,1.0,112.057,1.76354e-06,63.0192,-116.981,112.225,1.76391e-06,63.4787,-120.054,112.983,1.77743e-06,54.2693,-110.918,121.996,1.76391e-06,63.5096,-119.872,122.295,1.76547e-06,63.1754,-116.983,130.813,1.76394e-06,63.3859,-121.092,132.179,1.76583e-06,63.6646,-119.872,132.686,1.77935e-06,54.4334,-110.916,133.132,1.76375e-06,64.3334,-117.6,137.859,1.77403e-06,53.7568,-112.648,141.068,1.76586e-06,63.5413,-121.092,141.635,1.78365e-06,68.0512,-109.123,143.32,1.76568e-06,64.4823,-117.6,143.672,1.77759e-06,55.1083,-110.198,146.97,1.78321e-06,74.7449,-112.648,147.435,1.78428e-06,69.03,-107.187,153.006,1.779e-06,56.9969,-107.187,154.676,1.77762e-06,55.2286,-110.075,155.015,1.77341e-06,64.5862,-117.313,155.511,1.78491e-06,71.8398,-110.198,155.614,1.77457e-06,52.3892,-113.016,156.3,1.77726e-06,64.0663,-117.349,156.333,1.77608e-06,64.367,-117.4,156.487,1.78482e-06,71.6586,-110.075,157.024,1.77481e-06,64.957,-117.484
280.863,473.291,50.0,10.0,107.0,11.7386,25.0,1.0,112.021,1.75618e-06,63.5124,-116.488,112.238,1.75666e-06,63.9736,-120.55,125.289,1.75667e-06,63.9249,-121.092,129.426,1.75668e-06,64.0892,-119.872,132.828,1.77806e-06,72.0005,-109.123,137.637,1.75687e-06,65.9047,-117.6,144.021,1.76451e-06,55.1643,-112.648,150.555,1.77913e-06,76.329,-112.648,151.495,1.78505e-06,81.6221,-113.287,151.969,1.76622e-06,54.9643,-121.092,155.702,1.78298e-06,76.2276,-111.545,157.888,1.76475e-06,54.0145,-113.016,159.367,1.77981e-06,72.7275,-110.075,160.099,1.76518e-06,52.7054,-113.287,160.806,1.78185e-06,78.8626,-113.016,163.023,1.77016e-06,57.7436,-107.187,164.099,1.77916e-06,44.9367,-117.6,164.654,3.59769e-06,63.5889,-122.092,164.691,1.78567e-06,63.4662,-115.972,164.692,1.76839e-06,56.1948,-110.075,165.433,1.76833e-06,56.0906,-110.198,165.498,1.78265e-06,75.9039,-111.452,165.501,1.84701e-06,59.5499,-42.5881,166.181,1.78474e-06,72.8632,-119.872,166.926,1.77253e-06,47.5956,-113.872
280.863,473.291,55.0,10.0,107.0,11.7322,25.0,1.0,111.985,1.74893e-06,64.0099,-115.99,112.254,1.74953e-06,64.4728,-121.05,119.152,1.74953e-06,64.469,-121.092,132.315,1.75529e-06,56.1953,-112.842,134.869,1.74959e-06,64.6746,-119.872,140.648,1.75038e-06,67.5156,-117.6,144.982,1.77355e-06,76.1347,-109.123,147.288,1.75531e-06,56.6216,-112.648,148.812,1.75531e-06,55.7095,-113.016,152.632,1.78298e-06,83.8933,-113.287,153.956,1.77549e-06,78.0168,-112.648,159.998,1.77928e-06,77.7423,-111.545,160.615,1.76767e-06,46.1436,-117.6,164.65,1.77833e-06,63.9507,-115.334,165.155,1.76133e-06,48.0331,-114.047,165.756,1.77895e-06,80.7631,-113.016,166.162,1.77886e-06,77.384,-111.452,168.25,2.08284e-06,66.4326,-118.974,168.336,1.75853e-06,72.3667,-117.559,169.555,1.83449e-06,67.3312,-163.735,170.397,1.7615e-06,58.5027,-107.187,170.866,1.75938e-06,57.1833,-110.075,172.823,1.83875e-06,60.0378,-42.5881,175.188,1.76314e-06,47.0958,-114.138,175.481,1.99323e-06,59.7136,-131.293
280.863,473.291,50.0,15.0,107.0,11.7694,25.0,1.0,111.948,1.74149e-06,63.2634,-116.737,112.14,1.74192e-06,63.7287,-120.305,115.111,1.76249e-06,70.7758,-109.15,121.578,1.74323e-06,62.4175,-116.722,123.923,1.76249e-06,70.5862,-109.123,124.256,1.75452e-06,54.393,-111.046,125.953,1.74193e-06,63.8033,-119.872,127.986,1.74193e-06,63.6574,-121.092,135.641,1.74191e-06,65.1728,-117.6,145.488,1.74366e-06,64.3428,-117.6,147.876,1.75111e-06,54.1421,-112.648,147.923,1.76317e-06,75.9723,-112.648,151.088,1.7688e-06,81.2757,-113.287,152.822,1.76703e-06,75.9144,-111.545,157.316,1.75474e-06,55.4108,-110.198,159.211,1.7563e-06,57.2621,-107.187,160.033,1.83285e-06,59.2621,-42.5881,160.125,1.76574e-06,78.4671,-113.016,160.886,1.75156e-06,52.7734,-113.016,161.47,1.77064e-06,80.3736,-113.287,162.626,1.75224e-06,51.2019,-113.287,164.066,1.75479e-06,55.5291,-110.075,164.506,1.76426e-06,72.5462,-110.198,164.597,1.77085e-06,63.2233,-116.293,165.111,1.82136e-06,21.8369,-109.123
280.863,473.291,55.0,15.0,107.0,11.9271,25.0,1.0,111.91,1.73408e-06,63.7642,-116.236,112.154,1.73462e-06,64.2311,-120.81,122.079,1.73463e-06,64.2054,-121.092,122.64,1.73581e-06,63.0489,-116.226,132.388,1.73466e-06,64.3934,-119.872,132.703,1.73636e-06,63.4908,-121.092,139.279,1.73514e-06,66.8211,-117.6,140.84,1.74157e-06,55.6191,-112.648,141.78,1.74326e-06,54.947,-112.648,142.625,1.75754e-06,75.0113,-109.123,143.25,1.7364e-06,63.6793,-119.872,143.349,1.98835e-06,72.1871,-130.229,149.874,1.9884e-06,72.1615,-130.511,150.177,1.73689e-06,66.1261,-117.6,152.292,1.76655e-06,83.639,-113.287,153.575,1.74326e-06,55.1131,-121.092,153.938,1.76242e-06,71.7233,-121.092,156.22,1.74494e-06,54.4215,-121.092,157.581,1.74174e-06,54.4929,-113.016,159.225,1.76314e-06,77.4085,-111.545,160.263,1.74208e-06,53.1888,-113.287,163.276,1.75584e-06,44.934,-117.6,163.55,1.76835e-06,82.9892,-113.287,164.487,1.76111e-06,76.9722,-112.648,164.559,1.76339e-06,63.7109,-115.65
280.863,473.291,55.0,20.0,107.0,12.0381,25.0,1.0,111.836,1.71932e-06,63.5141,-116.486,112.054,1.7198e-06,63.9855,-120.562,122.699,1.72131e-06,62.7923,-116.474,124.955,1.71981e-06,63.9367,-121.092,129.425,1.71982e-06,64.1062,-119.872,135.699,1.72181e-06,63.2157,-121.092,137.639,1.72004e-06,66.085,-117.6,140.468,1.72182e-06,63.3859,-119.872,144.128,1.72999e-06,53.8915,-112.648,146.564,1.72805e-06,54.5625,-112.648,148.677,1.72205e-06,65.3876,-117.6,151.027,1.74324e-06,77.2352,-112.648,151.931,1.75018e-06,83.3627,-113.287,153.801,1.73035e-06,52.5403,-113.016,159.756,1.72842e-06,53.1994,-113.016,161.518,1.73371e-06,55.0461,-110.198,162.273,1.73178e-06,55.7317,-110.198,162.277,1.74529e-06,76.5526,-112.648,163.337,1.75225e-06,82.7114,-113.287,163.543,1.81019e-06,59.4627,-42.5881,163.843,1.73348e-06,57.539,-107.187,164.391,1.80002e-06,19.6851,-109.123,164.394,1.94331e-06,63.0125,-121.092,164.425,1.73377e-06,55.1611,-110.075,164.465,1.74852e-06,63.4669,-115.972
