tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
218.0,272.0,113.0,45.0,5.0,11.7339,25.0,1.0,104.513,1.11405e-06,57.0592,-122.941,106.512,1.12118e-06,69.8629,-126.525,117.394,1.12119e-06,69.5042,-126.633,127.69,1.11731e-06,57.3432,-122.945,129.9,1.1244e-06,70.1175,-126.521,132.122,1.12146e-06,72.9152,-125.942,132.46,1.12198e-06,66.8823,-128.142,138.228,1.14842e-06,44.9392,-132.023,140.213,1.12077e-06,56.0234,-122.833,140.7,1.11852e-06,56.2507,-122.894,140.9,1.12441e-06,69.7463,-126.633,141.081,1.11802e-06,56.0637,-122.902,141.17,1.12071e-06,56.4535,-122.878,141.264,1.12078e-06,55.9456,-122.824,141.326,2.40494e-06,59.3525,63.0378,141.758,1.12085e-06,55.361,-122.761,144.122,1.12448e-06,56.4759,-122.839,144.594,1.12625e-06,57.5312,-123.042,144.724,1.12736e-06,59.8248,-123.581,146.009,1.14315e-06,71.643,-125.774,147.987,1.12384e-06,57.3879,-122.994,148.276,1.12309e-06,58.3817,-123.132,148.413,1.15522e-06,58.5947,-124.237,148.587,1.12261e-06,57.249,-122.967,149.142,1.15157e-06,69.8025,-126.562
218.0,272.0,113.0,50.0,5.0,11.7078,25.0,1.0,104.446,1.10552e-06,57.8213,-122.179,125.058,1.10894e-06,57.1639,-122.162,127.465,1.10881e-06,58.1066,-122.183,127.538,1.11607e-06,69.2917,-128.142,129.755,1.11613e-06,73.2283,-126.633,130.575,1.10895e-06,57.2326,-122.165,142.55,1.11754e-06,78.3675,-125.942,143.56,1.11172e-06,60.0545,-122.391,144.404,1.11738e-06,58.2534,-122.267,144.687,1.11907e-06,60.5635,-122.821,145.167,1.13886e-06,38.2341,-131.786,146.809,1.11887e-06,66.5971,-132.023,147.977,2.3966e-06,59.8329,63.0378,148.369,1.11536e-06,57.1928,-122.077,148.66,3.0039e-06,59.7962,-9.98208,149.356,1.1612e-06,72.448,-125.781,150.012,1.11494e-06,58.1106,-122.223,150.162,1.14059e-06,33.2457,-131.448,150.329,1.11367e-06,57.9711,-122.198,150.872,1.11931e-06,69.5414,-128.142,150.898,1.11444e-06,59.1123,-122.361,151.335,1.14054e-06,45.8341,-132.023,152.439,1.1093e-06,55.6832,-122.08,153.034,1.11936e-06,73.4616,-126.633,154.378,1.14389e-06,38.3233,-128.142
218.0,272.0,113.0,45.0,10.0,11.7647,25.0,1.0,104.409,1.10072e-06,56.563,-123.437,105.571,1.10624e-06,69.5191,-126.22,127.145,1.10633e-06,68.0512,-126.633,127.329,1.10402e-06,56.8516,-123.442,128.731,1.1095e-06,69.7783,-126.216,133.252,1.10738e-06,65.8278,-128.142,134.8,1.13725e-06,43.7782,-132.023,139.969,1.107e-06,55.5054,-123.342,140.113,1.10437e-06,55.7521,-123.412,140.279,1.10476e-06,55.6797,-123.398,140.739,1.10702e-06,55.4241,-123.334,140.835,1.10687e-06,55.9358,-123.382,141.026,1.10702e-06,55.4285,-123.334,141.499,1.10719e-06,54.8512,-123.276,142.463,1.10894e-06,57.9246,-123.608,142.521,1.10894e-06,57.9316,-123.609,142.759,2.39074e-06,59.0668,63.0378,143.157,1.10984e-06,56.9235,-123.489,143.385,1.10986e-06,56.9102,-123.488,143.751,1.10863e-06,56.7805,-123.463,143.793,1.11062e-06,56.0023,-123.346,143.971,1.1198e-06,54.5162,-122.724,144.245,1.11222e-06,57.0701,-123.537,144.302,1.11297e-06,59.3915,-124.024,146.343,1.10446e-06,56.3888,-123.431
218.0,272.0,113.0,50.0,10.0,11.7386,25.0,1.0,104.34,1.09209e-06,57.3311,-122.669,125.293,1.09527e-06,56.6805,-122.654,125.701,1.10093e-06,72.0005,-126.633,129.826,1.10122e-06,68.3244,-128.142,132.88,1.09542e-06,57.8232,-122.676,139.163,1.12589e-06,44.9367,-132.023,139.331,1.09765e-06,56.2326,-122.581,139.485,1.09548e-06,56.3845,-122.635,140.265,1.09762e-06,56.6699,-122.616,140.379,1.09765e-06,56.1539,-122.574,141.483,2.38232e-06,59.5499,63.0378,141.485,1.09768e-06,55.5645,-122.526,143.471,1.10139e-06,56.7248,-122.579,144.043,1.10324e-06,57.7979,-122.757,144.267,1.10457e-06,60.1367,-123.259,146.4,1.09538e-06,57.1423,-122.663,147.39,1.11608e-06,41.7396,-130.47,147.715,1.10417e-06,70.9795,-126.633,148.195,1.10429e-06,65.9047,-132.023,148.364,1.10083e-06,57.6517,-122.713,148.589,1.09958e-06,57.5079,-122.689,148.619,1.10084e-06,57.6385,-122.711,148.687,1.10421e-06,72.2397,-126.633,148.701,1.10084e-06,57.6436,-122.712,148.977,1.10017e-06,58.661,-122.832
218.0,272.0,113.0,55.0,10.0,11.7322,25.0,1.0,104.273,1.08363e-06,58.1127,-121.887,118.282,1.0957e-06,70.9104,-128.142,131.268,1.08639e-06,57.5719,-121.877,134.191,1.09658e-06,76.1347,-126.633,134.952,1.11475e-06,46.1436,-132.023,139.236,1.09848e-06,69.8731,-128.142,140.879,1.10476e-06,47.872,-130.466,143.783,2.37402e-06,60.0378,63.0378,144.244,1.09636e-06,60.893,-122.48,144.622,1.09801e-06,67.5156,-132.023,145.976,2.98124e-06,60.0365,-9.98207,146.383,1.08898e-06,60.3905,-122.056,148.356,1.18668e-06,36.0734,-142.941,149.121,1.1403e-06,72.9418,-126.429,149.784,1.09072e-06,58.2471,-121.901,150.183,1.0916e-06,59.4087,-122.042,150.358,1.0916e-06,59.4175,-122.043,151.539,1.11865e-06,30.2017,-131.448,152.235,1.15783e-06,70.8359,-128.577,153.295,2.98215e-06,60.2367,-9.98207,154.492,1.12151e-06,37.8989,-128.142,155.204,1.97408e-06,66.252,83.434,156.222,1.0994e-06,74.9814,-126.633,157.12,1.09109e-06,140.601,-122.049,157.801,1.95929e-06,64.6746,79.4561
218.0,272.0,113.0,40.0,15.0,1.6,6.0,1.0,104.461,1.10738e-06,55.2933,-124.707,134.43,1.11095e-06,62.1972,-128.142,152.223,1.10945e-06,62.4443,-126.633,170.165,1.11478e-06,62.0051,-132.023,182.338,1.16594e-06,-175.995,-125.55,212.772,1.12767e-06,62.5768,-125.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0,272.0,113.0,50.0,15.0,11.7694,25.0,1.0,104.233,1.07875e-06,56.8275,-123.173,117.444,1.08587e-06,70.5862,-126.633,131.367,1.0865e-06,67.2672,-128.142,134.63,1.11474e-06,43.7267,-132.023,137.265,1.08174e-06,55.5907,-123.153,139.087,1.08385e-06,55.6872,-123.097,139.441,1.08184e-06,55.6104,-123.147,139.658,1.08387e-06,55.6041,-123.092,139.67,1.08281e-06,65.2804,-123.222,139.901,1.08376e-06,56.1199,-123.127,140.158,1.08387e-06,55.6108,-123.092,140.524,1.08399e-06,55.039,-123.049,141.648,2.36809e-06,59.2621,63.0378,142.471,1.08679e-06,57.1806,-123.215,142.888,1.08681e-06,57.1674,-123.214,143.104,1.08749e-06,56.2453,-123.094,143.658,1.08917e-06,57.3307,-123.259,143.81,1.09014e-06,59.6978,-123.707,146.052,1.08598e-06,58.1943,-123.314,146.137,1.08599e-06,58.2094,-123.316,146.247,1.08557e-06,57.0314,-123.192,146.632,1.1145e-06,70.0932,-126.781,147.946,1.11805e-06,58.4329,-124.42,148.717,1.11089e-06,71.1074,-126.277,149.259,1.10613e-06,35.0316,-130.466
218.0,272.0,113.0,55.0,15.0,11.9271,25.0,1.0,104.163,1.07001e-06,57.6154,-122.385,124.297,1.08055e-06,69.9569,-128.142,131.112,1.07294e-06,56.3257,-122.367,132.268,1.08101e-06,75.0113,-126.633,135.708,1.10321e-06,44.934,-132.023,138.391,1.07296e-06,55.9425,-122.364,138.433,2.35964e-06,59.7527,63.0378,139.63,1.07297e-06,55.5438,-122.36,141.817,1.0731e-06,49.4004,-122.248,143.553,1.08027e-06,58.0772,-122.46,143.832,1.0934e-06,40.9888,-130.463,143.884,1.08184e-06,60.4584,-122.922,145.496,1.07834e-06,56.9927,-122.309,145.883,1.08319e-06,66.8211,-132.023,146.291,1.07839e-06,56.9407,-122.303,146.958,1.08353e-06,68.386,-128.142,148.551,1.07787e-06,57.9266,-122.419,148.636,1.1152e-06,20.5219,-130.549,148.954,1.12437e-06,72.6925,-126.141,149.011,1.07664e-06,57.7739,-122.398,149.379,2.96683e-06,59.7008,-9.98207,149.626,1.07732e-06,58.9412,-122.517,154.33,1.10601e-06,45.4613,-132.023,155.163,1.95894e-06,65.9853,83.434,155.192,1.08403e-06,73.4404,-126.633
218.0,272.0,113.0,60.0,15.0,12.0745,25.0,1.0,104.093,1.06147e-06,58.4174,-121.583,106.534,1.07528e-06,71.8806,-128.539,124.228,1.07533e-06,72.742,-128.142,128.941,1.07855e-06,72.4592,-128.531,130.894,1.09194e-06,46.1942,-132.023,133.028,1.08195e-06,48.7929,-130.46,135.866,2.35131e-06,60.2483,63.0378,137.069,1.07738e-06,79.6269,-126.633,142.324,2.95848e-06,60.2846,-9.98207,142.337,1.07701e-06,68.5111,-132.023,146.475,1.0786e-06,73.3004,-128.142,149.649,1.09523e-06,46.7308,-132.023,149.857,1.06782e-06,79.9301,-122.351,150.528,2.41948e-06,75.4261,75.2576,150.656,1.11745e-06,72.1595,-128.306,150.963,1.13522e-06,88.9534,-132.023,152.164,1.13664e-06,71.3562,-129.226,153.804,1.09683e-06,25.1149,-131.448,153.837,1.15937e-06,70.9396,-130.351,154.266,1.16682e-06,69.0009,-134.557,154.64,1.09887e-06,37.4178,-128.142,155.49,1.19002e-06,69.6131,-135.136,155.719,2.37157e-06,64.3689,76.0762,158.108,2.36373e-06,63.813,71.9096,158.658,1.25496e-06,69.0875,-146.481
218.0,272.0,113.0,45.0,20.0,1.6,9.0,1.0,104.288,1.08555e-06,55.5301,-124.47,133.941,1.0898e-06,63.4241,-128.142,139.803,1.08839e-06,64.4728,-126.633,160.049,1.09358e-06,62.7575,-132.023,160.962,1.09422e-06,57.0938,-124.551,168.015,1.09592e-06,67.8886,-125.319,168.797,1.09718e-06,70.6474,-125.336,177.095,1.14534e-06,42.0953,-132.023,182.446,1.09443e-06,57.4492,-124.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
