tx_x,tx_y,rx_x,rx_y,tx_z,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
218.0,272.0,45.0,5.0,113.0,11.7339,25.0,1.0,108.053,1.11405e-06,57.0592,-122.941,109.727,1.12118e-06,69.8629,-126.525,121.48,1.12119e-06,69.5042,-126.633,126.679,1.11731e-06,57.3432,-122.945,128.216,1.1244e-06,70.1175,-126.521,137.415,1.12146e-06,72.9152,-125.942,137.568,1.12198e-06,66.8823,-128.142,140.156,1.12441e-06,69.7463,-126.633,145.103,1.14842e-06,44.9392,-132.023,145.315,2.40494e-06,59.3525,63.0378,152.996,2.40644e-06,59.4754,63.0378,155.318,1.12535e-06,65.0592,-132.023,156.066,1.1252e-06,67.1365,-128.142,159.886,1.15421e-06,29.1405,-131.448,160.116,2.44395e-06,70.4267,76.0762,161.846,2.41567e-06,62.8073,71.9096,162.438,1.98838e-06,63.7942,79.4561,163.899,1.1516e-06,45.2232,-132.023,164.221,1.22349e-06,65.1645,-139.025,167.933,2.43497e-06,70.2958,71.9096,171.943,1.99019e-06,63.9392,79.4561,171.981,1.99165e-06,64.1678,80.6084,172.019,1.17537e-06,164.205,-125.26,172.396,3.0123e-06,59.2334,-9.98208,173.1,1.14174e-06,42.5653,-130.466
218.0,272.0,50.0,5.0,113.0,11.7078,25.0,1.0,107.986,1.10552e-06,57.8213,-122.179,123.646,1.10894e-06,57.1639,-122.162,126.688,1.10881e-06,58.1066,-122.183,132.598,1.11607e-06,69.2917,-128.142,134.979,1.11613e-06,73.2283,-126.633,147.851,1.11754e-06,78.3675,-125.942,150.715,1.13886e-06,38.2341,-131.786,151.174,1.11931e-06,69.5414,-128.142,151.539,1.11887e-06,66.5971,-132.023,153.115,2.3966e-06,59.8329,63.0378,153.402,1.14054e-06,45.8341,-132.023,153.453,1.11936e-06,73.4616,-126.633,156.039,1.14059e-06,33.2457,-131.448,157.815,1.1305e-06,47.1516,-130.46,159.445,1.14389e-06,38.3233,-128.142,162.106,2.40819e-06,63.3038,71.9096,162.589,1.98121e-06,64.3694,79.4561,163.031,1.12619e-06,83.9775,-125.289,163.78,1.99667e-06,65.8851,84.0106,164.215,1.97217e-06,65.921,84.6174,165.439,1.13046e-06,47.6218,-130.463,167.095,1.99578e-06,65.921,83.434,168.206,1.12922e-06,80.3348,-126.016,168.232,3.0039e-06,59.7962,-9.98208,170.071,1.1221e-06,66.8569,-132.023
218.0,272.0,45.0,10.0,113.0,11.7647,25.0,1.0,107.948,1.10072e-06,56.563,-123.437,109.111,1.10624e-06,69.5191,-126.22,126.69,1.10402e-06,56.8516,-123.442,127.751,1.1095e-06,69.7783,-126.216,132.013,1.10633e-06,68.0512,-126.633,138.373,1.10738e-06,65.8278,-128.142,141.206,1.13725e-06,43.7782,-132.023,146.763,2.39074e-06,59.0668,63.0378,150.741,1.1096e-06,68.2995,-126.633,157.015,1.11065e-06,66.0878,-128.142,157.353,1.11094e-06,64.3334,-132.023,159.656,1.14046e-06,44.0656,-132.023,159.788,1.13791e-06,65.1294,-127.795,161.618,2.40098e-06,62.551,71.9096,162.26,1.97363e-06,63.5096,79.4561,164.165,1.14726e-06,22.1962,-131.448,164.383,1.13174e-06,36.9137,-130.459,167.336,1.14712e-06,34.9022,-128.142,167.979,1.16375e-06,23.6673,-126.633,171.772,1.97685e-06,63.8871,80.6084,171.847,1.97545e-06,63.6561,79.4561,173.829,1.13155e-06,37.1181,-130.463,173.947,1.12633e-06,66.3303,-127.122,174.056,2.99807e-06,58.897,-9.98207,175.127,1.32566e-06,63.8483,-169.397
218.0,272.0,50.0,10.0,113.0,11.7386,25.0,1.0,107.88,1.09209e-06,57.3311,-122.669,123.737,1.09527e-06,56.6805,-122.654,130.769,1.10093e-06,72.0005,-126.633,134.911,1.10122e-06,68.3244,-128.142,145.643,2.38232e-06,59.5499,63.0378,146.175,1.12589e-06,44.9367,-132.023,147.402,1.10417e-06,70.9795,-126.633,149.361,1.10421e-06,72.2397,-126.633,150.796,1.10443e-06,67.3741,-128.142,152.915,1.10429e-06,65.9047,-132.023,153.138,1.12891e-06,44.7062,-132.023,153.616,1.10451e-06,68.5798,-128.142,155.523,1.11608e-06,41.7396,-130.47,161.028,1.11901e-06,41.7468,-130.457,161.28,1.13272e-06,25.6288,-131.448,161.316,1.13551e-06,66.7901,-129.124,161.89,2.39344e-06,63.0508,71.9096,162.417,1.96639e-06,64.0892,79.4561,163.561,1.98166e-06,65.6209,84.0106,164.083,1.95716e-06,65.6548,84.6174,167.061,1.98077e-06,65.6548,83.434,168.728,1.10747e-06,65.0092,-132.023,168.877,2.39469e-06,62.4225,71.9096,169.277,1.99449e-06,72.8632,79.4561,170.865,2.98959e-06,59.4634,-9.98207
218.0,272.0,55.0,10.0,113.0,11.7322,25.0,1.0,107.812,1.08363e-06,58.1127,-121.887,122.743,1.0957e-06,70.9104,-128.142,138.217,1.09848e-06,69.8731,-128.142,139.774,1.09658e-06,76.1347,-126.633,141.685,1.11475e-06,46.1436,-132.023,148.067,1.10476e-06,47.872,-130.466,148.534,2.37402e-06,60.0378,63.0378,149.379,1.09801e-06,67.5156,-132.023,156.28,1.0994e-06,74.9814,-126.633,157.419,1.11865e-06,30.2017,-131.448,159.561,1.12151e-06,37.8989,-128.142,159.67,1.18668e-06,36.0734,-142.941,162.145,2.38602e-06,63.555,71.9096,162.567,1.95929e-06,64.6746,79.4561,163.834,1.97496e-06,66.2127,84.0106,164.122,1.10798e-06,84.8298,-125.639,164.161,1.95047e-06,66.252,84.6174,164.248,1.10792e-06,81.6607,-125.81,164.474,1.10862e-06,83.8521,-126.022,165.301,1.10077e-06,66.5637,-132.023,165.496,2.98124e-06,60.0365,-9.98207,167.004,1.97408e-06,66.252,83.434,168.805,1.10802e-06,81.5851,-125.809,171.174,1.96068e-06,65.1265,79.4561,171.736,1.49386e-06,66.6878,-139.66
218.0,272.0,40.0,15.0,113.0,1.6,6.0,1.0,108.001,1.10738e-06,55.2933,-124.707,139.592,1.11095e-06,62.1972,-128.142,157.188,1.10945e-06,62.4443,-126.633,174.977,1.11478e-06,62.0051,-132.023,186.997,1.16594e-06,-175.995,-125.55,218.239,1.12767e-06,62.5768,-125.626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0,272.0,50.0,15.0,113.0,11.7694,25.0,1.0,107.773,1.07875e-06,56.8275,-123.173,121.78,1.08587e-06,70.5862,-126.633,136.467,1.0865e-06,67.2672,-128.142,141.037,1.11474e-06,43.7267,-132.023,145.651,2.36809e-06,59.2621,63.0378,154.57,1.08981e-06,65.1728,-132.023,156.78,1.13309e-06,18.5271,-130.556,157.809,1.10613e-06,35.0316,-130.466,161.665,2.37872e-06,62.7933,71.9096,162.24,1.95161e-06,63.8033,79.4561,163.867,1.18621e-06,65.2196,-138.982,166.385,1.12689e-06,16.9069,-131.448,166.975,2.12183e-06,82.2963,107.77,167.38,1.14287e-06,21.8369,-126.633,168.837,1.99935e-06,74.4653,83.434,169.928,3.10378e-06,59.0474,-11.2948,171.246,1.95325e-06,63.006,79.4561,171.807,1.95488e-06,64.1865,80.6084,172.851,2.97532e-06,59.1239,-9.98207,174.87,1.30335e-06,64.1837,-169.189,177.58,1.9633e-06,54.096,79.4561,177.63,1.09563e-06,80.9094,-125.506,178.99,1.14559e-06,22.2905,-126.633,179.005,2.97637e-06,58.6961,-9.98207,180.792,1.95652e-06,63.3876,80.6084
218.0,272.0,55.0,15.0,113.0,11.9271,25.0,1.0,107.702,1.07001e-06,57.6154,-122.385,129.294,1.08055e-06,69.9569,-128.142,137.697,1.08101e-06,75.0113,-126.633,142.322,1.10321e-06,44.934,-132.023,142.389,2.35964e-06,59.7527,63.0378,147.569,1.08353e-06,68.386,-128.142,150.619,1.08319e-06,66.8211,-132.023,151.704,1.0934e-06,40.9888,-130.463,154.511,1.1152e-06,20.5219,-130.549,156.636,1.08403e-06,73.4404,-126.633,156.882,1.10601e-06,45.4613,-132.023,161.932,2.37116e-06,63.3009,71.9096,162.18,1.09208e-06,83.6674,-125.996,162.396,1.94434e-06,64.3934,79.4561,162.442,1.11177e-06,35.7627,-128.142,162.989,1.09141e-06,84.6555,-125.607,162.999,1.09145e-06,81.4748,-125.772,163.614,1.95982e-06,65.9479,84.0106,163.638,1.11165e-06,20.243,-131.448,164.029,1.93533e-06,65.9853,84.6174,166.965,1.95894e-06,65.9853,83.434,168.947,2.96683e-06,59.7008,-9.98207,169.445,1.128e-06,23.2406,-126.633,169.966,2.37251e-06,62.7504,71.9096,172.06,1.94771e-06,64.7783,80.6084
218.0,272.0,60.0,15.0,113.0,12.0745,25.0,1.0,107.632,1.06147e-06,58.4174,-121.583,109.869,1.07528e-06,71.8806,-128.539,128.775,1.07855e-06,72.4592,-128.531,129.148,1.07533e-06,72.742,-128.142,137.171,1.09194e-06,46.1942,-132.023,139.441,1.08195e-06,48.7929,-130.46,139.795,2.35131e-06,60.2483,63.0378,143.189,1.07738e-06,79.6269,-126.633,147.14,1.07701e-06,68.5111,-132.023,147.846,1.0786e-06,73.3004,-128.142,152.307,1.09523e-06,46.7308,-132.023,157.102,2.41948e-06,75.4261,75.2576,158.906,1.13522e-06,88.9534,-132.023,159.52,1.09683e-06,25.1149,-131.448,159.711,1.09887e-06,37.4178,-128.142,160.304,2.37157e-06,64.3689,76.0762,161.646,2.95848e-06,60.2846,-9.98207,161.99,1.08062e-06,80.1538,-126.633,162.184,2.36373e-06,63.813,71.9096,164.682,1.08912e-06,82.3936,-126.049,166.071,1.08029e-06,69.0836,-132.023,166.302,1.09025e-06,86.915,-125.949,167.988,1.9919e-06,75.5373,84.6174,169.061,1.16226e-06,101.782,-128.142,169.473,1.08928e-06,82.5493,-126.042
218.0,272.0,45.0,20.0,113.0,1.6,9.0,1.0,107.827,1.08555e-06,55.5301,-124.47,139.086,1.0898e-06,63.4241,-128.142,144.708,1.08839e-06,64.4728,-126.633,164.828,1.09358e-06,62.7575,-132.023,167.365,1.09422e-06,57.0938,-124.551,174.378,1.09592e-06,67.8886,-125.319,175.116,1.09718e-06,70.6474,-125.336,187.285,1.14534e-06,42.0953,-132.023,188.843,1.09443e-06,57.4492,-124.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
