tx_x,tx_y,rx_x,rx_y,tx_z,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
400.17,129.17,430.0,0.0,22.0,1.6,24.0,1.0,100.117,4.47555e-07,103.004,-76.9963,143.581,4.86795e-07,87.9573,-40.996,150.406,8.76273e-07,114.984,-22.2577,154.906,8.68793e-07,72.197,22.2296,156.668,9.61471e-07,72.1689,-32.9624,162.017,4.87775e-07,88.0388,-40.0059,167.525,4.66125e-07,96.0442,-63.5568,170.149,1.07296e-06,86.969,-114.842,186.345,1.5579e-06,83.7639,30.379,189.561,3.3737e-06,142.037,5.45029,191.499,9.6639e-07,71.756,-32.7974,191.499,9.6639e-07,71.7569,-32.7974,194.4,1.56202e-06,83.9812,23.2684,196.377,1.56203e-06,83.9825,23.2566,198.347,8.60565e-07,128.99,175.815,199.335,6.74072e-07,114.039,-142.827,206.287,1.08684e-06,74.1977,40.1946,208.183,9.54769e-07,73.1699,30.8556,208.435,8.38701e-07,77.3975,29.5178,209.938,7.6856e-07,70.5602,8.21143,211.267,8.38857e-07,78.1967,30.1729,216.631,3.37728e-06,141.993,5.53496,217.629,1.55469e-06,103.918,160.882,219.318,4.47568e-07,102.938,-76.9175,,,,
400.17,129.17,435.0,0.0,22.0,1.6,18.0,1.0,100.194,4.51558e-07,105.091,-74.9094,143.352,4.86619e-07,90.8172,-40.996,164.498,6.92127e-07,67.2003,-27.7518,165.502,4.87617e-07,90.8681,-40.0059,169.713,4.68175e-07,99.4765,-63.8136,170.488,1.07231e-06,88.5107,-114.842,188.679,3.38687e-06,142.33,5.45029,190.195,1.13278e-06,157.074,-31.4641,194.095,1.56036e-06,84.5908,23.7049,196.093,1.56037e-06,84.5923,23.6927,197.919,1.80015e-06,88.0637,93.9115,198.498,6.79361e-07,84.0811,-24.4181,209.321,9.50156e-07,74.6438,30.8556,212.581,7.63279e-07,72.3914,8.21143,213.453,4.51558e-07,105.079,-74.8941,215.047,4.51559e-07,105.073,-74.8865,216.782,3.39045e-06,142.287,5.53496,217.834,4.51565e-07,105.046,-74.8545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.17,129.17,505.0,0.0,22.0,1.6,22.0,1.0,102.054,5.5924e-07,129.062,-50.9384,138.718,5.63997e-07,128.428,-50.6489,157.529,8.88641e-07,109.357,54.8659,160.521,5.63952e-07,128.252,-50.422,162.351,5.72639e-07,125.356,-40.996,165.44,8.30562e-07,143.351,-114.389,166.122,1.9912e-06,145.011,-3.03205,166.386,8.97268e-07,108.357,53.1653,170.075,1.78313e-06,138.758,0.789893,170.452,5.66556e-07,129.514,-56.9301,172.806,8.29772e-07,145.146,-103.836,177.565,5.88983e-07,126.881,-44.0815,179.213,5.87646e-07,132.884,-60.7339,181.327,1.11078e-06,109.318,-114.842,186.123,5.87689e-07,126.621,-43.2564,190.065,1.55478e-06,83.7127,-109.089,201.514,9.05457e-07,145.573,-71.3788,207.979,5.87142e-07,132.976,-60.721,212.001,5.88375e-07,133.945,-63.0058,218.858,5.99451e-07,126.979,-44.6998,219.548,5.59246e-07,129.125,-51.0167,219.6,5.99501e-07,126.693,-43.8591,,,,,,,,,,,,
400.17,129.17,510.0,0.0,22.0,1.6,21.0,1.0,102.217,5.69824e-07,130.374,-49.6263,118.945,5.69853e-07,130.292,-49.5743,138.566,5.74287e-07,130.634,-49.6528,140.388,5.74289e-07,130.49,-49.5925,150.193,5.7417e-07,129.339,-49.058,154.344,2.10148e-06,145.528,-60.5171,156.315,5.74153e-07,129.644,-49.1414,157.571,8.94341e-07,110.72,54.8659,160.568,5.73971e-07,129.998,-49.3524,163.268,6.93187e-07,124.647,-114.389,166.039,5.94024e-07,126.766,-38.2923,171.569,5.88801e-07,135.428,-63.56,171.821,5.77285e-07,130.795,-55.4269,175.767,5.77282e-07,130.714,-54.3503,176.945,5.99077e-07,128.498,-43.6288,191.188,5.97042e-07,126.753,-39.8638,191.295,5.97581e-07,129.643,-48.3786,191.397,5.97661e-07,130.663,-49.7482,202.483,7.8005e-07,173.053,-93.1671,205.152,7.80047e-07,173.006,-93.2019,214.196,5.99988e-07,135.103,-62.1017,,,,,,,,,,,,,,,,
400.17,129.17,370.0,5.0,22.0,14.2598,25.0,1.0,99.7111,4.27157e-07,76.3433,-103.657,107.985,4.27158e-07,76.432,-103.836,126.093,8.76124e-07,68.854,54.8659,128.07,8.76472e-07,68.851,54.8659,128.1,4.45513e-07,34.3895,-97.3542,129.921,8.77452e-07,68.8524,54.8659,132.577,5.54982e-07,21.9365,-76.1721,133.377,4.47191e-07,47.2889,-93.5146,133.929,1.65302e-06,31.9948,133.62,138.85,5.30298e-07,56.5928,-40.0059,145.516,1.85393e-06,65.4961,42.8178,147.185,4.47576e-07,21.9365,-98.4378,147.884,5.68894e-07,86.7445,-40.0059,150.66,8.20654e-07,87.9886,-19.3921,150.938,5.30265e-07,90.5649,-63.1569,153.459,5.69656e-07,87.1695,-40.996,153.747,5.57235e-07,34.3895,-74.5259,155.451,8.06407e-07,90.5649,-25.4554,156.011,1.85941e-06,54.8346,42.8178,157.818,1.09704e-06,68.854,-114.842,158.347,5.72795e-07,47.2889,-69.2767,158.784,8.49055e-07,28.7668,-19.3921,158.901,9.02096e-07,87.7394,-32.152,158.999,2.03074e-06,50.6534,51.7962,159.476,9.74202e-07,146.262,-97.3542
400.17,129.17,435.0,5.0,22.0,1.6,20.0,1.0,99.8826,4.35662e-07,105.669,-74.3311,163.918,6.79121e-07,66.2419,-26.9063,165.302,1.30772e-06,109.901,127.469,166.37,6.30348e-07,68.4669,-16.5371,169.335,4.51803e-07,99.9022,-63.7711,170.292,1.05566e-06,88.4694,-114.842,172.475,1.57079e-06,115.924,116.301,174.502,1.11674e-06,124.978,-12.3613,176.729,2.03004e-06,70.3756,-110.285,180.766,3.37622e-06,143.159,4.79576,187.288,3.37672e-06,142.709,5.45029,194.035,1.54376e-06,84.5325,23.6625,196.07,1.54377e-06,84.534,23.6501,197.793,6.62996e-07,83.823,-24.4877,197.837,1.78349e-06,88.0384,93.9115,207.063,1.06638e-06,75.1632,40.1946,208.783,9.34126e-07,74.2252,30.8556,216.704,4.35668e-07,105.628,-74.2804,216.888,3.38029e-06,142.665,5.53496,218.37,4.35671e-07,105.624,-74.2743,,,,,,,,,,,,,,,,,,,,
400.17,129.17,495.0,5.0,22.0,1.6,16.0,1.0,101.517,5.25754e-07,127.369,-52.6306,152.256,1.72259e-06,144.565,-37.6461,159.744,5.43335e-07,116.747,-32.2438,165.69,1.95433e-06,144.692,-3.03205,168.902,5.32771e-07,127.882,-58.8161,176.592,5.55937e-07,125.472,-46.9736,179.948,5.53162e-07,131.505,-61.9465,189.525,7.31197e-07,104.051,21.2338,190.058,5.69021e-07,120.179,-27.8415,200.069,5.67395e-07,124.655,-60.5446,204.737,3.82613e-06,146.546,5.74935,212.644,5.56341e-07,124.17,-43.4317,213.32,5.52805e-07,130.821,-60.5496,218.282,5.25758e-07,127.427,-52.7024,218.76,5.53281e-07,130.851,-60.7643,219.856,5.68129e-07,125.725,-62.7872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400.17,129.17,500.0,5.0,22.0,1.6,25.0,1.0,101.684,5.35961e-07,128.799,-51.2015,150.5,5.41597e-07,127.82,-50.7822,165.215,8.07308e-07,143.634,-114.389,166.103,1.96798e-06,145.247,-3.03205,166.257,5.41324e-07,127.635,-50.5586,166.388,8.7633e-07,107.402,53.1653,170.174,5.43143e-07,129.275,-57.2057,172.614,8.06641e-07,145.505,-103.836,175.812,1.75966e-06,138.806,0.84119,176.769,5.65712e-07,126.891,-45.4377,177.116,5.6571e-07,126.895,-45.4429,177.576,5.65807e-07,126.542,-44.4568,177.916,5.65805e-07,126.548,-44.4669,179.306,5.64259e-07,132.79,-60.8041,185.377,5.64413e-07,126.278,-43.62,185.857,5.79808e-07,122.027,-27.8424,189.859,5.7757e-07,121.619,-27.8877,204.855,3.84007e-06,146.774,5.74935,206.369,5.63756e-07,132.881,-60.7786,213.342,5.65477e-07,127.414,-46.965,213.84,5.65569e-07,127.239,-46.4462,217.063,1.10932e-06,94.8949,-101.507,218.188,5.76614e-07,127.226,-45.6363,218.905,5.71483e-07,129.46,-62.6374,218.926,5.76709e-07,126.917,-44.755
400.17,129.17,505.0,5.0,22.0,1.6,25.0,1.0,101.854,5.46486e-07,130.173,-49.8274,123.295,5.46573e-07,130.007,-49.7336,148.556,2.86494e-06,146.629,-63.1569,154.656,2.0783e-06,145.678,-60.5171,160.845,5.62423e-07,128.373,-44.0194,161.335,5.51341e-07,129.174,-49.2381,163.069,6.70109e-07,124.21,-114.389,165.491,8.20764e-07,144.435,-114.389,165.557,5.70781e-07,126.437,-38.514,166.081,8.81502e-07,108.828,53.1653,166.479,1.98173e-06,145.787,-3.03205,168.271,5.51078e-07,129.842,-49.5777,170.964,5.65261e-07,135.424,-63.556,171.557,5.53824e-07,130.616,-55.6367,172.973,8.20408e-07,146.306,-103.836,175.45,5.53823e-07,130.531,-54.5666,176.97,5.75806e-07,128.229,-43.9277,177.328,5.75808e-07,128.233,-43.9321,178.54,2.01428e-06,145.678,-22.4485,190.013,1.53821e-06,83.6419,-109.059,194.086,1.50858e-06,136.73,42.2714,201.362,8.96384e-07,146.495,-72.3084,210.856,5.76573e-07,135.104,-62.0914,212.37,5.75492e-07,129.204,-46.7904,212.512,5.87008e-07,128.08,-43.8246
400.17,129.17,430.0,10.0,22.0,1.6,20.0,1.0,99.4709,4.15518e-07,104.053,-75.9468,147.283,1.83481e-06,141.77,160.64,164.136,6.21661e-07,64.9889,-16.5371,169.73,1.03972e-06,86.7966,-114.842,170.635,4.27038e-07,102.05,-65.1065,170.799,4.2704e-07,102.21,-65.291,172.007,1.86264e-06,97.6079,97.822,186.213,1.52476e-06,83.6278,30.2809,194.285,1.52886e-06,83.8501,23.1727,195.287,5.86325e-07,135.504,-66.3901,196.336,1.52887e-06,83.8515,23.1605,197.664,8.042e-07,77.4025,30.248,198.226,1.76751e-06,87.2541,93.9115,205.262,1.05486e-06,73.4224,40.1946,207.196,9.22993e-07,72.2373,30.8556,209.613,8.06414e-07,76.7715,29.9083,210.881,1.02408e-06,-178.042,-169.761,210.989,8.06402e-07,77.8686,30.8731,211.558,8.06404e-07,77.7203,30.705,219.255,1.0616e-06,134.806,167.825,,,,,,,,,,,,,,,,,,,,
