tx_x,tx_y,rx_x,rx_y,tx_z,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
396.17,216.13,475.0,0.0,80.5,1.6,25.0,1.0,105.294,8.11527e-07,110.039,-69.9614,111.189,8.35337e-07,108.051,15.7957,124.906,8.11595e-07,111.154,-70.514,139.24,8.35858e-07,111.154,17.2593,142.673,8.36357e-07,107.4,2.19946,166.895,9.5612e-07,139.271,-63.0789,169.046,1.11634e-06,99.7022,-17.4374,175.59,1.84803e-06,112.475,-13.526,178.191,8.46925e-07,112.678,17.8072,180.007,8.48042e-07,111.731,17.2455,180.046,9.56188e-07,139.23,-63.0523,182.491,2.66696e-06,122.023,-40.4845,183.346,1.90004e-06,80.2598,-101.118,184.422,8.61804e-07,-180.0,16.6149,185.131,1.8789e-06,113.855,-156.55,185.6,2.20459e-06,101.727,-19.1478,186.934,1.63418e-06,164.174,-154.908,187.934,1.43826e-06,113.426,-104.132,189.177,8.80998e-07,104.433,-55.6397,194.832,8.54899e-07,111.519,17.2593,197.123,8.39789e-07,110.082,-69.9333,197.599,2.72439e-06,98.0453,-99.5138,197.785,9.15534e-07,133.008,-64.4103,201.144,1.7497e-06,109.118,75.3945,202.533,9.37401e-07,132.999,10.971
396.17,216.13,390.0,5.0,80.5,1.6,22.0,1.0,104.635,7.52348e-07,88.3261,-91.6739,114.015,7.83588e-07,87.0513,36.7958,132.37,7.52521e-07,89.9545,-92.7305,152.751,7.89978e-07,85.3689,2.19946,157.786,8.58311e-07,48.5001,-70.6913,170.751,1.38142e-06,74.9599,-104.469,177.146,8.61104e-07,82.9016,-66.4727,178.069,1.38303e-06,75.3261,-104.677,178.196,1.38303e-06,75.328,-104.689,179.296,1.19027e-06,109.872,148.699,193.675,2.19665e-06,83.5847,-137.897,194.665,9.65243e-07,45.3764,5.81919,196.08,1.5381e-06,133.253,-131.335,196.933,2.19675e-06,83.4764,-137.548,198.128,1.38052e-06,82.5368,-105.251,198.469,2.23352e-06,88.0731,75.3038,201.09,1.53814e-06,133.255,-131.335,205.447,2.23229e-06,83.8665,80.4545,207.179,2.31313e-06,88.0732,-163.749,210.759,2.35324e-06,88.0731,103.278,212.14,2.3533e-06,88.0732,103.275,218.306,9.01324e-07,135.006,-108.568,,,,,,,,,,,,
396.17,216.13,475.0,5.0,80.5,1.6,21.0,1.0,105.134,7.96738e-07,110.474,-69.5258,110.963,8.20314e-07,108.433,15.4144,129.626,7.96965e-07,112.599,-70.514,142.21,8.21277e-07,107.786,2.19946,172.986,1.10037e-06,99.9641,-17.4374,175.19,1.04754e-06,117.55,38.1943,183.25,1.88362e-06,80.1744,-101.206,183.345,9.04033e-07,135.445,-64.4123,185.427,2.18838e-06,101.885,-19.1478,187.495,8.74135e-07,104.284,-52.0728,187.7,1.17086e-06,113.673,172.611,187.736,1.42324e-06,113.984,-104.132,188.232,8.64931e-07,104.722,-55.388,194.161,9.04305e-07,135.44,-64.3775,196.852,9.25889e-07,135.431,10.9712,197.555,2.70795e-06,98.1487,-99.5138,199.549,8.74431e-07,104.291,-51.9492,201.996,1.43175e-06,113.059,-103.671,205.066,1.13145e-06,99.4669,-4.38008,216.818,1.86716e-06,93.3191,43.2191,217.884,2.20591e-06,122.331,0.543193,,,,,,,,,,,,,,,,
396.17,216.13,715.0,5.0,80.5,15.6094,25.0,1.0,109.359,1.2942e-06,146.487,-33.5126,132.111,1.29439e-06,145.877,-31.8194,146.853,1.30073e-06,145.646,-33.2422,149.159,1.29741e-06,146.121,-33.4631,149.299,1.29704e-06,146.347,-33.4973,149.784,1.2971e-06,146.196,-33.4796,150.774,1.3201e-06,134.238,-34.9989,156.623,1.29864e-06,140.282,-32.5909,158.595,1.29729e-06,146.444,-33.507,160.636,1.2997e-06,143.984,-32.9045,167.997,2.79423e-06,143.967,-76.505,170.921,1.298e-06,146.19,-33.4598,174.248,1.3343e-06,133.517,-34.3126,174.599,1.83463e-06,146.274,-103.671,178.972,1.85509e-06,139.117,-104.132,184.4,3.39562e-06,3.57745,6.17617,184.892,1.34491e-06,118.799,-32.9294,184.981,1.88835e-06,146.274,48.5095,185.288,1.94821e-06,142.724,-145.144,191.481,1.39731e-06,128.14,-40.7269,197.782,2.08133e-06,136.789,-174.51,199.342,1.73915e-06,145.877,-92.8967,202.318,1.60368e-06,143.198,-141.163,203.369,3.39925e-06,4.71301,6.25347,205.519,2.2632e-06,140.183,-137.548
396.17,216.13,720.0,5.0,80.5,15.6778,25.0,1.0,109.451,1.30791e-06,146.897,-33.1035,119.004,1.30973e-06,146.536,-33.0946,125.803,1.31178e-06,147.306,-33.177,125.935,1.31177e-06,147.316,-33.1771,130.109,1.30802e-06,146.441,-31.8194,139.592,1.30984e-06,146.084,-31.8194,143.305,1.7e-06,146.996,149.758,145.248,1.32896e-06,137.98,-36.3605,147.178,1.31179e-06,147.224,-33.1628,147.894,1.31458e-06,146.969,-33.1272,148.81,1.33136e-06,137.883,-31.8194,148.931,1.31077e-06,147.55,-33.1738,149.063,2.35411e-06,147.725,152.806,149.259,1.31344e-06,147.271,-33.2021,149.488,1.31129e-06,146.529,-33.0497,149.636,1.31096e-06,146.753,-33.0861,150.11,1.311e-06,146.602,-33.067,154.599,1.69942e-06,147.277,149.758,157.281,1.69993e-06,147.137,148.699,159.558,1.31122e-06,146.85,-33.0968,159.717,1.31013e-06,148.459,-33.2281,161.315,1.70753e-06,147.277,135.621,161.709,1.70082e-06,147.002,149.758,164.38,1.70133e-06,146.862,148.699,170.859,1.3119e-06,146.597,-33.0474
396.17,216.13,725.0,5.0,80.5,15.797,25.0,1.0,109.542,1.32166e-06,147.297,-32.7031,119.311,1.32348e-06,146.749,-32.6903,125.735,1.32585e-06,147.696,-32.781,127.38,1.32171e-06,146.988,-31.8194,127.384,1.32585e-06,147.707,-32.7829,133.381,2.36761e-06,149.208,153.929,134.234,2.80983e-06,136.36,-44.474,137.025,1.32353e-06,146.444,-31.8194,139.153,2.36824e-06,148.868,149.758,141.416,1.71385e-06,147.342,149.758,143.786,1.34122e-06,138.862,-36.3605,147.023,1.32585e-06,147.62,-32.7663,147.968,2.36826e-06,148.292,152.266,148.031,2.36815e-06,148.127,152.806,148.073,1.34357e-06,138.532,-31.8194,148.088,1.34012e-06,139.596,-37.6952,149.375,1.32488e-06,147.95,-32.7865,149.84,1.32525e-06,146.927,-32.6449,150.03,1.32495e-06,147.15,-32.6834,150.495,1.32496e-06,146.999,-32.6632,151.22,1.32678e-06,148.712,-33.0377,152.681,1.32699e-06,150.412,-33.4237,152.859,1.32842e-06,145.647,-32.4167,153.071,1.34297e-06,138.338,-36.3605,154.317,1.71332e-06,147.621,149.758
396.17,216.13,475.0,10.0,80.5,1.6,25.0,1.0,104.972,7.82025e-07,110.928,-69.0717,110.731,8.05357e-07,108.83,15.0173,141.725,8.06262e-07,108.188,2.19946,141.986,8.10525e-07,113.936,17.1566,154.063,1.87082e-06,79.214,-100.695,157.179,9.2088e-07,68.0767,-60.8648,159.118,9.34386e-07,77.3641,10.9359,173.021,8.93051e-07,138.109,-64.4143,173.567,1.8709e-06,79.194,-100.678,175.015,1.03415e-06,118.019,37.7656,175.586,9.40314e-07,70.3547,-62.9575,175.748,9.21405e-07,67.8932,-60.8235,176.372,1.08443e-06,100.241,-17.4374,176.866,8.16614e-07,115.59,17.5069,183.152,1.86721e-06,80.0876,-101.295,185.25,2.17218e-06,102.047,-19.1478,186.851,8.58042e-07,104.572,-51.8332,187.981,1.4083e-06,114.571,-104.132,188.761,9.34631e-07,77.4045,10.9712,189.242,8.93335e-07,138.099,-64.3775,191.424,9.14895e-07,138.09,10.9714,191.61,8.57986e-07,105.357,-50.7656,194.915,9.40848e-07,70.4936,-63.0533,196.425,1.35143e-06,101.764,-104.132,197.51,2.69152e-06,98.2547,-99.5138
396.17,216.13,710.0,10.0,80.5,15.6431,25.0,1.0,109.204,1.2714e-06,146.702,-33.2977,121.371,1.27469e-06,147.126,-33.3566,123.129,1.27469e-06,147.127,-33.3589,130.955,1.27155e-06,146.156,-31.8194,143.757,1.27341e-06,146.881,-33.3081,147.442,1.27753e-06,146.779,-33.3199,147.754,1.27472e-06,147.026,-33.3451,148.42,1.2737e-06,147.313,-33.342,148.544,1.27427e-06,146.322,-33.2544,148.635,1.27636e-06,147.092,-33.3861,148.898,1.27394e-06,146.55,-33.2842,149.403,1.27398e-06,146.402,-33.27,149.728,1.27517e-06,139.685,-32.5286,149.963,1.27511e-06,145.062,-33.0336,150.894,1.27302e-06,148.228,-33.366,153.935,1.27516e-06,140.434,-32.5557,154.551,1.66266e-06,147.119,149.758,156.824,1.27418e-06,146.648,-33.2918,157.234,1.66317e-06,146.975,148.699,160.973,1.67076e-06,147.119,135.621,161.654,1.72792e-06,145.904,171.985,168.463,1.28683e-06,110.148,-31.9753,169.037,1.27487e-06,146.399,-33.2509,171.0,1.8092e-06,146.99,-104.132,173.222,2.68988e-06,145.869,-46.264
396.17,216.13,715.0,10.0,80.5,15.7171,25.0,1.0,109.298,1.28513e-06,147.117,-32.8835,123.639,1.28874e-06,147.529,-32.9496,123.901,1.28874e-06,147.535,-32.9496,128.558,1.28521e-06,146.729,-31.8194,138.084,2.33123e-06,148.787,149.758,144.851,1.3057e-06,138.082,-36.3605,147.111,1.28875e-06,147.441,-32.9358,148.127,2.33129e-06,148.165,152.266,148.295,2.33119e-06,147.966,152.806,148.533,1.30809e-06,137.955,-31.8194,148.593,1.28777e-06,147.757,-32.9427,148.91,1.28819e-06,146.735,-32.8359,149.217,1.28789e-06,146.962,-32.8679,149.718,1.28791e-06,146.813,-32.8523,150.381,1.2896e-06,148.577,-33.1729,150.384,1.2896e-06,148.576,-33.1728,151.751,1.28974e-06,150.327,-33.4988,151.791,1.28974e-06,150.326,-33.4988,151.823,1.28974e-06,150.325,-33.4986,154.269,1.67655e-06,147.473,149.758,155.024,2.33158e-06,148.689,148.699,155.923,1.28762e-06,142.172,-32.541,156.133,1.28681e-06,150.488,-33.0135,156.166,1.28723e-06,148.679,-32.9886,156.951,1.67704e-06,147.331,148.699
396.17,216.13,725.0,10.0,80.5,15.8448,25.0,1.0,109.484,1.31282e-06,147.918,-32.0819,118.868,1.31459e-06,147.267,-32.066,119.32,1.31459e-06,147.368,-32.0696,119.92,1.31282e-06,147.825,-31.8194,129.052,1.31459e-06,147.18,-31.8194,129.546,1.31459e-06,147.279,-31.8194,131.886,1.32993e-06,141.161,-37.7746,132.235,2.35915e-06,149.658,153.929,141.515,1.33047e-06,139.87,-36.3605,143.072,2.35968e-06,149.248,149.758,145.799,2.35944e-06,148.77,152.806,146.326,2.35931e-06,149.617,153.787,146.377,2.35958e-06,148.819,152.266,147.204,2.36276e-06,149.766,149.758,149.324,2.36244e-06,149.563,152.726,149.689,2.36245e-06,149.43,152.889,151.988,1.31979e-06,149.666,-32.3934,152.043,1.31962e-06,148.337,-32.1527,152.538,1.31917e-06,146.647,-31.9093,152.922,1.31883e-06,151.045,-32.8841,152.984,1.31883e-06,151.043,-32.8837,153.661,1.7045e-06,148.162,149.758,154.439,2.36e-06,149.15,148.699,156.355,1.70495e-06,148.022,148.699,158.212,1.31935e-06,147.143,-31.9646
