tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
314.825,448.937,110.0,35.0,5.0,1.6,9.0,1.0,102.6,1.78797e-06,57.7756,-122.224,126.241,1.78937e-06,56.0258,-119.163,141.799,1.78924e-06,62.4097,-123.273,142.284,1.80106e-06,57.8175,-128.094,151.446,1.79042e-06,62.0962,-124.388,167.125,1.99786e-06,58.2364,-127.131,170.994,1.79693e-06,62.4001,-123.504,184.435,1.80284e-06,41.2358,-119.87,185.35,1.82318e-06,56.4663,-120.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.825,448.937,110.0,45.0,5.0,11.7339,25.0,1.0,102.483,1.76418e-06,58.7087,-121.291,109.447,1.76889e-06,66.8823,-123.504,120.229,1.76617e-06,58.8751,-121.294,122.649,1.76916e-06,69.5042,-123.06,123.335,1.76486e-06,57.4716,-119.163,124.061,1.77086e-06,67.0284,-123.504,127.815,1.76618e-06,54.7465,-119.349,128.387,1.7693e-06,65.0592,-124.388,131.252,1.77089e-06,68.0317,-123.273,134.177,1.77787e-06,75.1767,-119.349,137.285,1.77112e-06,69.6406,-123.06,142.16,1.80356e-06,63.7942,-150.145,142.274,1.77771e-06,58.7416,-125.893,143.168,1.77127e-06,65.2119,-124.388,143.685,1.81476e-06,54.3257,-150.145,144.585,1.76685e-06,57.6377,-119.163,145.957,1.79304e-06,44.9392,-124.388,148.575,1.77327e-06,75.3313,-122.577,148.637,1.77348e-06,72.0992,-122.735,150.955,1.84661e-06,58.6992,-121.07,151.962,1.76817e-06,54.9111,-119.349,155.236,1.84888e-06,58.5096,-120.982,155.599,1.80442e-06,36.8677,-123.504,155.786,1.77955e-06,58.8949,-125.891,156.488,1.8055e-06,63.9502,-150.145
314.825,448.937,110.0,50.0,5.0,11.7078,25.0,1.0,102.442,1.75574e-06,59.1823,-120.818,102.829,1.76253e-06,67.3606,-124.019,119.371,1.7626e-06,66.5971,-124.388,119.726,1.75752e-06,58.8248,-120.807,121.406,1.75616e-06,58.2126,-119.163,125.635,1.76278e-06,69.2917,-123.504,128.451,1.76393e-06,73.2283,-123.06,134.711,1.7569e-06,56.1367,-119.349,137.346,1.77391e-06,76.7193,-119.349,139.827,1.76513e-06,70.944,-123.273,140.354,1.76476e-06,69.4348,-123.504,141.768,1.78156e-06,46.0973,-124.388,142.168,1.79641e-06,64.3694,-150.145,143.129,1.7659e-06,73.3592,-123.06,147.947,1.76926e-06,59.2105,-124.751,150.909,1.83805e-06,59.1458,-119.976,151.668,1.76902e-06,72.2974,-122.996,151.86,1.77586e-06,76.8533,-119.349,155.178,1.84022e-06,58.9527,-119.893,155.484,1.79556e-06,44.1784,-123.831,159.707,1.79144e-06,38.3233,-123.504,168.221,3.20599e-06,83.9801,-18.2131,169.655,1.82135e-06,64.1875,-167.764,176.3,1.96685e-06,59.4915,-124.095,177.264,2.059e-06,55.779,-169.616
314.825,448.937,110.0,35.0,10.0,1.6,8.0,1.0,102.532,1.77418e-06,57.4822,-122.518,126.918,1.77586e-06,55.5407,-119.163,142.218,1.78722e-06,57.5273,-128.785,149.727,1.89588e-06,56.1615,-119.163,163.058,1.77868e-06,58.6878,-122.707,165.588,1.7787e-06,58.3028,-122.713,185.595,1.80931e-06,56.1741,-120.899,201.596,1.81122e-06,55.952,-120.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.825,448.937,110.0,45.0,10.0,11.7647,25.0,1.0,102.414,1.75018e-06,58.4199,-121.58,115.803,1.75385e-06,65.8278,-123.504,117.518,1.75218e-06,58.588,-121.583,117.827,1.75386e-06,68.0512,-123.06,123.141,1.75577e-06,66.8114,-123.273,124.257,1.75106e-06,56.9969,-119.163,128.937,1.75286e-06,53.7568,-119.349,128.997,1.75634e-06,69.03,-119.163,130.805,1.75584e-06,65.9763,-123.504,131.688,1.75446e-06,64.3334,-124.388,133.712,1.76202e-06,74.7449,-119.349,140.299,1.75307e-06,57.1647,-119.163,142.007,1.76041e-06,71.334,-122.618,142.053,1.78884e-06,63.5096,-150.145,142.204,1.76367e-06,58.4561,-126.583,143.838,1.75832e-06,69.1818,-119.163,146.668,1.75645e-06,64.4883,-124.388,151.974,1.75486e-06,53.9233,-119.349,154.426,1.79479e-06,34.9022,-123.504,155.237,1.81298e-06,23.6673,-123.06,155.576,1.76552e-06,58.6109,-126.58,156.559,1.7908e-06,63.6673,-150.145,157.874,1.93762e-06,62.691,-152.96,165.524,2.06467e-06,70.5238,-169.621,167.024,1.96112e-06,58.8159,-125.745
314.825,448.937,110.0,50.0,10.0,11.7386,25.0,1.0,102.372,1.74167e-06,58.896,-121.104,120.657,1.74748e-06,68.3244,-123.504,122.547,1.74224e-06,57.7436,-119.163,123.745,1.74758e-06,65.9047,-124.388,126.614,1.74827e-06,72.0005,-123.06,134.494,1.74335e-06,55.1643,-119.349,136.883,1.75794e-06,76.329,-119.349,142.064,1.78162e-06,64.0892,-150.145,145.104,1.76985e-06,44.9367,-124.388,147.926,1.75514e-06,58.9274,-125.438,149.681,1.75252e-06,72.5016,-122.831,150.83,1.82381e-06,58.8756,-120.638,154.568,1.75265e-06,72.4283,-122.829,155.092,1.75394e-06,72.7821,-122.953,155.126,1.82595e-06,58.6826,-120.556,155.48,1.79187e-06,54.4731,-150.145,160.285,1.89688e-06,54.9581,-143.198,160.502,1.78147e-06,36.3697,-123.504,167.673,1.75402e-06,74.9331,-122.819,168.137,3.18948e-06,83.9001,-18.2131,170.531,1.80658e-06,63.9249,-167.764,173.123,1.95265e-06,59.2399,-124.71,173.246,1.81613e-06,54.9643,-167.764,175.417,3.19051e-06,83.3644,-18.2131,179.215,1.87777e-06,37.4583,-125.967
314.825,448.937,110.0,50.0,15.0,11.7694,25.0,1.0,102.301,1.72764e-06,58.6049,-121.395,112.711,1.73229e-06,67.2672,-123.504,123.556,1.7284e-06,57.2621,-119.163,124.079,1.73273e-06,70.5862,-123.06,127.452,1.73264e-06,65.1728,-124.388,133.375,1.73422e-06,67.6519,-123.273,134.345,1.74201e-06,75.9723,-119.349,135.518,1.72996e-06,54.1421,-119.349,136.954,1.73017e-06,56.4449,-119.163,137.013,1.74058e-06,66.8833,-123.598,141.957,1.76687e-06,63.8033,-150.145,142.065,1.74108e-06,58.6396,-126.135,144.799,1.79395e-06,72.8721,-150.145,148.276,1.73662e-06,72.278,-122.787,148.515,1.73682e-06,75.6355,-122.707,150.238,1.75837e-06,43.7267,-124.388,151.438,1.77853e-06,54.096,-150.145,152.811,1.7915e-06,21.8369,-123.06,155.075,1.81172e-06,58.4081,-121.228,156.386,1.76136e-06,18.0446,-119.815,158.77,1.79576e-06,71.9536,-150.145,160.748,1.73792e-06,74.7338,-122.781,160.881,1.77197e-06,34.2691,-123.504,161.95,1.74099e-06,73.1358,-122.831,163.3,1.74138e-06,66.3355,-123.588
314.825,448.937,110.0,40.0,20.0,1.6,10.0,1.0,102.353,1.73787e-06,57.3518,-122.648,115.137,1.73791e-06,55.8798,-122.568,142.009,1.7508e-06,57.3992,-129.082,163.542,1.74249e-06,58.3288,-122.816,163.593,1.74249e-06,58.3261,-122.825,163.715,1.74249e-06,58.6153,-122.829,165.99,1.74248e-06,57.9406,-122.82,166.897,1.94732e-06,57.873,-128.0,172.553,1.73971e-06,55.2648,-119.163,204.608,1.81995e-06,52.1751,-167.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314.825,448.937,110.0,50.0,20.0,11.8467,25.0,1.0,102.231,1.71364e-06,58.3088,-121.691,111.397,1.71716e-06,67.1355,-123.273,113.669,1.7172e-06,66.1079,-123.504,118.01,1.71561e-06,57.5701,-121.68,120.022,1.71731e-06,68.9416,-123.06,124.464,1.71462e-06,56.7676,-119.163,128.333,1.71918e-06,66.4478,-123.273,129.609,1.71921e-06,65.4067,-123.504,130.987,1.71778e-06,64.3981,-124.388,133.884,1.72609e-06,75.5353,-119.349,135.822,1.71673e-06,53.0668,-119.349,140.064,1.71658e-06,56.0402,-119.163,141.848,1.75213e-06,63.5115,-150.145,141.995,1.72703e-06,58.3469,-126.841,144.633,1.71867e-06,52.3703,-119.349,146.465,1.72076e-06,71.97,-122.743,147.06,1.7207e-06,75.178,-122.645,150.466,1.72371e-06,65.2382,-122.677,150.647,1.7858e-06,18.5028,-123.06,150.794,1.78221e-06,32.8914,-119.349,152.441,1.72185e-06,74.5254,-122.742,153.038,1.7572e-06,10.8709,-119.814,156.155,1.72885e-06,57.6652,-126.805,157.248,1.72514e-06,72.4135,-122.788,157.476,1.75409e-06,62.782,-150.145
314.825,448.937,110.0,55.0,25.0,11.9753,25.0,1.0,102.115,1.69103e-06,58.4964,-121.504,115.899,1.69321e-06,57.4579,-121.482,116.146,1.69564e-06,67.7485,-123.504,120.572,1.69579e-06,69.3001,-123.273,124.703,1.69188e-06,57.0373,-119.163,126.401,1.69591e-06,65.3035,-124.388,129.0,1.69868e-06,69.793,-119.163,136.143,1.69373e-06,53.4482,-119.349,136.702,1.70619e-06,76.8212,-119.349,137.445,1.6979e-06,66.6307,-123.504,140.469,1.69816e-06,64.2392,-124.388,141.649,1.69807e-06,68.2187,-123.273,141.75,1.7301e-06,63.813,-150.145,141.853,1.70437e-06,58.533,-126.388,142.773,1.69406e-06,55.7838,-119.163,143.841,1.75767e-06,72.9103,-150.145,143.889,1.75767e-06,73.1485,-150.145,146.43,1.69816e-06,64.1301,-124.388,147.079,1.69588e-06,52.2154,-119.349,150.545,1.77256e-06,58.499,-121.561,151.289,1.76519e-06,16.0099,-123.06,152.876,1.75948e-06,32.3886,-119.349,154.235,1.70637e-06,57.5825,-126.326,155.584,1.73228e-06,62.7418,-150.145,156.087,1.70122e-06,72.7611,-122.977
