tx_x,tx_y,rx_x,rx_y,tx_z,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
481.71,454.73,445.0,5.0,98.0,14.6902,25.0,1.0,110.824,1.53106e-06,85.3335,-94.6665,125.219,1.54517e-06,92.4455,-89.4669,126.298,1.5404e-06,76.7105,-89.8936,136.581,1.54529e-06,91.481,-88.701,142.056,1.54052e-06,77.3108,-89.4669,142.619,1.54551e-06,93.3866,-89.8936,147.892,1.54172e-06,70.5804,-91.4929,147.911,1.54112e-06,77.9009,-88.701,150.172,1.54638e-06,95.0067,-90.3783,151.294,1.55859e-06,79.9386,-72.5488,151.818,1.5423e-06,76.595,-89.4669,155.69,1.65496e-06,101.191,-86.1948,156.331,1.62863e-06,87.0208,-81.4211,157.268,1.59303e-06,83.5271,-89.844,157.488,1.5429e-06,77.1761,-88.701,157.713,1.55156e-06,102.948,-91.4929,158.103,1.55694e-06,72.8217,-92.165,159.289,1.5788e-06,80.173,-86.285,160.714,1.56036e-06,79.1917,-72.5488,162.86,1.54046e-06,75.6752,-90.3783,164.244,1.54863e-06,63.2275,-91.9524,167.129,1.56097e-06,80.0008,-70.4411,168.438,1.55524e-06,96.8645,-91.1492,168.547,1.56409e-06,96.3409,-91.8009,169.229,1.55731e-06,98.6267,-91.2127
481.71,454.73,450.0,5.0,98.0,14.9231,25.0,1.0,110.816,1.52968e-06,85.9668,-94.0332,112.198,1.54577e-06,92.9143,-88.7294,121.278,1.53161e-06,85.384,-94.0222,135.14,1.62224e-06,92.1729,-87.1188,135.599,1.6296e-06,89.3257,-86.5521,136.124,1.53672e-06,78.4427,-89.8936,139.408,1.53658e-06,73.9751,-91.4929,144.821,1.6241e-06,91.632,-87.1188,145.658,1.62253e-06,91.481,-86.1948,146.369,1.53862e-06,77.9026,-89.8936,148.052,1.54795e-06,97.0082,-90.3783,149.237,1.53845e-06,73.4812,-91.4929,149.424,1.54659e-06,95.1447,-89.8936,151.297,1.55569e-06,80.7074,-72.5488,151.891,1.537e-06,78.8833,-89.4669,152.497,1.53773e-06,79.2919,-88.701,155.54,1.62439e-06,90.9338,-86.1948,157.067,1.57173e-06,75.5629,-92.271,157.158,1.65818e-06,102.263,-86.1948,157.283,1.59124e-06,84.1239,-89.1711,158.182,1.56552e-06,84.0467,-91.3126,158.636,1.54992e-06,96.4442,-90.3783,160.117,1.54856e-06,94.5761,-89.8936,160.853,1.55556e-06,106.218,-91.4929,161.379,1.55757e-06,80.1506,-72.5488
481.71,454.73,455.0,5.0,98.0,14.9681,25.0,1.0,110.81,1.52858e-06,86.6011,-93.3989,119.117,1.62302e-06,93.1919,-86.7794,122.077,1.53251e-06,77.4892,-91.4929,129.104,1.62477e-06,92.6344,-86.7697,137.335,1.62307e-06,93.7469,-87.1188,139.414,1.53366e-06,80.1966,-89.8936,139.637,1.6231e-06,92.6413,-86.1948,147.565,1.62482e-06,93.2049,-87.1188,149.457,1.62485e-06,92.0934,-86.1948,149.772,1.53532e-06,70.5506,-92.2789,151.285,1.55312e-06,81.4795,-72.5488,156.12,1.54999e-06,77.5827,-91.2588,156.143,1.54513e-06,85.5246,-92.7229,157.284,1.58962e-06,84.7221,-88.5003,158.156,1.56388e-06,84.6547,-90.6903,158.521,1.53485e-06,80.6958,-88.701,159.476,1.53403e-06,80.473,-89.4669,163.493,1.56055e-06,109.37,-91.4929,164.572,1.5366e-06,75.1157,-91.9112,166.572,1.66858e-06,107.633,-87.1188,167.074,1.54523e-06,82.6428,-91.1946,167.086,1.55553e-06,81.5108,-70.4411,169.257,1.54825e-06,82.0268,-90.461,170.373,1.54826e-06,82.0453,-90.4687,171.533,1.54018e-06,78.6178,-91.2273
481.71,454.73,445.0,10.0,98.0,14.7361,25.0,1.0,110.731,1.51468e-06,85.2812,-94.7188,113.179,1.52874e-06,92.3211,-89.334,120.52,1.52441e-06,76.2916,-89.8936,130.813,1.52626e-06,75.8925,-89.8936,136.19,1.52885e-06,91.5182,-88.701,138.675,1.5245e-06,76.9489,-89.4669,146.773,1.52506e-06,77.5968,-88.701,148.825,1.52634e-06,76.5447,-89.4669,149.532,1.53001e-06,95.1712,-90.3783,149.743,1.52628e-06,69.3345,-91.4929,151.187,1.5424e-06,79.8007,-72.5488,153.709,1.52084e-06,86.1172,-94.7684,155.871,1.63881e-06,101.412,-86.1948,156.226,1.61219e-06,86.9657,-81.4211,156.787,1.5269e-06,77.1874,-88.701,157.159,1.57646e-06,83.4587,-89.9212,157.975,1.54101e-06,72.6387,-92.005,158.218,1.53557e-06,103.758,-91.4929,159.25,1.56237e-06,80.0664,-86.3306,160.332,1.52455e-06,75.1508,-90.3783,161.059,1.54424e-06,79.3785,-72.5488,167.016,1.64348e-06,103.742,-88.1365,167.019,1.54478e-06,79.8665,-70.4411,170.346,1.52639e-06,74.7607,-90.3783,171.353,1.54018e-06,90.518,-90.6972
481.71,454.73,450.0,10.0,98.0,14.9346,25.0,1.0,110.723,1.51331e-06,85.9216,-94.0784,111.698,1.52034e-06,76.2507,-90.8318,134.277,1.60581e-06,92.2344,-87.1188,134.753,1.52065e-06,78.075,-89.8936,142.299,1.52085e-06,72.9184,-91.4929,144.737,1.52958e-06,94.1512,-89.4669,144.839,1.52261e-06,77.6686,-89.8936,145.407,1.6061e-06,91.5117,-86.1948,147.276,1.53166e-06,97.2627,-90.3783,149.675,1.53025e-06,95.3062,-89.8936,150.038,1.5209e-06,78.5637,-89.4669,151.192,1.53949e-06,80.5796,-72.5488,151.399,1.52161e-06,79.021,-88.701,156.016,1.54246e-06,99.8816,-96.2479,157.171,1.57464e-06,84.0618,-89.2409,157.593,1.53368e-06,96.8021,-90.3783,158.057,1.54893e-06,83.9827,-91.3782,160.098,1.53226e-06,94.8451,-89.8936,160.176,1.52285e-06,78.1529,-89.4669,161.102,1.54143e-06,80.154,-72.5488,161.399,1.53983e-06,107.195,-91.4929,161.481,1.52357e-06,78.6056,-88.701,162.597,1.64804e-06,106.616,-87.1188,162.909,1.52627e-06,63.5746,-92.1294,166.996,1.54188e-06,80.6296,-70.4411
481.71,454.73,455.0,10.0,98.0,15.0713,25.0,1.0,110.716,1.51215e-06,86.563,-93.437,119.037,1.60655e-06,93.2255,-86.7458,122.086,1.51646e-06,76.6452,-91.4929,131.738,1.51844e-06,76.273,-91.4929,138.108,1.60661e-06,93.8528,-87.1188,138.83,1.51743e-06,79.8821,-89.8936,139.089,1.60662e-06,92.6959,-86.1948,150.234,1.51963e-06,70.3295,-92.1883,151.183,1.53683e-06,81.362,-72.5488,151.227,1.53193e-06,97.0853,-89.8936,152.866,1.86792e-06,71.7659,-90.3783,155.972,1.5337e-06,77.4173,-91.1266,155.991,1.5285e-06,85.4757,-92.7728,157.123,1.51861e-06,80.459,-88.701,157.179,1.57301e-06,84.6661,-88.5627,157.995,1.51779e-06,80.1972,-89.4669,158.038,1.54727e-06,84.597,-90.749,158.681,1.61366e-06,93.0602,-86.7027,161.334,1.5388e-06,80.9407,-72.5488,165.978,1.64576e-06,103.675,-86.1948,166.68,1.65287e-06,108.088,-87.1188,166.976,1.53923e-06,81.3961,-70.4411,167.089,1.52869e-06,82.5639,-91.256,167.503,1.5206e-06,80.0437,-88.701,168.402,1.51979e-06,79.7852,-89.4669
481.71,454.73,450.0,15.0,98.0,14.9317,25.0,1.0,110.628,1.49695e-06,85.8754,-94.1246,111.629,1.50441e-06,76.0951,-90.6789,126.034,1.49894e-06,85.423,-94.1159,132.957,1.50462e-06,77.6835,-89.8936,133.371,1.5894e-06,92.2994,-87.1188,134.359,1.59623e-06,89.2774,-86.5593,143.202,1.5913e-06,91.8795,-87.1188,144.865,1.50522e-06,71.7175,-91.4929,145.148,1.58967e-06,91.5436,-86.1948,146.422,1.5154e-06,97.5363,-90.3783,147.954,1.50483e-06,78.2255,-89.4669,150.284,1.50552e-06,78.7362,-88.701,151.086,1.52331e-06,80.4483,-72.5488,153.05,1.51356e-06,75.5537,-90.8581,155.016,1.50715e-06,71.3501,-91.4929,155.167,1.59157e-06,91.1184,-86.1948,156.133,1.5263e-06,100.094,-96.2479,157.057,1.55805e-06,83.9983,-89.3123,157.137,1.51741e-06,97.0971,-90.3783,157.687,1.52015e-06,73.0527,-92.3642,157.916,1.53944e-06,75.1776,-91.9603,157.929,1.53234e-06,83.9173,-91.4452,160.137,1.5618e-06,76.1305,-90.591,161.986,1.5242e-06,108.312,-91.4929,162.495,1.62606e-06,102.77,-86.1948
481.71,454.73,455.0,15.0,98.0,15.0499,25.0,1.0,110.621,1.49579e-06,86.524,-93.476,110.648,1.50049e-06,76.7999,-91.2879,118.956,1.59016e-06,93.2599,-86.7114,126.732,1.4978e-06,86.0706,-93.4672,130.604,1.50054e-06,75.6816,-91.4929,134.184,1.51778e-06,99.6636,-90.3783,138.14,1.50131e-06,79.5471,-89.8936,138.501,1.59022e-06,92.7528,-86.1948,138.855,1.59023e-06,93.9647,-87.1188,140.608,1.50251e-06,75.3025,-91.4929,144.809,1.51981e-06,99.2255,-90.3783,149.156,1.59214e-06,93.5442,-87.1188,151.079,1.52063e-06,81.2413,-72.5488,151.84,1.85228e-06,71.3804,-90.3783,152.891,1.51036e-06,78.4049,-90.7216,153.221,1.59213e-06,92.3271,-86.1948,155.789,1.50245e-06,80.2099,-88.701,155.803,1.51742e-06,77.2798,-90.9839,155.819,1.51186e-06,85.4258,-92.8239,156.453,1.50165e-06,79.9051,-89.4669,157.063,1.5564e-06,84.6091,-88.6266,157.908,1.53066e-06,84.5382,-90.8091,158.46,1.597e-06,93.0916,-86.6698,159.77,2.27136e-06,77.291,-31.392,160.091,1.85384e-06,71.0575,-90.3783
481.71,454.73,450.0,20.0,98.0,14.9255,25.0,1.0,110.532,1.48061e-06,85.8281,-94.1719,120.391,1.49662e-06,93.1046,-88.701,130.457,1.48862e-06,77.2658,-89.8936,130.526,1.48261e-06,85.3888,-94.1638,131.129,1.49864e-06,92.6977,-88.701,132.322,1.57299e-06,92.3684,-87.1188,141.371,1.49058e-06,76.8531,-89.8936,142.53,1.5749e-06,91.9691,-87.1188,144.88,1.57326e-06,91.5769,-86.1948,145.467,1.49915e-06,97.8311,-90.3783,145.554,1.4888e-06,77.867,-89.4669,146.059,1.49688e-06,94.405,-89.4669,147.237,1.48972e-06,70.3422,-91.4929,148.041,1.4976e-06,95.6581,-89.8936,149.14,1.48945e-06,78.4364,-88.701,149.842,1.53218e-06,71.0391,-72.5488,150.979,1.50714e-06,80.3133,-72.5488,154.595,1.57516e-06,91.1935,-86.1948,155.828,1.49077e-06,77.5226,-89.4669,156.637,1.4989e-06,93.9968,-89.4669,156.94,1.54146e-06,83.9334,-89.3853,157.548,1.5042e-06,72.8674,-92.2027,157.799,1.51575e-06,83.8504,-91.5138,158.558,1.49962e-06,95.2488,-89.8936,159.343,1.49142e-06,78.087,-88.701
481.71,454.73,450.0,25.0,98.0,14.9378,25.0,1.0,110.435,1.46426e-06,85.7798,-94.2202,126.719,1.47264e-06,76.8193,-89.8936,131.22,1.55658e-06,92.4416,-87.1188,142.704,1.47278e-06,77.4863,-89.4669,144.38,1.48291e-06,98.1497,-90.3783,144.601,1.55684e-06,91.6117,-86.1948,147.955,1.4734e-06,78.1205,-88.701,148.263,1.48128e-06,95.8476,-89.8936,149.496,1.47435e-06,68.7533,-91.4929,149.653,1.51667e-06,70.747,-72.5488,150.869,1.49097e-06,80.1745,-72.5488,154.912,1.48492e-06,97.7341,-90.3783,156.726,2.49798e-06,92.972,-100.718,156.824,1.52487e-06,83.8672,-89.4599,157.41,1.48827e-06,72.6782,-92.0376,157.669,1.49916e-06,83.7821,-91.5839,158.915,1.48329e-06,95.4334,-89.8936,159.986,1.50598e-06,94.6821,-90.5219,160.053,1.50598e-06,94.6806,-90.5208,160.128,1.47629e-06,68.4697,-91.4929,161.723,1.4727e-06,75.6254,-90.3783,166.028,1.4881e-06,71.9224,-92.3317,166.144,1.60095e-06,108.056,-87.1188,166.366,1.49331e-06,111.036,-91.4929,166.655,1.49335e-06,80.2352,-70.4411
