tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
481.71,454.73,98.0,445.0,5.0,14.6902,25.0,1.0,107.278,1.53106e-06,85.3335,-94.6665,121.105,1.54517e-06,92.4455,-89.4669,121.38,1.5404e-06,76.7105,-89.8936,132.274,1.54529e-06,91.481,-88.701,136.789,1.54052e-06,77.3108,-89.4669,137.313,1.54551e-06,93.3866,-89.8936,141.614,1.53293e-06,84.1696,-94.6378,142.584,1.54172e-06,70.5804,-91.4929,142.603,1.54112e-06,77.9009,-88.701,144.864,1.54638e-06,95.0067,-90.3783,145.642,1.55859e-06,79.9386,-72.5488,146.549,1.53296e-06,85.0201,-94.6581,147.04,1.65496e-06,101.191,-86.1948,147.906,1.53295e-06,84.6977,-94.6497,148.303,1.5423e-06,76.595,-89.4669,149.247,1.62863e-06,87.0208,-81.4211,150.087,1.5335e-06,85.1537,-94.6565,151.377,1.53421e-06,84.7345,-94.6151,151.959,1.59303e-06,83.5271,-89.844,152.405,1.55156e-06,102.948,-91.4929,152.794,1.55694e-06,72.8217,-92.165,153.526,1.62875e-06,86.99,-81.3635,153.94,1.5429e-06,77.1761,-88.701,153.952,1.53696e-06,83.7057,-94.3508,153.967,1.53695e-06,83.7144,-94.3525
481.71,454.73,98.0,450.0,5.0,14.9231,25.0,1.0,107.27,1.52968e-06,85.9668,-94.0332,108.65,1.54577e-06,92.9143,-88.7294,119.82,1.53161e-06,85.384,-94.0222,127.668,1.62224e-06,92.1729,-87.1188,128.958,1.6296e-06,89.3257,-86.5521,130.821,1.53672e-06,78.4427,-89.8936,134.107,1.53658e-06,73.9751,-91.4929,138.078,1.62253e-06,91.481,-86.1948,139.322,1.6241e-06,91.632,-87.1188,139.425,1.53163e-06,85.3483,-94.0194,142.032,1.54795e-06,97.0082,-90.3783,143.05,1.53862e-06,77.9026,-89.8936,144.29,1.54659e-06,95.1447,-89.8936,145.426,1.534e-06,63.4508,-93.9885,145.643,1.55569e-06,80.7074,-72.5488,145.883,1.53845e-06,73.4812,-91.4929,146.587,1.537e-06,78.8833,-89.4669,147.156,1.88914e-06,70.701,-90.5455,147.189,1.53773e-06,79.2919,-88.701,147.428,1.53171e-06,85.6324,-94.0239,147.537,1.53934e-06,84.7129,-93.6004,148.373,1.65818e-06,102.263,-86.1948,148.552,1.54198e-06,84.8682,-93.538,149.888,1.62439e-06,90.9338,-86.1948,150.636,1.79472e-06,105.731,-78.4945
481.71,454.73,98.0,455.0,5.0,14.9681,25.0,1.0,107.264,1.52858e-06,86.6011,-93.3989,113.093,1.62302e-06,93.1919,-86.7794,117.538,1.53251e-06,77.4892,-91.4929,125.013,1.62477e-06,92.6344,-86.7697,129.781,1.62307e-06,93.7469,-87.1188,131.986,1.6231e-06,92.6413,-86.1948,132.405,1.53041e-06,86.0101,-93.3881,134.106,1.53366e-06,80.1966,-89.8936,141.937,1.62482e-06,93.2049,-87.1188,143.736,1.62485e-06,92.0934,-86.1948,143.895,1.53255e-06,71.1264,-93.3617,144.464,1.53532e-06,70.5506,-92.2789,145.628,1.55312e-06,81.4795,-72.5488,146.264,1.53056e-06,86.28,-93.3897,147.081,1.53895e-06,86.5885,-93.3941,147.237,1.53895e-06,86.5871,-93.3936,147.345,1.54073e-06,86.0317,-93.1441,147.382,1.53888e-06,86.2778,-93.2782,147.421,1.53789e-06,85.3323,-92.9805,148.472,1.54057e-06,85.4862,-92.9109,148.728,1.54503e-06,77.9572,-91.1742,148.831,1.54175e-06,85.7756,-92.9921,149.266,1.54505e-06,86.7776,-93.5099,150.811,1.54999e-06,77.5827,-91.2588,150.834,1.54513e-06,85.5246,-92.7229
481.71,454.73,98.0,445.0,10.0,14.7361,25.0,1.0,107.184,1.51468e-06,85.2812,-94.7188,110.509,1.52874e-06,92.3211,-89.334,116.423,1.52441e-06,76.2916,-89.8936,128.56,1.52626e-06,75.8925,-89.8936,131.885,1.52885e-06,91.5182,-88.701,133.457,1.5245e-06,76.9489,-89.4669,136.432,1.5166e-06,84.7494,-94.7106,136.554,1.5166e-06,84.6896,-94.7096,141.465,1.52506e-06,77.5968,-88.701,143.744,1.5166e-06,85.2234,-94.7179,144.224,1.53001e-06,95.1712,-90.3783,144.435,1.52628e-06,69.3345,-91.4929,145.153,1.53994e-06,98.6839,-96.2479,145.516,1.52634e-06,76.5447,-89.4669,145.533,1.5424e-06,79.8007,-72.5488,147.178,1.51601e-06,87.6232,-97.2624,147.195,1.63881e-06,101.412,-86.1948,147.596,1.52084e-06,86.1172,-94.7684,149.149,1.61219e-06,86.9657,-81.4211,151.85,1.57646e-06,83.4587,-89.9212,152.666,1.54101e-06,72.6387,-92.005,152.911,1.53557e-06,103.758,-91.4929,153.396,1.5269e-06,77.1874,-88.701,153.451,1.61231e-06,86.9345,-81.3635,153.942,1.56237e-06,80.0664,-86.3306
481.71,454.73,98.0,450.0,10.0,14.9346,25.0,1.0,107.176,1.51331e-06,85.9216,-94.0784,108.151,1.52034e-06,76.2502,-90.832,126.891,1.60581e-06,92.2344,-87.1188,129.457,1.52065e-06,78.075,-89.8936,136.994,1.52085e-06,72.9184,-91.4929,137.136,1.51533e-06,85.3295,-94.0688,137.826,1.6061e-06,91.5117,-86.1948,139.451,1.52958e-06,94.1512,-89.4669,141.109,1.53166e-06,97.2627,-90.3783,141.472,1.52261e-06,77.6686,-89.8936,142.29,1.8738e-06,70.1063,-90.6166,144.48,1.53025e-06,95.3062,-89.8936,144.737,1.5209e-06,78.5637,-89.4669,145.536,1.53949e-06,80.5796,-72.5488,146.091,1.52161e-06,79.021,-88.701,147.329,1.52273e-06,84.6553,-93.6584,148.098,1.54246e-06,99.8816,-96.2479,148.366,1.52536e-06,84.8121,-93.5949,151.112,1.77886e-06,105.948,-78.4945,151.817,1.51564e-06,85.6961,-94.0685,151.862,1.57464e-06,84.0618,-89.2409,151.981,1.51985e-06,85.5888,-94.0069,152.748,1.54893e-06,83.9827,-91.3782,153.471,1.51864e-06,84.2825,-93.8108,153.492,1.53368e-06,96.8021,-90.3783
481.71,454.73,98.0,455.0,10.0,15.0713,25.0,1.0,107.17,1.51215e-06,86.563,-93.437,113.01,1.60655e-06,93.2255,-86.7458,117.789,1.51646e-06,76.6452,-91.4929,129.398,1.51844e-06,76.273,-91.4929,130.485,1.60661e-06,93.8528,-87.1188,131.456,1.60662e-06,92.6959,-86.1948,133.523,1.51743e-06,79.8821,-89.8936,133.913,1.51419e-06,85.995,-93.4273,144.926,1.51963e-06,70.3295,-92.1883,145.524,1.53683e-06,81.362,-72.5488,145.919,1.53193e-06,97.0853,-89.8936,146.875,1.5223e-06,86.5509,-93.4326,147.066,1.5223e-06,86.5492,-93.432,147.192,1.52409e-06,85.988,-93.1887,147.202,1.52223e-06,86.2368,-93.3201,147.237,1.52127e-06,85.2819,-93.0319,147.552,1.86792e-06,71.7659,-90.3783,147.677,1.52238e-06,87.2358,-93.681,147.831,1.52887e-06,77.6521,-91.1136,148.303,1.52395e-06,85.4368,-92.961,148.668,1.52512e-06,85.73,-93.0396,150.663,1.5337e-06,77.4173,-91.1266,150.683,1.5285e-06,85.4757,-92.7728,150.921,1.61366e-06,93.0602,-86.7027,151.057,1.72753e-06,96.9656,-76.6472
481.71,454.73,98.0,450.0,15.0,14.9317,25.0,1.0,107.082,1.49695e-06,85.8754,-94.1246,124.134,1.49894e-06,85.423,-94.1159,126.065,1.5894e-06,92.2994,-87.1188,127.668,1.59623e-06,89.2774,-86.5593,127.677,1.50462e-06,77.6835,-89.8936,137.566,1.58967e-06,91.5436,-86.1948,137.906,1.5913e-06,91.8795,-87.1188,139.559,1.50522e-06,71.7175,-91.4929,140.09,1.5154e-06,97.5363,-90.3783,141.254,1.49992e-06,82.6749,-94.1092,142.657,1.50483e-06,78.2255,-89.4669,144.976,1.50552e-06,78.7362,-88.701,145.429,1.52331e-06,80.4483,-72.5488,147.11,1.50612e-06,84.5964,-93.7178,147.74,1.51356e-06,75.5539,-90.8581,148.096,1.5263e-06,100.094,-96.2479,148.66,1.49899e-06,88.8299,-97.2624,149.554,1.59157e-06,91.1184,-86.1948,150.735,1.62606e-06,102.77,-86.1948,151.733,1.50715e-06,71.3501,-91.4929,151.748,1.55805e-06,83.9983,-89.3123,152.067,1.50322e-06,85.5388,-94.0568,152.348,1.50204e-06,84.2223,-93.8731,152.378,1.52015e-06,73.0527,-92.3642,152.606,1.53944e-06,75.1776,-91.9603
481.71,454.73,98.0,455.0,15.0,15.0499,25.0,1.0,107.075,1.49579e-06,86.524,-93.476,107.102,1.50049e-06,76.7999,-91.2879,112.927,1.59016e-06,93.2599,-86.7114,124.762,1.4978e-06,86.0706,-93.4672,125.431,1.50054e-06,75.6816,-91.4929,128.932,1.51778e-06,99.6636,-90.3783,130.884,1.59022e-06,92.7528,-86.1948,131.208,1.59023e-06,93.9647,-87.1188,132.834,1.50131e-06,79.5471,-89.8936,137.539,1.50251e-06,75.3025,-91.4929,140.878,1.49859e-06,84.0548,-93.4622,141.787,1.51981e-06,99.2255,-90.3783,143.486,1.59214e-06,93.5442,-87.1188,145.419,1.52063e-06,81.2413,-72.5488,146.526,1.85228e-06,71.3804,-90.3783,146.644,1.50564e-06,86.5127,-93.4721,146.845,1.50564e-06,86.5108,-93.4714,146.98,1.50559e-06,86.195,-93.3631,146.993,1.50745e-06,85.9435,-93.2345,147.007,1.50464e-06,85.2299,-93.0843,147.063,1.59213e-06,92.3271,-86.1948,147.45,1.50572e-06,87.2049,-93.7123,147.628,1.51258e-06,77.5168,-90.9749,148.102,1.50732e-06,85.3864,-93.0121,150.013,1.49877e-06,90.0899,-97.2624
481.71,454.73,98.0,450.0,20.0,14.9255,25.0,1.0,106.986,1.48061e-06,85.8281,-94.1719,116.347,1.49662e-06,93.1046,-88.701,125.119,1.57299e-06,92.3684,-87.1188,125.242,1.48862e-06,77.2658,-89.8936,128.311,1.48261e-06,85.3888,-94.1638,129.104,1.49864e-06,92.6977,-88.701,129.883,1.48261e-06,85.4303,-94.1637,137.295,1.57326e-06,91.5769,-86.1948,137.457,1.5749e-06,91.9691,-87.1188,138.348,1.49058e-06,76.8531,-89.8936,138.95,1.49915e-06,97.8311,-90.3783,140.264,1.4888e-06,77.867,-89.4669,140.767,1.49688e-06,94.405,-89.4669,141.931,1.48972e-06,70.3422,-91.4929,142.733,1.4976e-06,95.6581,-89.8936,143.592,1.53218e-06,71.0391,-72.5488,143.833,1.48945e-06,78.4364,-88.701,145.319,1.50714e-06,80.3133,-72.5488,146.884,1.48951e-06,84.5362,-93.7784,148.485,1.48261e-06,88.8036,-97.2624,148.88,1.57516e-06,91.1935,-86.1948,150.541,1.48646e-06,84.3019,-93.8955,150.832,1.48261e-06,85.4429,-94.1655,150.832,1.48302e-06,85.2083,-94.1435,150.88,1.61005e-06,103.03,-86.1948
481.71,454.73,98.0,450.0,25.0,14.9378,25.0,1.0,106.89,1.46426e-06,85.7798,-94.2202,121.723,1.47264e-06,76.8193,-89.8936,124.132,1.55658e-06,92.4416,-87.1188,137.014,1.55684e-06,91.6117,-86.1948,137.431,1.47278e-06,77.4863,-89.4669,137.655,1.48291e-06,98.1497,-90.3783,142.648,1.4734e-06,78.1205,-88.701,142.956,1.48128e-06,95.8476,-89.8936,143.38,1.51667e-06,70.747,-72.5488,143.649,2.49798e-06,92.972,-100.718,144.19,1.47435e-06,68.7533,-91.4929,145.207,1.49097e-06,80.1745,-72.5488,146.655,1.47291e-06,84.4748,-93.8405,147.81,1.47094e-06,92.7039,-98.6877,147.973,1.4666e-06,84.7397,-94.2111,148.305,1.46622e-06,88.776,-97.2624,149.829,1.46986e-06,84.2363,-93.9597,150.339,1.48492e-06,97.7341,-90.3783,151.516,1.52487e-06,83.8672,-89.4599,151.719,1.46886e-06,84.1009,-94.0022,152.102,1.48827e-06,72.6782,-92.0376,152.206,1.50064e-06,94.9448,-90.1484,152.361,1.49916e-06,83.7821,-91.5839,152.434,1.46647e-06,85.1806,-94.1998,152.438,1.47473e-06,92.51,-101.413
