tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
481.71,454.73,98.0,445.0,5.0,14.6902,25.0,1.0,101.252,1.53106e-06,85.3335,-94.6665,113.322,1.5404e-06,76.7105,-89.8936,114.297,1.54517e-06,92.4455,-89.4669,122.135,1.54529e-06,91.481,-88.701,127.934,1.54052e-06,77.3108,-89.4669,128.287,1.54551e-06,93.3866,-89.8936,133.55,1.54172e-06,70.5804,-91.4929,133.568,1.54112e-06,77.9009,-88.701,135.827,1.54638e-06,95.0067,-90.3783,137.271,1.55859e-06,79.9386,-72.5488,138.533,1.65496e-06,101.191,-86.1948,140.524,1.62863e-06,87.0208,-81.4211,141.082,1.5423e-06,76.595,-89.4669,142.919,1.59303e-06,83.5271,-89.844,143.369,1.55156e-06,102.948,-91.4929,143.754,1.55694e-06,72.8217,-92.165,144.8,1.62875e-06,86.99,-81.3635,144.944,1.5788e-06,80.173,-86.285,146.555,1.5429e-06,77.1761,-88.701,148.085,1.56097e-06,80.0008,-70.4411,148.513,1.54046e-06,75.6752,-90.3783,149.897,1.54863e-06,63.2275,-91.9524,150.05,1.56036e-06,79.1917,-72.5488,150.303,1.53429e-06,86.8661,-97.2624,154.093,1.55524e-06,96.8645,-91.1492
481.71,454.73,98.0,450.0,5.0,14.9231,25.0,1.0,101.244,1.52968e-06,85.9668,-94.0332,102.622,1.54577e-06,92.9143,-88.7294,115.823,1.53161e-06,85.384,-94.0222,119.826,1.62224e-06,92.1729,-87.1188,121.811,1.53672e-06,78.4427,-89.8936,122.362,1.6296e-06,89.3257,-86.5521,125.105,1.53658e-06,73.9751,-91.4929,129.462,1.62253e-06,91.481,-86.1948,132.187,1.54795e-06,97.0082,-90.3783,133.385,1.6241e-06,91.632,-87.1188,134.197,1.54659e-06,95.1447,-89.8936,135.943,1.53862e-06,77.9026,-89.8936,137.245,1.55569e-06,80.7074,-72.5488,137.572,1.537e-06,78.8833,-89.4669,138.116,1.88914e-06,70.701,-90.5455,138.153,1.53773e-06,79.2919,-88.701,138.743,1.53845e-06,73.4812,-91.4929,139.881,1.65818e-06,102.263,-86.1948,140.954,1.79472e-06,105.731,-78.4945,142.718,1.57173e-06,75.5629,-92.271,142.934,1.59124e-06,84.1239,-89.1711,143.11,1.62439e-06,90.9338,-86.1948,143.834,1.56552e-06,84.0467,-91.3126,144.976,1.89121e-06,70.5964,-89.971,146.212,1.67752e-06,101.069,-74.6549
481.71,454.73,98.0,455.0,5.0,14.9681,25.0,1.0,101.237,1.52858e-06,86.6011,-93.3989,107.487,1.62302e-06,93.1919,-86.7794,110.122,1.53251e-06,77.4892,-91.4929,121.252,1.62477e-06,92.6344,-86.7697,121.664,1.62307e-06,93.7469,-87.1188,123.693,1.6231e-06,92.6413,-86.1948,125.071,1.53366e-06,80.1966,-89.8936,135.428,1.53532e-06,70.5506,-92.2789,135.658,1.62482e-06,93.2049,-87.1188,137.203,1.55312e-06,81.4795,-72.5488,137.292,1.62485e-06,92.0934,-86.1948,141.772,1.54999e-06,77.5827,-91.2588,141.795,1.54513e-06,85.5246,-92.7229,142.935,1.58962e-06,84.7221,-88.5003,143.807,1.56388e-06,84.6547,-90.6903,144.177,1.53485e-06,80.6958,-88.701,145.138,1.53403e-06,80.473,-89.4669,147.047,1.80003e-06,107.02,-79.2181,148.3,1.55553e-06,81.5108,-70.4411,149.037,1.80016e-06,107.093,-79.3309,149.149,1.56055e-06,109.37,-91.4929,150.228,1.5366e-06,75.1157,-91.9112,150.752,2.40047e-06,81.1286,-112.255,151.153,1.66858e-06,107.633,-87.1188,152.319,1.65419e-06,90.762,-80.1505
481.71,454.73,98.0,445.0,10.0,14.7361,25.0,1.0,101.158,1.51468e-06,85.2812,-94.7188,103.224,1.52874e-06,92.3211,-89.334,109.647,1.52441e-06,76.2916,-89.8936,121.759,1.52885e-06,91.5182,-88.701,123.512,1.52626e-06,75.8925,-89.8936,124.858,1.5245e-06,76.9489,-89.4669,132.432,1.52506e-06,77.5968,-88.701,135.187,1.53001e-06,95.1712,-90.3783,135.4,1.52628e-06,69.3345,-91.4929,136.112,1.53994e-06,98.6839,-96.2479,136.45,1.51601e-06,87.6232,-97.2624,137.166,1.5424e-06,79.8007,-72.5488,138.229,1.52084e-06,86.1172,-94.7684,138.691,1.63881e-06,101.412,-86.1948,138.717,1.52634e-06,76.5447,-89.4669,140.425,1.61219e-06,86.9657,-81.4211,142.811,1.57646e-06,83.4587,-89.9212,143.627,1.54101e-06,72.6387,-92.005,143.874,1.53557e-06,103.758,-91.4929,144.724,1.61231e-06,86.9345,-81.3635,144.905,1.56237e-06,80.0664,-86.3306,145.986,1.52455e-06,75.1508,-90.3783,146.189,1.5269e-06,77.1874,-88.701,147.964,1.54478e-06,79.8665,-70.4411,149.575,1.64348e-06,103.742,-88.1365
481.71,454.73,98.0,450.0,10.0,14.9346,25.0,1.0,101.15,1.51331e-06,85.9216,-94.0784,102.123,1.52034e-06,76.2502,-90.832,119.214,1.60581e-06,92.2344,-87.1188,120.475,1.52065e-06,78.075,-89.8936,127.97,1.52085e-06,72.9184,-91.4929,129.213,1.6061e-06,91.5117,-86.1948,130.523,1.52958e-06,94.1512,-89.4669,131.304,1.53166e-06,97.2627,-90.3783,133.251,1.8738e-06,70.1063,-90.6166,134.329,1.52261e-06,77.6686,-89.8936,134.405,1.53025e-06,95.3062,-89.8936,135.733,1.5209e-06,78.5637,-89.4669,137.055,1.52161e-06,79.021,-88.701,137.142,1.53949e-06,80.5796,-72.5488,138.723,1.54246e-06,99.8816,-96.2479,141.437,1.77886e-06,105.948,-78.4945,142.823,1.57464e-06,84.0618,-89.2409,143.709,1.54893e-06,83.9827,-91.3782,145.699,1.53368e-06,96.8021,-90.3783,146.423,1.64804e-06,106.616,-87.1188,147.055,1.53983e-06,107.195,-91.4929,148.073,1.54188e-06,80.6296,-70.4411,148.562,1.52627e-06,63.5746,-92.1294,148.873,1.53226e-06,94.8451,-89.8936,149.659,1.52285e-06,78.1529,-89.4669
481.71,454.73,98.0,455.0,10.0,15.0713,25.0,1.0,101.144,1.51215e-06,86.563,-93.437,107.405,1.60655e-06,93.2255,-86.7458,110.601,1.51646e-06,76.6452,-91.4929,122.308,1.60661e-06,93.8528,-87.1188,123.181,1.60662e-06,92.6959,-86.1948,124.354,1.51844e-06,76.273,-91.4929,124.49,1.51743e-06,79.8821,-89.8936,135.89,1.51963e-06,70.3295,-92.1883,136.881,1.53193e-06,97.0853,-89.8936,137.102,1.53683e-06,81.362,-72.5488,138.513,1.86792e-06,71.7659,-90.3783,141.549,1.72753e-06,96.9656,-76.6472,141.624,1.5337e-06,77.4173,-91.1266,141.644,1.5285e-06,85.4757,-92.7728,142.3,1.61366e-06,93.0602,-86.7027,142.779,1.51861e-06,80.459,-88.701,142.831,1.57301e-06,84.6661,-88.5627,143.66,1.51779e-06,80.1972,-89.4669,143.69,1.54727e-06,84.597,-90.749,147.393,1.78422e-06,107.272,-79.2181,148.181,1.53923e-06,81.3961,-70.4411,149.445,1.78436e-06,107.347,-79.3309,150.44,1.65818e-06,102.774,-76.6472,150.628,1.66076e-06,102.544,-75.8424,150.653,2.38406e-06,81.0418,-112.255
481.71,454.73,98.0,450.0,15.0,14.9317,25.0,1.0,101.056,1.49695e-06,85.8754,-94.1246,118.515,1.5894e-06,92.2994,-87.1188,118.772,1.50462e-06,77.6835,-89.8936,119.472,1.49894e-06,85.423,-94.1159,121.147,1.59623e-06,89.2774,-86.5593,128.955,1.58967e-06,91.5436,-86.1948,130.329,1.5154e-06,97.5363,-90.3783,130.528,1.50522e-06,71.7175,-91.4929,132.311,1.5913e-06,91.8795,-87.1188,133.671,1.50483e-06,78.2255,-89.4669,135.941,1.50552e-06,78.7362,-88.701,137.038,1.52331e-06,80.4483,-72.5488,137.968,1.49899e-06,88.8299,-97.2624,138.699,1.51356e-06,75.5539,-90.8581,138.759,1.5263e-06,100.094,-96.2479,142.474,1.62606e-06,102.77,-86.1948,142.709,1.55805e-06,83.9983,-89.3123,142.829,1.59157e-06,91.1184,-86.1948,143.339,1.52015e-06,73.0527,-92.3642,143.566,1.53944e-06,75.1776,-91.9603,143.582,1.53234e-06,83.9173,-91.4452,144.652,1.50715e-06,71.3501,-91.4929,145.444,1.51741e-06,97.0971,-90.3783,147.643,1.5242e-06,108.312,-91.4929,147.952,1.52569e-06,80.5017,-70.4411
481.71,454.73,98.0,455.0,15.0,15.0499,25.0,1.0,101.049,1.49579e-06,86.524,-93.476,101.076,1.50049e-06,76.7999,-91.2879,107.322,1.59016e-06,93.2599,-86.7114,116.894,1.50054e-06,75.6816,-91.4929,119.994,1.4978e-06,86.0706,-93.4672,120.172,1.51778e-06,99.6636,-90.3783,122.627,1.59022e-06,92.7528,-86.1948,122.929,1.59023e-06,93.9647,-87.1188,123.803,1.50131e-06,79.5471,-89.8936,131.026,1.50251e-06,75.3025,-91.4929,135.243,1.51981e-06,99.2255,-90.3783,137.0,1.52063e-06,81.2413,-72.5488,137.103,1.59214e-06,93.5442,-87.1188,137.487,1.85228e-06,71.3804,-90.3783,139.358,1.49877e-06,90.0899,-97.2624,139.967,1.59213e-06,92.3271,-86.1948,141.445,1.50245e-06,80.2099,-88.701,141.456,1.51742e-06,77.2798,-90.9839,141.472,1.51186e-06,85.4258,-92.8239,142.076,1.597e-06,93.0916,-86.6698,142.12,1.50165e-06,79.9051,-89.4669,142.715,1.5564e-06,84.6091,-88.6266,143.56,1.53066e-06,84.5382,-90.8091,148.062,1.52302e-06,81.2783,-70.4411,148.435,1.85384e-06,71.0575,-90.3783
481.71,454.73,98.0,450.0,20.0,14.9255,25.0,1.0,100.96,1.48061e-06,85.8281,-94.1719,109.641,1.49662e-06,93.1046,-88.701,116.525,1.48862e-06,77.2658,-89.8936,117.77,1.57299e-06,92.3684,-87.1188,123.157,1.48261e-06,85.3888,-94.1638,124.336,1.49864e-06,92.6977,-88.701,128.688,1.57326e-06,91.5769,-86.1948,129.239,1.49915e-06,97.8311,-90.3783,131.314,1.4888e-06,77.867,-89.4669,131.79,1.49058e-06,76.8531,-89.8936,131.81,1.49688e-06,94.405,-89.4669,132.221,1.5749e-06,91.9691,-87.1188,132.897,1.48972e-06,70.3422,-91.4929,133.697,1.4976e-06,95.6581,-89.8936,134.798,1.48945e-06,78.4364,-88.701,135.597,1.53218e-06,71.0391,-72.5488,136.931,1.50714e-06,80.3133,-72.5488,137.792,1.48261e-06,88.8036,-97.2624,142.042,1.57516e-06,91.1935,-86.1948,142.593,1.54146e-06,83.9334,-89.3853,142.673,1.61005e-06,103.03,-86.1948,143.201,1.5042e-06,72.8674,-92.2027,143.452,1.51575e-06,83.8504,-91.5138,145.468,1.49077e-06,77.5226,-89.4669,145.768,1.52261e-06,94.6309,-90.5704
481.71,454.73,98.0,450.0,25.0,14.9378,25.0,1.0,100.864,1.46426e-06,85.7798,-94.2202,113.528,1.47264e-06,76.8193,-89.8936,117.075,1.55658e-06,92.4416,-87.1188,128.003,1.48291e-06,98.1497,-90.3783,128.41,1.55684e-06,91.6117,-86.1948,128.553,1.47278e-06,77.4863,-89.4669,133.613,1.4734e-06,78.1205,-88.701,133.919,1.48128e-06,95.8476,-89.8936,134.779,2.49798e-06,92.972,-100.718,135.155,1.47435e-06,68.7533,-91.4929,135.394,1.51667e-06,70.747,-72.5488,136.823,1.49097e-06,80.1745,-72.5488,137.612,1.46622e-06,88.776,-97.2624,138.068,1.47094e-06,92.7039,-98.6877,142.477,1.52487e-06,83.8672,-89.4599,142.695,1.47473e-06,92.51,-101.413,142.803,1.48492e-06,97.7341,-90.3783,142.881,1.47017e-06,92.2628,-98.4465,143.063,1.48827e-06,72.6782,-92.0376,143.322,1.49916e-06,83.7821,-91.5839,145.635,1.50598e-06,94.6821,-90.5219,145.754,1.50598e-06,94.6806,-90.5208,145.924,1.48262e-06,69.219,-97.2624,147.378,1.4727e-06,75.6254,-90.3783,147.704,1.49335e-06,80.2352,-70.4411
