tx_x,tx_y,rx_x,rx_y,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
280.863,473.291,95.0,75.0,25.0,1.0,107.101,1.50028e-06,64.9838,-115.016,121.071,1.50114e-06,65.6345,-121.092,122.713,1.50544e-06,55.0338,-112.648,127.722,1.50239e-06,65.572,-115.029,130.839,1.50715e-06,54.8969,-121.092,136.716,1.50134e-06,65.9878,-119.872,137.106,1.50584e-06,52.3322,-113.016,139.684,1.50972e-06,59.5229,-107.142,140.394,1.5062e-06,75.4334,-117.6,140.439,1.50335e-06,66.0109,-115.075,141.085,1.50241e-06,65.6433,-115.031,141.173,1.50254e-06,68.2818,-115.052,141.882,1.5041e-06,65.1445,-115.029,142.568,1.50423e-06,64.7139,-114.994,142.902,1.50523e-06,64.6942,-114.983,143.596,1.50423e-06,64.7346,-114.996,143.608,1.50433e-06,64.7563,-114.997,143.689,1.50434e-06,64.7457,-114.996,144.011,1.50458e-06,65.0745,-115.025,144.278,1.5046e-06,65.0749,-115.025,144.449,1.50664e-06,65.164,-115.045,144.525,1.50614e-06,65.1065,-115.034,145.222,1.50719e-06,64.474,-114.927,145.728,1.51047e-06,48.8247,-113.391,145.754,1.50738e-06,64.0093,-114.841
280.863,473.291,85.0,80.0,25.0,1.0,107.098,1.49981e-06,63.5262,-116.474,107.837,1.5003e-06,64.0693,-120.647,111.787,1.52417e-06,72.2838,-107.641,119.172,1.5003e-06,64.0216,-121.092,124.941,1.50033e-06,64.2299,-119.872,127.98,1.5242e-06,71.9196,-107.187,133.051,1.50094e-06,68.1465,-117.6,134.19,1.52043e-06,70.4637,-107.142,136.328,1.51499e-06,52.5484,-110.198,138.003,1.51516e-06,55.5718,-107.142,138.602,1.51303e-06,57.0835,-107.142,138.89,1.51312e-06,47.7682,-112.648,140.188,1.5019e-06,62.7572,-116.457,141.059,1.52838e-06,73.6864,-121.092,141.226,1.50209e-06,64.1767,-116.483,141.682,1.50344e-06,63.7215,-116.488,142.268,1.50285e-06,62.6634,-116.425,142.773,1.50385e-06,63.2902,-116.454,142.948,1.50487e-06,63.2734,-116.444,143.499,1.50384e-06,63.3098,-116.455,143.658,1.50392e-06,63.3337,-116.457,143.826,1.50394e-06,63.3228,-116.456,143.873,1.50397e-06,63.6525,-116.485,144.37,1.50597e-06,63.7427,-116.506,144.429,1.50191e-06,62.7475,-116.456
280.863,473.291,90.0,80.0,25.0,1.0,107.057,1.49263e-06,64.1128,-115.887,109.06,1.50524e-06,54.0204,-110.175,112.171,1.50524e-06,53.9794,-110.198,114.662,1.49326e-06,64.674,-121.092,129.925,1.51513e-06,71.4923,-107.142,130.64,1.49334e-06,64.9427,-119.872,135.943,1.50243e-06,50.2889,-112.648,136.585,1.49441e-06,63.2974,-115.873,136.754,1.4953e-06,71.2952,-117.6,138.787,1.50606e-06,56.4809,-107.142,139.086,1.50429e-06,58.0107,-107.142,140.208,1.49442e-06,63.2086,-115.871,140.854,1.49441e-06,63.2863,-115.873,141.516,1.49614e-06,64.2943,-115.9,141.645,1.49527e-06,63.2305,-115.845,141.731,1.49444e-06,62.9379,-115.864,142.381,1.49644e-06,63.8608,-115.867,142.717,1.49744e-06,63.8438,-115.858,143.309,1.49642e-06,63.8826,-115.869,143.372,1.49651e-06,63.9053,-115.87,143.67,1.49664e-06,64.2249,-115.897,143.936,1.49667e-06,64.225,-115.897,144.214,1.49867e-06,64.3157,-115.917,144.269,1.49818e-06,64.2582,-115.907,145.12,1.49949e-06,63.6239,-115.803
280.863,473.291,95.0,80.0,25.0,1.0,107.014,1.48541e-06,64.7053,-115.295,108.943,1.49547e-06,54.2272,-110.882,119.215,1.4862e-06,65.3335,-121.092,126.024,1.48754e-06,65.3121,-115.304,130.068,1.48762e-06,65.6723,-115.307,130.871,1.49214e-06,53.0083,-112.648,132.234,1.48762e-06,65.6825,-115.307,134.353,1.4882e-06,65.7451,-115.341,134.514,1.4979e-06,53.1367,-121.092,134.971,1.48636e-06,65.6639,-119.872,139.319,1.49699e-06,57.4101,-107.142,139.409,1.4956e-06,58.957,-107.142,139.477,1.49034e-06,74.5655,-117.6,141.297,1.49565e-06,55.4644,-110.198,141.843,1.48903e-06,64.8689,-115.305,142.854,1.4902e-06,64.4194,-115.265,143.076,1.48825e-06,75.6208,-115.363,143.351,1.4893e-06,64.4847,-115.278,143.671,1.49309e-06,49.2469,-113.016,143.708,1.4895e-06,64.7997,-115.302,143.755,1.4892e-06,64.467,-115.278,144.273,1.49154e-06,64.8898,-115.321,144.308,1.49104e-06,64.8327,-115.311,144.552,1.49188e-06,64.7111,-115.296,145.053,1.49217e-06,64.1978,-115.212
280.863,473.291,100.0,80.0,25.0,1.0,106.974,1.47859e-06,65.3037,-114.696,114.348,1.48273e-06,55.9369,-112.648,122.739,1.47955e-06,66.0001,-121.092,126.134,1.48074e-06,65.9218,-114.706,130.331,1.4844e-06,55.0745,-121.092,133.469,1.48295e-06,53.2962,-113.016,134.051,1.48142e-06,66.3347,-114.742,138.432,1.47981e-06,66.3934,-119.872,138.538,1.48119e-06,66.8423,-114.708,139.588,1.48738e-06,59.9226,-107.142,139.646,1.48839e-06,58.3581,-107.142,141.545,1.48202e-06,65.4541,-114.706,141.629,1.48654e-06,77.9421,-117.6,142.509,1.48306e-06,65.0012,-114.667,142.967,1.48218e-06,65.068,-114.68,143.424,1.48247e-06,65.3843,-114.703,143.486,1.48208e-06,65.052,-114.68,144.049,1.48453e-06,65.4753,-114.721,144.082,1.48402e-06,65.4173,-114.711,144.13,1.48695e-06,48.9276,-113.404,144.321,1.48691e-06,44.7104,-113.541,144.772,1.48498e-06,64.7775,-114.615,145.404,1.4851e-06,64.3134,-114.54,145.53,1.48674e-06,57.1402,-110.075,145.961,1.48637e-06,63.6126,-114.364
280.863,473.291,110.0,80.0,25.0,1.0,106.896,1.46529e-06,66.5177,-113.482,114.958,1.49644e-06,-123.136,-113.589,127.207,1.46664e-06,67.3541,-121.092,134.018,1.468e-06,69.7702,-113.601,134.856,1.49775e-06,-123.941,-121.092,136.583,1.49657e-06,-130.572,-113.673,143.402,1.46896e-06,67.1096,-121.092,143.841,1.46714e-06,67.8769,-119.872,143.96,1.46761e-06,66.749,-113.486,144.628,1.58964e-06,63.4579,-113.673,144.905,1.48167e-06,84.9339,-117.6,148.065,1.4804e-06,66.7373,-113.576,148.094,1.47892e-06,66.2798,-113.392,148.675,1.48363e-06,66.081,-113.252,148.793,1.48171e-06,66.024,-113.252,148.875,1.48566e-06,66.8656,-113.688,148.982,1.48333e-06,66.5241,-113.486,149.073,1.48455e-06,66.0415,-113.217,149.219,1.49061e-06,66.5111,-113.477,149.656,1.49132e-06,66.6788,-113.607,150.068,1.46796e-06,67.5056,-113.519,150.338,1.49213e-06,67.4598,-114.232,150.434,1.49532e-06,65.9772,-112.995,150.576,1.4908e-06,66.3113,-113.326,150.631,1.4908e-06,66.3087,-113.324
280.863,473.291,85.0,85.0,25.0,1.0,107.013,1.48521e-06,63.2326,-116.767,107.666,1.48564e-06,63.7815,-120.358,111.655,1.50862e-06,72.0896,-107.838,121.183,1.48738e-06,62.2729,-116.75,121.31,1.48565e-06,63.8835,-119.872,121.955,1.48565e-06,63.7018,-121.092,128.497,1.48743e-06,62.1331,-116.753,129.748,1.50869e-06,71.6055,-107.142,130.604,1.48586e-06,66.8395,-117.6,135.763,1.48782e-06,62.9213,-119.872,136.002,1.48782e-06,62.7396,-121.092,138.025,1.49937e-06,56.4798,-107.142,139.487,1.48784e-06,67.1664,-116.798,140.538,1.50124e-06,45.4704,-112.648,141.389,1.48853e-06,63.4324,-116.78,141.494,3.32199e-06,63.1318,-118.098,142.019,1.48809e-06,62.359,-116.726,142.207,1.489e-06,62.9964,-116.75,142.63,1.50189e-06,55.2517,-107.187,142.713,1.49e-06,62.9842,-116.741,143.265,1.48905e-06,63.0461,-116.753,143.287,1.48897e-06,63.0239,-116.752,143.434,1.48905e-06,63.3644,-116.778,143.981,1.48744e-06,62.0364,-116.753,144.369,1.48744e-06,62.0365,-116.738
280.863,473.291,90.0,85.0,25.0,1.0,106.97,1.47787e-06,63.8237,-116.176,107.797,1.47844e-06,64.3758,-120.947,115.783,1.47844e-06,64.3599,-121.092,118.545,1.50361e-06,72.6817,-107.187,123.036,1.47993e-06,63.0828,-116.165,128.014,1.47849e-06,64.6032,-119.872,131.052,1.49204e-06,52.8919,-110.198,131.567,1.49957e-06,71.1387,-107.142,131.775,1.4805e-06,63.6201,-121.092,135.233,1.47981e-06,70.1434,-117.6,135.786,1.49491e-06,52.1219,-121.092,138.23,1.48999e-06,48.0116,-112.648,138.64,1.4904e-06,57.4159,-107.142,139.017,1.48021e-06,62.4689,-116.166,140.825,1.47994e-06,63.2967,-116.169,141.384,1.50809e-06,74.1702,-121.092,141.503,1.48118e-06,64.0066,-116.187,141.688,1.48047e-06,62.9282,-116.141,142.665,1.48251e-06,63.5586,-116.15,143.102,1.48159e-06,63.6233,-116.162,143.345,1.48167e-06,63.939,-116.185,143.442,1.4815e-06,63.6044,-116.161,143.56,1.73439e-06,73.6642,-130.229,144.033,1.48367e-06,64.0308,-116.204,144.041,1.4832e-06,63.9739,-116.194
280.863,473.291,95.0,85.0,25.0,1.0,106.927,1.47059e-06,64.421,-115.579,117.177,1.4713e-06,65.0254,-121.092,122.93,1.47288e-06,64.99,-115.588,125.094,1.47312e-06,65.4379,-115.611,125.73,1.48221e-06,54.3956,-110.198,129.495,1.49875e-06,73.8269,-107.187,132.997,1.47143e-06,65.3316,-119.872,133.048,1.47359e-06,65.5925,-121.092,134.831,1.47921e-06,50.7731,-112.648,138.416,1.47456e-06,73.5906,-117.6,138.836,1.4832e-06,56.8001,-107.142,139.072,1.48157e-06,58.3719,-107.142,141.355,1.47296e-06,69.0018,-115.665,141.575,1.48452e-06,54.9442,-110.198,141.965,1.47402e-06,64.5827,-115.588,142.637,1.4749e-06,69.4053,-115.589,142.842,1.4752e-06,64.1391,-115.553,143.104,1.47431e-06,64.2091,-115.565,143.401,1.47448e-06,64.517,-115.586,144.084,1.47598e-06,64.5523,-115.594,144.096,1.47647e-06,64.6088,-115.604,144.208,1.47423e-06,64.1975,-115.565,144.334,1.47684e-06,64.4332,-115.581,144.876,1.47719e-06,63.9162,-115.502,145.584,1.47749e-06,63.4516,-115.422
280.863,473.291,100.0,85.0,25.0,1.0,106.887,1.46371e-06,65.0243,-114.976,108.788,1.47269e-06,54.3792,-111.033,121.172,1.46459e-06,65.6982,-121.092,123.002,1.466e-06,65.596,-114.985,125.236,1.47501e-06,54.949,-111.023,125.544,1.46627e-06,66.0327,-115.007,128.173,1.46931e-06,53.7702,-112.648,136.859,1.4648e-06,66.0686,-119.872,137.169,1.46687e-06,66.2678,-121.092,139.343,1.47322e-06,59.348,-107.142,140.847,1.47052e-06,77.1643,-117.6,141.341,1.46601e-06,65.3408,-114.982,141.675,1.46693e-06,65.1727,-114.983,141.897,1.47008e-06,49.8504,-113.016,142.491,1.46799e-06,64.7258,-114.95,142.703,1.46712e-06,64.7983,-114.963,143.094,1.46737e-06,65.1064,-114.981,143.841,1.46888e-06,65.1418,-114.989,143.854,1.46938e-06,65.1995,-114.998,144.108,1.46971e-06,65.0205,-114.975,144.129,1.46704e-06,64.7901,-114.963,144.582,1.46992e-06,64.5005,-114.9,144.874,1.47163e-06,54.2971,-112.648,145.009,1.47638e-06,54.7238,-111.009,145.239,1.4701e-06,64.0336,-114.828
280.863,473.291,105.0,85.0,25.0,1.0,106.846,1.45698e-06,65.6335,-114.367,107.658,1.46009e-06,56.1711,-112.817,123.678,1.46012e-06,57.016,-112.648,124.127,1.45804e-06,66.3782,-121.092,124.334,1.45935e-06,66.4401,-114.379,125.684,1.4625e-06,56.9306,-112.806,126.047,1.45958e-06,66.6329,-114.398,127.466,1.46016e-06,54.5494,-113.016,139.467,1.4651e-06,60.3443,-107.142,139.564,1.46596e-06,58.736,-107.142,140.025,1.45836e-06,66.8141,-119.872,141.378,1.46e-06,65.7682,-114.373,141.463,1.4604e-06,67.1853,-121.092,141.944,1.46345e-06,49.1035,-113.416,142.119,1.46094e-06,65.3182,-114.342,142.273,1.46009e-06,65.3941,-114.354,142.286,1.46338e-06,45.2519,-113.522,142.771,1.46042e-06,65.7015,-114.371,142.806,1.46749e-06,80.8424,-117.6,143.591,1.46194e-06,65.7369,-114.378,143.609,1.46246e-06,65.7956,-114.387,143.875,1.46273e-06,65.6135,-114.364,144.219,1.46001e-06,65.3912,-114.355,144.273,1.46281e-06,65.0905,-114.293,144.687,1.46287e-06,64.6095,-114.227
280.863,473.291,110.0,85.0,25.0,1.0,106.807,1.45037e-06,66.2487,-113.751,118.523,1.45764e-06,65.8237,-113.73,126.329,1.45164e-06,67.0654,-121.092,127.379,1.45136e-06,59.8679,-113.016,138.097,1.4589e-06,66.64,-121.092,139.447,1.4572e-06,61.3606,-107.142,139.474,1.4579e-06,60.7876,-113.49,141.786,1.51089e-06,-110.084,-113.673,142.724,1.45207e-06,67.568,-119.872,144.125,1.4517e-06,60.519,-112.648,144.444,1.46545e-06,84.5982,-117.6,147.702,1.4585e-06,65.0557,-113.632,147.807,1.45821e-06,66.5385,-113.778,147.864,1.46509e-06,66.4795,-113.846,147.891,1.46366e-06,66.0171,-113.667,148.336,1.45966e-06,64.8591,-113.562,148.505,1.4684e-06,65.817,-113.531,148.586,1.45285e-06,63.6427,-113.725,148.615,1.46648e-06,65.7592,-113.53,148.702,1.47033e-06,66.6101,-113.958,148.803,1.46805e-06,66.2647,-113.759,148.908,1.46932e-06,65.7773,-113.496,149.066,1.47533e-06,66.2529,-113.754,149.502,1.47601e-06,66.4225,-113.882,149.536,1.46881e-06,56.7183,-113.381
280.863,473.291,90.0,90.0,25.0,1.0,106.884,1.46322e-06,63.5286,-116.471,107.627,1.46371e-06,64.0859,-120.664,118.758,1.46372e-06,64.0386,-121.092,123.229,1.46551e-06,62.7797,-116.459,124.928,1.46374e-06,64.255,-119.872,129.628,1.7186e-06,73.4159,-130.831,133.329,1.46449e-06,68.8473,-117.6,134.982,1.46601e-06,63.2908,-121.092,137.298,1.47891e-06,55.2236,-107.142,138.101,1.47667e-06,56.8011,-107.142,140.056,1.47806e-06,45.5137,-112.648,140.971,1.46551e-06,62.922,-116.461,141.439,1.46604e-06,63.5084,-119.872,141.552,1.46626e-06,63.7075,-116.48,142.035,1.46574e-06,62.6341,-116.444,142.538,1.46762e-06,63.2679,-116.448,142.755,1.4667e-06,63.3361,-116.46,142.943,1.46674e-06,63.6454,-116.479,143.272,1.47909e-06,55.5612,-107.187,143.634,1.46662e-06,63.322,-116.459,143.746,1.46824e-06,63.6837,-116.488,143.787,1.4687e-06,63.7401,-116.497,144.057,1.46914e-06,63.5654,-116.476,144.722,1.46969e-06,63.0456,-116.398,144.768,1.47909e-06,51.7469,-110.198
280.863,473.291,95.0,90.0,25.0,1.0,106.84,1.45591e-06,64.1306,-115.869,114.714,1.45655e-06,64.7101,-121.092,123.322,1.45828e-06,63.3783,-115.857,124.374,1.46904e-06,53.268,-110.198,126.588,1.4831e-06,73.4852,-107.187,130.727,1.45664e-06,64.9907,-119.872,131.338,1.45892e-06,63.9591,-121.092,132.934,1.71389e-06,73.9823,-131.153,137.162,1.45898e-06,72.4883,-117.6,137.484,1.4668e-06,48.3018,-112.648,138.66,1.46774e-06,57.7668,-107.142,139.301,1.47134e-06,52.5674,-110.198,141.694,1.48783e-06,74.6722,-121.092,142.135,1.45829e-06,63.5462,-115.859,142.153,1.45904e-06,64.2845,-115.876,142.672,1.46023e-06,63.8534,-115.847,142.72,1.45935e-06,63.9284,-115.858,142.961,1.45947e-06,64.2271,-115.875,143.368,1.48547e-06,72.7606,-107.187,143.743,1.46095e-06,64.267,-115.884,143.801,1.46142e-06,64.3233,-115.892,144.017,1.46181e-06,64.15,-115.872,144.355,1.45832e-06,63.2724,-115.851,144.608,1.46223e-06,63.6288,-115.798,144.796,1.45928e-06,63.9235,-115.859
280.863,473.291,100.0,90.0,25.0,1.0,106.798,1.4489e-06,64.7388,-115.261,119.348,1.4497e-06,65.3892,-121.092,128.554,1.4513e-06,65.56,-115.273,129.03,1.45129e-06,65.5221,-115.275,132.933,1.4595e-06,54.8518,-110.198,133.462,1.45631e-06,51.3544,-112.648,135.103,1.44987e-06,65.7353,-119.872,138.865,1.46067e-06,57.1369,-107.142,139.038,1.45919e-06,58.7534,-107.142,139.956,1.45461e-06,76.2813,-117.6,141.797,1.45133e-06,65.9807,-115.288,142.24,1.45191e-06,64.8746,-115.266,142.429,1.45212e-06,64.5264,-115.251,142.467,1.45296e-06,64.4452,-115.239,142.729,1.45231e-06,64.8193,-115.265,143.552,1.45379e-06,64.86,-115.273,143.615,1.45427e-06,64.9173,-115.282,143.832,1.45462e-06,64.7417,-115.262,144.352,1.45489e-06,64.2178,-115.191,145.037,1.45513e-06,63.748,-115.122,145.623,1.45657e-06,63.0347,-114.943,145.873,1.45204e-06,64.5305,-115.252,145.931,1.45657e-06,63.0172,-114.941,145.959,1.45856e-06,64.2619,-115.139,146.038,1.45626e-06,62.3386,-114.846
280.863,473.291,105.0,90.0,25.0,1.0,106.757,1.44211e-06,65.3532,-114.647,122.828,1.44309e-06,66.0757,-121.092,123.732,1.44659e-06,54.6909,-112.648,128.779,1.44454e-06,66.1259,-114.661,138.594,1.44335e-06,66.4887,-119.872,139.254,1.45094e-06,59.7611,-107.142,139.529,1.44716e-06,50.6531,-113.016,142.016,1.44502e-06,65.1313,-114.638,142.103,1.44583e-06,65.0428,-114.626,142.104,1.44491e-06,65.4737,-114.651,142.145,1.45137e-06,80.2008,-117.6,142.382,1.44528e-06,65.4193,-114.65,143.283,1.44677e-06,65.4603,-114.657,143.35,1.44727e-06,65.5188,-114.665,143.584,1.44757e-06,65.3395,-114.645,143.924,1.44771e-06,64.8082,-114.579,144.027,1.44771e-06,64.8127,-114.579,144.65,1.44782e-06,64.3409,-114.517,145.408,1.45047e-06,56.6608,-110.075,145.533,1.44921e-06,55.3731,-112.648,145.543,1.44501e-06,65.1972,-114.64,145.544,1.44859e-06,62.9373,-114.292,145.561,1.44907e-06,63.6109,-114.359,146.002,1.44921e-06,55.3467,-112.648,147.432,1.44495e-06,65.1474,-114.639
280.863,473.291,110.0,90.0,25.0,1.0,106.717,1.43549e-06,65.9737,-114.026,107.495,1.43754e-06,56.3559,-113.004,114.902,1.43754e-06,56.2427,-113.016,118.59,1.44282e-06,65.5451,-114.004,125.339,1.43666e-06,66.7696,-121.092,129.849,1.43908e-06,55.3708,-121.092,131.425,1.43769e-06,58.327,-112.648,137.273,1.44399e-06,66.3406,-121.092,137.441,1.44283e-06,65.9323,-114.024,138.605,1.43996e-06,49.5197,-113.429,139.176,1.43989e-06,46.5629,-113.501,139.317,1.44295e-06,60.7899,-107.142,141.518,1.43705e-06,67.2509,-119.872,143.058,1.44043e-06,66.1265,-114.043,143.312,1.44068e-06,65.9433,-114.023,143.789,1.44494e-06,58.0455,-112.648,143.941,1.44924e-06,84.215,-117.6,146.364,1.44421e-06,54.4655,-113.407,146.436,1.52656e-06,-103.086,-113.673,147.09,1.44098e-06,45.8505,-113.422,147.405,1.44375e-06,70.4148,-114.142,147.657,1.44981e-06,66.2164,-114.122,147.683,1.44844e-06,65.7488,-113.947,147.695,1.44351e-06,64.8086,-113.919,148.332,1.45319e-06,65.5476,-113.815
280.863,473.291,85.0,95.0,25.0,1.0,106.842,1.45626e-06,62.6268,-117.373,113.728,1.45655e-06,63.1642,-119.872,120.832,1.45631e-06,63.7303,-117.6,127.8,1.45659e-06,63.0398,-121.092,130.342,1.45848e-06,61.7234,-117.359,134.526,1.47533e-06,53.6316,-107.142,136.438,1.47454e-06,69.3153,-107.142,136.467,1.47245e-06,55.2121,-107.142,136.805,1.49254e-06,45.5971,-111.077,138.173,1.47539e-06,53.8423,-107.187,141.412,3.29242e-06,62.8692,-118.362,143.206,1.4791e-06,40.2457,-112.648,146.326,1.46348e-06,61.9381,-117.326,147.198,1.46588e-06,63.5319,-117.603,148.164,1.46606e-06,59.1564,-116.523,148.646,1.46353e-06,62.6814,-117.377,149.263,1.47689e-06,49.4285,-110.075,150.649,1.48217e-06,67.6691,-107.873,151.118,1.4842e-06,62.2878,-117.133,151.563,1.47679e-06,68.0217,-107.142,151.822,1.49771e-06,60.8507,-115.138,153.097,1.54915e-06,57.7803,-42.5881,153.769,1.48247e-06,41.8034,-111.545,154.17,1.57455e-06,-40.6507,-113.673,155.898,1.5243e-06,22.6011,-117.6
280.863,473.291,90.0,95.0,25.0,1.0,106.797,1.44868e-06,63.2272,-116.773,107.452,1.4491e-06,63.7906,-120.367,111.49,1.47248e-06,72.3101,-107.614,121.237,1.44911e-06,63.8979,-119.872,121.664,1.44912e-06,63.7096,-121.092,125.378,1.45111e-06,62.3424,-116.759,127.312,1.47252e-06,71.9439,-107.187,129.547,1.70291e-06,73.2524,-130.668,130.812,1.4494e-06,67.3796,-117.6,136.242,1.4656e-06,54.5638,-107.142,136.488,1.45152e-06,63.1071,-119.872,136.933,1.87393e-06,-145.421,-114.935,137.445,1.4631e-06,56.1655,-107.142,141.205,1.46573e-06,54.8532,-107.187,141.386,3.28481e-06,63.1283,-118.101,141.601,1.46673e-06,42.7727,-112.648,141.894,1.45139e-06,63.3911,-116.778,142.288,1.45275e-06,62.9713,-116.753,142.29,1.45184e-06,63.0437,-116.764,142.422,1.45184e-06,63.3434,-116.779,143.913,1.45177e-06,63.0349,-116.764,144.557,1.4511e-06,62.3777,-116.755,145.273,1.45539e-06,62.2754,-116.623,145.692,1.46369e-06,56.4117,-106.392,145.947,1.67939e-06,92.5652,-150.311
280.863,473.291,95.0,95.0,25.0,1.0,106.753,1.44133e-06,63.8341,-116.166,107.586,1.4419e-06,64.4008,-120.972,115.308,1.4419e-06,64.3872,-121.092,122.738,1.46754e-06,73.1302,-107.187,123.333,1.44372e-06,63.0605,-116.153,128.075,1.44196e-06,64.6409,-119.872,129.53,1.46335e-06,71.4876,-107.142,131.796,1.4443e-06,63.6146,-121.092,135.186,1.44373e-06,62.9018,-116.149,135.638,1.44355e-06,71.2331,-117.6,137.459,1.45618e-06,55.5175,-107.142,138.159,1.45406e-06,57.1406,-107.142,139.53,1.45495e-06,45.5659,-112.648,139.673,1.46994e-06,72.3777,-107.187,141.262,1.45614e-06,52.0776,-110.198,141.424,1.47217e-06,74.4813,-121.092,141.672,1.44377e-06,63.2796,-116.159,142.249,1.44442e-06,63.6435,-116.158,142.397,1.44528e-06,63.5617,-116.147,142.426,1.4445e-06,63.9277,-116.17,143.245,1.44411e-06,63.9629,-116.17,143.308,1.44594e-06,63.976,-116.179,143.416,1.44641e-06,64.0325,-116.187,143.623,1.44682e-06,63.8612,-116.169,143.942,1.45638e-06,55.8898,-107.187
280.863,473.291,100.0,95.0,25.0,1.0,106.709,1.43417e-06,64.4473,-115.553,108.734,1.44625e-06,53.5909,-110.243,111.876,1.44625e-06,53.6814,-110.198,117.237,1.43489e-06,65.0726,-121.092,126.628,1.43673e-06,64.3326,-115.551,128.237,1.44878e-06,53.3234,-110.247,131.413,1.44878e-06,53.4227,-110.198,133.113,1.43502e-06,65.3932,-119.872,135.179,1.449e-06,52.3848,-121.092,136.623,1.4438e-06,48.6539,-112.648,137.155,1.43745e-06,64.9673,-121.092,138.309,1.44701e-06,56.4936,-107.142,138.661,1.44528e-06,58.1377,-107.142,138.919,1.43879e-06,75.2708,-117.6,140.768,1.43714e-06,64.3185,-115.548,142.305,1.43717e-06,64.257,-115.546,142.431,1.43731e-06,64.5178,-115.556,142.527,1.43797e-06,64.1594,-115.534,143.233,1.43872e-06,64.5708,-115.564,143.353,1.4392e-06,64.6278,-115.571,143.523,1.43956e-06,64.4567,-115.554,143.95,1.43991e-06,63.9222,-115.488,144.096,1.43991e-06,63.9295,-115.489,144.812,1.4402e-06,63.4567,-115.422,145.434,1.44173e-06,62.7343,-115.242
280.863,473.291,105.0,95.0,25.0,1.0,106.668,1.42734e-06,65.0668,-114.933,121.259,1.42823e-06,65.7657,-121.092,126.71,1.42973e-06,64.9607,-114.932,131.684,1.43352e-06,52.0652,-112.648,134.558,1.42996e-06,64.9296,-114.93,136.588,1.42973e-06,64.8258,-114.93,137.012,1.42845e-06,66.1546,-119.872,137.493,1.42998e-06,64.932,-114.929,138.982,1.43692e-06,59.1568,-107.142,139.338,1.43691e-06,55.354,-110.198,141.292,1.43062e-06,65.6701,-121.092,141.401,1.43535e-06,79.4636,-117.6,141.939,1.43e-06,64.8748,-114.927,141.972,1.43019e-06,65.1241,-114.935,142.054,1.43076e-06,64.7624,-114.916,142.882,1.43162e-06,65.1776,-114.943,143.003,1.43212e-06,65.2364,-114.95,143.214,1.43243e-06,65.0599,-114.932,143.568,1.43264e-06,64.5227,-114.871,143.709,1.43264e-06,64.529,-114.872,144.368,1.43281e-06,64.0537,-114.812,145.067,1.42991e-06,65.1343,-114.935,145.34,1.43415e-06,63.3143,-114.652,145.365,1.43375e-06,62.6311,-114.58,145.902,1.43696e-06,55.5547,-110.075
280.863,473.291,90.0,100.0,25.0,1.0,106.71,1.43424e-06,62.9194,-117.081,116.877,1.4346e-06,63.5314,-119.872,124.613,1.43462e-06,63.3728,-121.092,127.13,1.43454e-06,65.7062,-117.6,128.418,1.4419e-06,63.872,-119.872,128.687,1.44157e-06,63.7774,-117.12,129.317,1.45712e-06,71.6081,-107.142,129.979,1.44156e-06,63.226,-117.097,134.884,1.45246e-06,53.8814,-107.142,136.581,1.44193e-06,63.7159,-121.092,136.639,1.4497e-06,55.5081,-107.142,137.101,1.46895e-06,45.6101,-111.082,138.613,1.44183e-06,65.9485,-117.6,138.881,1.45254e-06,54.1194,-107.187,141.344,3.27004e-06,62.9966,-118.234,142.954,1.45606e-06,39.7658,-112.648,144.106,1.45025e-06,55.7879,-106.392,146.159,1.66311e-06,92.5889,-150.373,146.959,1.44354e-06,64.6027,-117.476,147.151,1.44299e-06,57.5451,-116.966,147.574,1.4451e-06,65.7071,-117.113,147.659,1.4432e-06,59.3857,-116.316,148.197,1.44205e-06,58.9353,-116.952,148.908,1.45383e-06,49.6406,-110.075,149.832,1.44245e-06,65.0526,-117.283
