tx_x,tx_y,rx_x,rx_y,tx_z,rx_z,n_path,link state,path_loss_1,delay_1,aoa_1,aod_1,path_loss_2,delay_2,aoa_2,aod_2,path_loss_3,delay_3,aoa_3,aod_3,path_loss_4,delay_4,aoa_4,aod_4,path_loss_5,delay_5,aoa_5,aod_5,path_loss_6,delay_6,aoa_6,aod_6,path_loss_7,delay_7,aoa_7,aod_7,path_loss_8,delay_8,aoa_8,aod_8,path_loss_9,delay_9,aoa_9,aod_9,path_loss_10,delay_10,aoa_10,aod_10,path_loss_11,delay_11,aoa_11,aod_11,path_loss_12,delay_12,aoa_12,aod_12,path_loss_13,delay_13,aoa_13,aod_13,path_loss_14,delay_14,aoa_14,aod_14,path_loss_15,delay_15,aoa_15,aod_15,path_loss_16,delay_16,aoa_16,aod_16,path_loss_17,delay_17,aoa_17,aod_17,path_loss_18,delay_18,aoa_18,aod_18,path_loss_19,delay_19,aoa_19,aod_19,path_loss_20,delay_20,aoa_20,aod_20,path_loss_21,delay_21,aoa_21,aod_21,path_loss_22,delay_22,aoa_22,aod_22,path_loss_23,delay_23,aoa_23,aod_23,path_loss_24,delay_24,aoa_24,aod_24,path_loss_25,delay_25,aoa_25,aod_25
443.29,200.21,470.0,0.0,67.01,1.6,25.0,1.0,104.112,7.08422e-07,97.599,-82.401,128.848,7.08625e-07,99.9575,-82.8343,164.467,2.4067e-06,87.7934,71.9679,169.609,7.63801e-07,94.3314,-72.4758,170.03,7.24029e-07,109.911,-87.9799,170.729,7.15758e-07,95.8453,-81.8644,170.742,7.63808e-07,94.3184,-72.4907,171.979,7.70712e-07,108.163,-69.7719,177.04,8.07242e-07,85.2182,-44.1447,182.853,1.66922e-06,101.925,-157.208,183.258,7.23398e-07,111.044,-87.6463,185.046,7.36759e-07,-180.0,-82.8112,187.141,8.64397e-07,66.1127,-44.669,188.267,1.65839e-06,101.272,-155.797,188.596,7.23419e-07,110.436,-87.6817,188.909,7.33317e-07,108.574,-87.9996,189.373,7.15764e-07,96.1932,-81.9648,190.588,9.83693e-07,93.7857,1.37318,191.915,7.94989e-07,130.374,-78.2087,194.683,7.15758e-07,96.5735,-82.0629,198.272,1.09137e-06,95.1885,-67.3417,200.521,8.71514e-07,64.8219,-45.0614,202.464,7.60873e-07,94.132,-72.7506,204.944,1.0612e-06,94.8671,-5.91749,206.309,1.7363e-06,89.1744,22.6861
443.29,200.21,355.0,5.0,67.01,14.2065,25.0,1.0,104.447,7.36276e-07,65.6636,-114.336,108.543,7.60516e-07,46.2391,-102.896,126.029,7.36442e-07,67.1329,-115.405,131.772,7.60649e-07,44.703,-103.689,131.851,1.91095e-06,63.465,60.8211,132.04,7.61006e-07,43.099,-104.319,136.104,1.91099e-06,63.8201,60.9469,138.368,7.61542e-07,49.4848,-100.015,142.845,1.91099e-06,63.6308,61.1861,144.508,7.63442e-07,36.985,-105.758,146.185,7.73534e-07,19.1876,-107.38,148.224,7.71485e-07,39.895,-105.448,149.812,8.74547e-07,51.102,-43.8996,150.878,7.65095e-07,33.752,-106.208,154.37,8.91755e-07,37.8111,160.279,154.56,1.7686e-06,58.2275,48.1651,155.847,1.77336e-06,67.5494,48.1651,155.929,1.05733e-06,51.5693,74.9994,156.075,7.64605e-07,49.2517,-100.497,158.908,1.26438e-06,56.9302,34.4203,159.537,7.75978e-07,19.4826,-107.38,159.584,1.33795e-06,44.9291,81.6669,159.967,7.75976e-07,19.4078,-107.38,160.274,9.92749e-07,49.8421,-57.4516,160.741,1.41769e-06,64.8725,-119.293
443.29,200.21,360.0,5.0,67.01,14.2123,25.0,1.0,104.37,7.29757e-07,66.8936,-113.106,118.906,7.49393e-07,47.5006,-103.689,119.756,7.32304e-07,66.9412,-113.108,123.452,7.49444e-07,46.0821,-104.319,131.615,7.30534e-07,70.1198,-115.405,133.782,7.51879e-07,47.5332,-103.689,138.388,7.51931e-07,46.1134,-104.319,139.6,7.51274e-07,50.6036,-101.366,141.671,1.90362e-06,64.1224,60.8211,141.854,7.51229e-07,51.6364,-100.015,142.654,1.9038e-06,64.9531,60.9469,145.518,7.58354e-07,22.5965,-107.38,146.552,7.58765e-07,40.7235,-105.963,146.823,7.5189e-07,37.4544,-106.208,146.955,7.33078e-07,70.167,-115.405,149.929,8.64408e-07,52.2194,-43.8996,150.448,1.90369e-06,64.2891,61.1861,152.728,8.83742e-07,78.2222,-43.8996,154.23,1.75994e-06,58.8927,48.1651,154.438,1.91947e-06,49.6428,60.9469,154.884,1.32633e-06,45.4682,82.1758,155.705,1.04719e-06,52.3831,74.9994,156.719,7.53708e-07,51.6726,-100.015,157.798,8.789e-07,38.5678,160.279,158.524,1.76094e-06,58.9039,48.1651
443.29,200.21,365.0,5.0,67.01,14.2354,25.0,1.0,104.295,7.23549e-07,68.1465,-111.854,104.473,7.38457e-07,48.1863,-104.813,119.863,7.41034e-07,48.1809,-104.813,120.049,7.26176e-07,68.1831,-111.855,124.717,7.38521e-07,49.3973,-104.319,132.345,7.38744e-07,50.5729,-103.689,134.897,7.25423e-07,73.2235,-115.405,140.775,7.39385e-07,41.9068,-106.208,142.455,7.41391e-07,52.8965,-101.631,143.898,7.43622e-07,27.3672,-107.38,145.312,7.41402e-07,53.9241,-100.015,145.916,1.89691e-06,66.1075,60.9469,147.461,8.77723e-07,83.9221,-58.6121,147.694,7.4132e-07,50.5724,-103.689,147.858,1.89645e-06,64.7872,60.8211,150.575,7.28042e-07,73.2684,-115.405,152.709,8.80581e-07,79.5926,-43.8996,154.971,1.31481e-06,45.9916,82.699,155.621,1.89657e-06,64.9548,61.1861,155.954,7.4196e-07,41.9337,-106.208,158.948,7.46185e-07,27.3812,-107.38,159.926,8.79892e-07,83.9763,-58.6121,160.477,8.19891e-07,24.3357,-100.015,160.614,7.43969e-07,53.9304,-100.015,161.003,1.3984e-06,122.742,-164.546
443.29,200.21,370.0,5.0,67.01,14.2598,25.0,1.0,104.225,7.17674e-07,69.4218,-110.578,106.516,7.27746e-07,49.1683,-105.828,119.342,7.20365e-07,69.3969,-110.577,121.373,7.30401e-07,49.225,-105.826,127.707,7.27821e-07,47.2889,-106.208,129.142,9.00968e-07,33.2654,-58.6121,136.126,7.28356e-07,53.077,-104.319,136.225,7.28806e-07,53.9419,-103.689,137.341,7.21166e-07,76.432,-115.405,138.231,7.29673e-07,34.3895,-107.38,142.598,7.30476e-07,47.3431,-106.208,142.827,7.74864e-07,90.5649,-100.015,143.918,8.76191e-07,85.4408,-58.6121,148.034,1.89034e-06,67.2829,60.9469,149.351,7.32121e-07,56.3529,-100.015,150.362,2.02754e-06,67.1753,14.8434,151.019,7.31456e-07,53.977,-103.689,151.911,1.89837e-06,51.6036,60.9469,151.927,8.77806e-07,80.9753,-43.8996,152.287,1.88945e-06,65.4594,60.8211,152.362,7.23846e-07,76.3814,-115.405,153.122,7.32329e-07,34.4656,-107.38,154.31,8.41232e-07,76.131,139.527,156.592,7.7736e-07,90.469,-100.015,157.618,1.76519e-06,50.6534,48.1651
443.29,200.21,385.0,5.0,67.01,1.6,21.0,1.0,104.179,7.13958e-07,73.3743,-106.626,150.852,7.2099e-07,72.0274,-106.326,153.159,7.21003e-07,72.3403,-106.363,158.598,7.2102e-07,71.9717,-106.273,159.122,7.47201e-07,76.1162,-111.077,163.765,7.21018e-07,71.0981,-106.107,164.803,8.51238e-07,113.479,-115.405,165.008,1.93997e-06,59.0435,61.8382,167.712,7.2103e-07,70.8064,-106.028,168.084,7.21012e-07,71.6064,-106.117,168.135,7.2103e-07,71.2018,-106.068,168.384,7.21014e-07,72.0937,-106.303,180.224,8.04771e-07,63.3513,-71.9688,182.474,1.00478e-06,70.93,1.37318,184.342,8.79389e-07,58.0284,-44.5509,189.136,8.32228e-07,48.3368,-72.3168,201.789,1.08889e-06,63.1695,24.3455,203.363,2.11045e-06,52.9273,62.7324,205.092,8.90283e-07,91.441,-58.8586,206.31,2.22748e-06,77.3445,-155.797,219.162,2.13697e-06,80.4262,-169.29,,,,,,,,,,,,,,,,
443.29,200.21,450.0,5.0,67.01,14.9231,25.0,1.0,103.685,6.74521e-07,91.9687,-88.0313,112.765,6.74523e-07,92.1734,-88.1362,120.349,6.77338e-07,91.1042,-88.006,125.257,7.13864e-07,106.218,-76.407,130.234,6.77341e-07,91.3583,-88.1362,131.553,1.42845e-06,107.733,174.33,137.299,6.95174e-07,73.9751,-76.407,138.534,1.42987e-06,107.356,174.33,141.471,7.16611e-07,105.035,-76.407,143.17,1.99702e-06,99.3186,15.0376,143.567,1.05246e-06,71.0049,-74.7293,145.098,1.24362e-06,86.3927,73.989,149.261,7.24973e-07,93.7037,-71.4472,149.625,7.38318e-07,78.4427,-43.8996,151.907,7.48074e-07,95.1447,-43.8996,152.164,6.9588e-07,59.8221,-82.8986,152.818,6.97821e-07,73.2299,-76.407,153.487,1.70074e-06,92.1729,-103.25,155.262,7.21783e-07,92.1734,-69.7719,159.367,1.86012e-06,99.9888,60.0073,159.388,1.86012e-06,99.9888,59.9957,159.699,6.86044e-07,95.4967,-89.3721,160.256,1.51369e-06,54.7354,169.56,160.429,6.99966e-07,65.4359,-80.9839,160.818,1.42474e-06,72.2535,-178.386
443.29,200.21,455.0,5.0,67.01,14.9681,25.0,1.0,103.694,6.75242e-07,93.4329,-86.5671,107.834,7.18161e-07,106.502,-74.3594,120.31,6.77894e-07,92.5706,-86.5433,123.841,7.20715e-07,105.709,-74.3381,127.088,1.70156e-06,94.1737,-103.012,130.141,6.75702e-07,96.4814,-88.1362,134.911,7.18775e-07,109.37,-76.407,138.195,6.91154e-07,77.4892,-76.407,144.7,7.24312e-07,110.932,-75.185,145.679,1.43375e-06,109.725,174.33,146.541,1.70161e-06,94.8056,-102.661,146.935,6.78366e-07,95.6656,-88.1362,147.781,6.9748e-07,92.8102,-85.9521,147.826,1.04735e-06,72.9861,-74.7293,148.628,6.87697e-07,61.3573,-83.7294,149.483,7.35278e-07,80.1966,-43.8996,149.491,1.70158e-06,93.7469,-103.25,149.996,7.10804e-07,93.0259,-85.8747,150.583,7.2297e-07,96.4814,-69.7719,150.847,1.70176e-06,96.4814,-102.667,150.968,7.21339e-07,108.616,-76.407,151.887,1.52306e-06,116.03,170.896,155.816,1.522e-06,116.259,170.901,157.715,1.86316e-06,101.242,60.0073,157.748,1.86316e-06,101.242,59.9957
443.29,200.21,470.0,5.0,67.01,1.6,25.0,1.0,103.916,6.92712e-07,97.7912,-82.2088,126.321,6.92832e-07,99.7014,-82.5458,151.2,1.3595e-06,88.5153,167.915,164.392,2.3901e-06,87.7701,71.9679,170.235,7.08772e-07,110.109,-87.9924,170.248,7.47256e-07,94.4105,-72.3498,170.843,7.47255e-07,94.4213,-72.3822,173.169,1.37377e-06,90.4785,14.8434,173.874,7.00263e-07,95.8409,-81.6879,176.657,2.1155e-06,159.001,-24.2651,176.88,7.90695e-07,85.1235,-44.117,177.004,1.36441e-06,88.7054,167.915,180.177,2.19132e-06,159.911,-162.345,183.65,7.17744e-07,109.543,-87.7313,187.343,7.17733e-07,109.281,-87.6798,187.749,7.08309e-07,111.332,-87.7405,188.126,1.64218e-06,101.442,-155.797,190.386,9.49444e-07,84.8161,-75.6042,191.041,9.67469e-07,93.8775,1.37318,200.487,7.44323e-07,94.2315,-72.6518,201.098,1.26126e-06,116.869,-5.03651,202.751,7.38007e-07,102.804,-89.928,202.924,7.40849e-07,107.453,-94.3215,204.608,1.26125e-06,116.861,-5.05309,206.144,1.0896e-06,92.09,7.68845
443.29,200.21,360.0,10.0,67.01,14.2772,25.0,1.0,104.19,7.14851e-07,66.3521,-113.648,108.234,7.37533e-07,46.2799,-102.937,119.386,7.17582e-07,66.3398,-113.647,120.185,7.17587e-07,66.3855,-113.649,122.839,7.40181e-07,46.3469,-102.934,129.539,7.1532e-07,68.9562,-115.405,131.325,7.37661e-07,44.6723,-103.689,131.793,7.38031e-07,42.8827,-104.319,137.317,1.88867e-06,63.798,60.8211,138.525,7.38627e-07,49.8101,-100.015,140.088,1.88877e-06,64.4078,60.9469,144.709,7.18049e-07,68.9343,-115.405,145.496,7.18053e-07,68.9933,-115.405,145.944,7.40309e-07,44.7405,-103.689,147.043,1.88873e-06,63.9666,61.1861,147.523,7.47996e-07,39.7425,-105.342,148.394,7.53403e-07,12.4195,-107.38,149.594,8.51537e-07,51.3221,-43.8996,151.698,7.42616e-07,31.7846,-106.208,152.142,1.90686e-06,48.8299,60.9469,152.467,8.67708e-07,77.9292,-43.8996,153.097,7.41269e-07,49.8614,-100.015,154.124,8.68779e-07,37.5819,160.279,154.316,1.74574e-06,58.4837,48.1651,154.81,8.71404e-07,40.2336,139.527
